Estacion,Fecha,Tmax,Tmin
Prado,3/27/2014 0:00,27,18.5
Prado,3/28/2014 0:00,25.7,18
Prado,3/29/2014 0:00,30.2,17.5
Prado,3/30/2014 0:00,24.2,21
Prado,3/31/2014 0:00,21,17
Prado,4/1/2014 0:00,23,13.5
Prado,4/2/2014 0:00,24.6,13.5
Prado,4/3/2014 0:00,27.6,18.3
Prado,4/4/2014 0:00,29,20.1
Prado,4/5/2014 0:00,25,21.8
Prado,4/6/2014 0:00,25.8,21.2
Prado,4/7/2014 0:00,24,19.9
Prado,4/8/2014 0:00,23.8,17.9
Prado,4/9/2014 0:00,21.8,14.5
Prado,4/10/2014 0:00,24.2,11.7
Prado,4/11/2014 0:00,21.4,14.4
Prado,4/12/2014 0:00,18.2,17
Prado,4/13/2014 0:00,17.6,9.2
Prado,4/14/2014 0:00,18,12.5
Prado,4/15/2014 0:00,21.6,10
Prado,4/16/2014 0:00,24.2,7.8
Prado,4/17/2014 0:00,24.8,11.8
Prado,4/18/2014 0:00,19.5,11.4
Prado,4/19/2014 0:00,18.8,7.8
Prado,4/20/2014 0:00,20.5,10.2
Prado,4/21/2014 0:00,20.9,13.5
Prado,4/22/2014 0:00,17,10.7
Prado,4/23/2014 0:00,18.9,6.4
Prado,4/24/2014 0:00,19.2,8.8
Prado,4/25/2014 0:00,17.6,10.2
Prado,4/26/2014 0:00,20.4,7.5
Prado,4/27/2014 0:00,22.4,12.5
Prado,4/28/2014 0:00,23.4,15
Prado,4/29/2014 0:00,20.1,15.6
Prado,4/30/2014 0:00,20.6,16.4
Prado,5/1/2014 0:00,17.8,16.4
Prado,5/2/2014 0:00,22.8,10.8
Prado,5/3/2014 0:00,19.6,12.9
Prado,5/4/2014 0:00,20.8,15
Prado,5/5/2014 0:00,21,13
Prado,5/6/2014 0:00,20.8,15.1
Prado,5/7/2014 0:00,21.9,13.4
Prado,5/8/2014 0:00,17.6,13.3
Prado,5/9/2014 0:00,18.9,14.8
Prado,5/10/2014 0:00,21.4,8.5
Prado,5/11/2014 0:00,20,13.1
Prado,5/12/2014 0:00,18.6,15.5
Prado,5/13/2014 0:00,19,14.2
Prado,5/14/2014 0:00,21.6,11.1
Prado,5/15/2014 0:00,19.8,13.6
Prado,5/16/2014 0:00,16.6,7.1
Prado,5/17/2014 0:00,15.6,11
Prado,5/18/2014 0:00,14.9,11.4
Prado,5/19/2014 0:00,16.1,9
Prado,5/20/2014 0:00,15.8,7.5
Prado,5/21/2014 0:00,14.4,11.5
Prado,5/22/2014 0:00,14.2,12.6
Prado,5/23/2014 0:00,12.4,9
Prado,5/24/2014 0:00,14.8,9.2
Prado,5/25/2014 0:00,16.8,5.6
Prado,5/26/2014 0:00,16.8,7.9
Prado,5/27/2014 0:00,15.1,3.8
Prado,5/28/2014 0:00,17.1,2.5
Prado,5/29/2014 0:00,19.6,8.7
Prado,5/30/2014 0:00,15.5,12
Prado,5/31/2014 0:00,15.9,13.1
Prado,6/1/2014 0:00,15.8,12
Prado,6/2/2014 0:00,18.2,7.9
Prado,6/3/2014 0:00,20.3,6
Prado,6/4/2014 0:00,17.8,10
Prado,6/5/2014 0:00,15.8,12.3
Prado,6/6/2014 0:00,16.2,4.4
Prado,6/7/2014 0:00,15.8,7.6
Prado,6/8/2014 0:00,16.5,6.1
Prado,6/9/2014 0:00,16.4,8.5
Prado,6/10/2014 0:00,21,5.3
Prado,6/11/2014 0:00,17.4,11.6
Prado,6/12/2014 0:00,24.1,14.6
Prado,6/13/2014 0:00,13,10.5
Prado,6/14/2014 0:00,14.8,3.1
Prado,6/15/2014 0:00,18.2,4.3
Prado,6/16/2014 0:00,13.7,12.6
Prado,6/17/2014 0:00,12.8,4.2
Prado,6/18/2014 0:00,11.4,9.6
Prado,6/19/2014 0:00,13.4,4
Prado,6/20/2014 0:00,16.6,3.2
Prado,6/21/2014 0:00,17.8,5.4
Prado,6/22/2014 0:00,18.2,10
Prado,6/23/2014 0:00,15.8,12.3
Prado,6/24/2014 0:00,12.8,9.8
Prado,6/25/2014 0:00,13,7.5
Prado,6/26/2014 0:00,15.9,5.4
Prado,6/27/2014 0:00,13.6,6
Prado,6/28/2014 0:00,12.9,3
Prado,6/29/2014 0:00,14.6,6.5
Prado,6/30/2014 0:00,12.8,11
Prado,7/1/2014 0:00,11.6,9.6
Prado,7/2/2014 0:00,14.6,4.4
Prado,7/3/2014 0:00,16.9,7.1
Prado,7/4/2014 0:00,13.8,5
Prado,7/5/2014 0:00,16.8,12.9
Prado,7/6/2014 0:00,11.1,6.6
Prado,7/7/2014 0:00,14,6
Prado,7/8/2014 0:00,14.1,7.8
Prado,7/9/2014 0:00,15,5.1
Prado,7/10/2014 0:00,14.7,8.2
Prado,7/11/2014 0:00,19,7.6
Prado,7/12/2014 0:00,19,12.1
Prado,7/13/2014 0:00,20.8,14.6
Prado,7/14/2014 0:00,23.2,11
Prado,7/15/2014 0:00,18.7,17.2
Prado,7/16/2014 0:00,15.6,10.4
Prado,7/17/2014 0:00,14.7,11.5
Prado,7/18/2014 0:00,13.6,8.6
Prado,7/19/2014 0:00,18.4,7.2
Prado,7/20/2014 0:00,21.6,9.2
Prado,7/21/2014 0:00,22.3,9.8
Prado,7/22/2014 0:00,14,12.5
Prado,7/23/2014 0:00,13.1,10.9
Prado,7/24/2014 0:00,12.1,9.4
Prado,7/25/2014 0:00,13.6,3.5
Prado,7/26/2014 0:00,8.4,7.2
Prado,7/27/2014 0:00,11.6,0.2
Prado,7/28/2014 0:00,14.2,3
Prado,7/29/2014 0:00,19.2,9.5
Prado,7/30/2014 0:00,18,13.2
Prado,7/31/2014 0:00,21.9,9.4
Prado,8/1/2014 0:00,20.6,15.5
Prado,8/2/2014 0:00,24.1,12.4
Prado,8/3/2014 0:00,20.8,14.2
Prado,8/4/2014 0:00,14.7,11.5
Prado,8/5/2014 0:00,17.8,4.5
Prado,8/6/2014 0:00,15.8,8.5
Prado,8/7/2014 0:00,14.5,11.5
Prado,8/8/2014 0:00,15.6,4.3
Prado,8/9/2014 0:00,18.2,4.5
Prado,8/10/2014 0:00,14.9,11.6
Prado,8/11/2014 0:00,12.4,4.5
Prado,8/12/2014 0:00,14,4.5
Prado,8/13/2014 0:00,13.8,9
Prado,8/14/2014 0:00,18.9,4.4
Prado,8/15/2014 0:00,19.6,5
Prado,8/16/2014 0:00,20.7,6
Prado,8/17/2014 0:00,23.2,7.5
Prado,8/18/2014 0:00,25.5,12.2
Prado,8/19/2014 0:00,23.4,11
Prado,8/20/2014 0:00,26.2,12.4
Prado,8/21/2014 0:00,29.8,15.6
