secc,segm,pesoano,porcentaje_casas,porcentaje_pared_ladrillo,porcentaje_techo_hormigon,porcentaje_piso_con_terminacion,cant_habitaciones_prom,porcentaje_cocina_electrica,tiene_calefon_prom,cant_televisores_prom,ingresos_hogar_prom,cant_ac_prom,porcentaje_calefaccio_electrica
10.0,137.0,232.0,0.7241379310344828,1.0,0.9137931034482759,1.0,3.060344827586207,0.21,0.9267241379310345,0.9267241379310345,73319.8577586207,0.3620689655172414,0.0
10.0,138.0,652.0,0.8619631901840491,1.0,0.6365030674846626,0.9386503067484663,3.2883435582822087,0.0,0.8773006134969326,0.8466257668711656,92701.04677914109,0.843558282208589,0.46
10.0,139.0,594.0,0.8720538720538721,1.0,0.7760942760942761,0.8703703703703703,3.1397306397306397,0.05,0.8535353535353535,0.8316498316498316,81670.00869809203,0.5875420875420876,0.28
10.0,146.0,690.0,0.7188405797101449,1.0,1.0,1.0,4.518840579710145,0.2,1.0,0.9391304347826087,167685.2845410628,1.7608695652173914,0.69
10.0,148.0,901.0,1.0,0.9722530521642619,0.6881243063263041,0.8568257491675916,3.58157602663707,0.05,0.8701442841287459,0.8423973362930077,112800.96799852015,0.9911209766925638,0.3
10.0,149.0,228.0,1.0,1.0,1.0,1.0,4.587719298245614,0.21,1.0,1.0,159910.17397660817,2.236842105263158,0.39
10.0,150.0,663.0,0.5067873303167421,1.0,0.9607843137254902,1.0,4.3076923076923075,0.04,0.9562594268476622,0.9547511312217195,226106.65937657113,1.7963800904977376,0.46
10.0,168.0,411.0,1.0,1.0,1.0,1.0,4.746958637469587,0.34,1.0,0.9318734793187348,151181.77615571776,1.8613138686131387,0.59
10.0,201.0,543.0,0.9244935543278084,1.0,0.9152854511970534,1.0,3.8950276243093924,0.0,1.0,1.0,89850.12983425414,1.0920810313075506,0.28
10.0,202.0,220.0,0.41363636363636364,1.0,1.0,1.0,3.7181818181818183,0.27,1.0,0.9,108473.15757575756,0.4909090909090909,0.26
10.0,203.0,623.0,0.6934189406099518,1.0,0.9470304975922953,1.0,3.033707865168539,0.04,0.9662921348314607,0.7768860353130016,72497.36115569824,0.3146067415730337,0.24
10.0,207.0,821.0,1.0,0.9123020706455542,0.5152253349573691,0.7941534713763703,3.071863580998782,0.0,0.7697929354445798,0.8319123020706456,73316.63662200568,0.6711327649208283,0.59
10.0,210.0,155.0,0.3225806451612903,1.0,1.0,1.0,3.0,0.0,1.0,1.0,75844.92043010752,0.2064516129032258,0.21
10.0,211.0,600.0,0.88,1.0,0.7633333333333333,1.0,3.2716666666666665,0.0,1.0,0.8983333333333333,79796.835,0.7083333333333334,0.23
10.0,213.0,722.0,0.5221606648199446,1.0,1.0,1.0,3.512465373961219,0.08,0.943213296398892,0.8448753462603878,99011.1569713758,0.8767313019390581,0.46
10.0,214.0,830.0,0.9602409638554217,1.0,1.0,1.0,3.3265060240963855,0.1,1.0,0.7879518072289157,104050.0357429719,0.4614457831325301,0.42
10.0,216.0,253.0,1.0,1.0,0.8023715415019763,1.0,3.4268774703557314,0.16,1.0,1.0,90815.39657444006,1.308300395256917,0.48
10.0,217.0,220.0,1.0,1.0,1.0,1.0,3.3636363636363638,0.0,1.0,0.8363636363636363,89143.29090909091,0.7181818181818181,0.0
10.0,218.0,66.0,1.0,1.0,0.0,0.0,3.4242424242424243,0.0,0.7121212121212122,0.0,62291.545454545456,0.0,0.0
10.0,220.0,670.0,0.0,1.0,1.0,1.0,3.611940298507463,0.03,1.0,1.0,87559.64490049751,0.508955223880597,0.45
10.0,224.0,369.0,0.9376693766937669,1.0,0.6937669376693767,1.0,3.4254742547425474,0.0,0.943089430894309,0.9376693766937669,77562.49322493224,1.170731707317073,0.4
10.0,225.0,772.0,0.7396373056994818,1.0,0.9792746113989638,1.0,3.2979274611398965,0.15,0.9676165803108808,0.9676165803108808,102628.7810880829,0.788860103626943,0.53
10.0,226.0,465.0,1.0,1.0,0.8881720430107527,1.0,3.488172043010753,0.16,1.0,0.8580645161290322,158120.50860215054,1.4666666666666666,0.57
10.0,228.0,595.0,0.0,1.0,1.0,1.0,3.3260504201680674,0.07,0.9310924369747899,0.8285714285714286,54789.14336134454,0.3243697478991597,0.39
10.0,229.0,498.0,0.5481927710843374,1.0,1.0,1.0,3.78714859437751,0.0,1.0,1.0,146035.25568942438,1.0843373493975903,0.61
10.0,230.0,721.0,0.5811373092926491,1.0,1.0,1.0,4.148404993065188,0.12,0.9140083217753121,1.0,144536.70319001385,1.6435506241331483,0.57
10.0,231.0,669.0,0.4663677130044843,1.0,1.0,1.0,3.4319880418535127,0.05,1.0,0.9506726457399103,119907.9023418037,1.0089686098654709,0.59
10.0,232.0,808.0,0.49257425742574257,1.0,1.0,1.0,3.0532178217821784,0.14,0.9591584158415841,0.9344059405940595,110061.25165016502,0.8589108910891089,0.41
10.0,233.0,530.0,0.6415094339622641,1.0,0.9415094339622642,1.0,4.530188679245283,0.07,0.9018867924528302,0.9245283018867925,144709.2007861635,1.8622641509433961,0.49
10.0,234.0,650.0,0.08307692307692308,1.0,1.0,1.0,3.0784615384615384,0.06,1.0,0.9584615384615385,99200.44564102564,0.8492307692307692,0.57
10.0,235.0,717.0,0.6610878661087866,1.0,0.9539748953974896,1.0,3.513249651324965,0.04,0.9553695955369595,0.9553695955369595,130341.08879590889,1.2859135285913528,0.48
10.0,236.0,564.0,0.6187943262411347,1.0,1.0,1.0,3.6950354609929077,0.14,1.0,0.9627659574468085,146350.9899527187,1.75354609929078,0.61
10.0,237.0,753.0,0.7091633466135459,1.0,0.9455511288180611,1.0,3.3718459495351927,0.09,1.0,0.899070385126162,84146.97498893316,0.4196547144754316,0.19
10.0,238.0,1392.0,0.17025862068965517,1.0,0.9612068965517241,0.9762931034482759,3.9727011494252875,0.12,1.0,0.9382183908045977,120126.24161877393,1.3146551724137931,0.48
10.0,239.0,605.0,0.856198347107438,1.0,0.7338842975206612,1.0,2.976859504132231,0.0,0.9074380165289256,0.7570247933884298,75131.35592286501,0.5834710743801653,0.1
10.0,246.0,732.0,0.6133879781420765,1.0,1.0,1.0,3.7950819672131146,0.13,1.0,0.9726775956284153,116145.03642987249,1.5218579234972678,0.45
10.0,248.0,191.0,1.0,1.0,0.5392670157068062,0.7696335078534031,3.8010471204188483,0.0,0.7696335078534031,0.36649214659685864,78795.0890052356,0.612565445026178,0.2
10.0,249.0,467.0,0.3897216274089936,1.0,1.0,1.0,4.421841541755889,0.29,1.0,0.9122055674518201,112409.02855103498,1.2740899357601714,0.54
10.0,250.0,246.0,1.0,1.0,1.0,1.0,3.821138211382114,0.1,1.0,1.0,142254.38211382114,2.0121951219512195,0.49
10.0,268.0,160.0,0.4,1.0,1.0,1.0,3.7,0.0,1.0,1.0,118979.67083333332,0.875,0.14
10.0,316.0,462.0,1.0,1.0,0.7316017316017316,1.0,2.8917748917748916,0.0,0.9502164502164502,0.8333333333333334,68064.77128427128,0.5432900432900433,0.29
10.0,319.0,992.0,0.04233870967741935,1.0,1.0,1.0,3.5191532258064515,0.02,0.9778225806451613,0.9092741935483871,85985.81350806452,0.8286290322580645,0.39
10.0,320.0,515.0,0.0,1.0,1.0,1.0,3.3572815533980584,0.04,1.0,0.9145631067961165,103588.39805825244,0.6796116504854369,0.22
10.0,328.0,259.0,0.0,1.0,1.0,1.0,3.752895752895753,0.0,1.0,1.0,54316.49420849421,0.24324324324324326,0.46
10.0,333.0,1457.0,0.14756348661633492,1.0,1.0,1.0,3.3417982155113246,0.18,0.9759780370624571,0.9444063143445436,147561.69652253488,1.2264927934111187,0.61
10.0,338.0,524.0,0.0,1.0,1.0,1.0,3.463740458015267,0.0,1.0,0.8893129770992366,78302.34319338421,0.8645038167938931,0.19
10.0,419.0,681.0,0.0,1.0,1.0,1.0,4.086637298091042,0.1,1.0,0.9486049926578561,95157.44860499266,0.8002936857562408,0.38
10.0,428.0,744.0,0.0,1.0,1.0,1.0,3.6129032258064515,0.09,1.0,0.8481182795698925,83926.68458781362,0.22446236559139784,0.24
10.0,438.0,551.0,0.0,1.0,1.0,1.0,3.5390199637023594,0.04,1.0,0.9709618874773139,68071.62068965517,0.8257713248638838,0.71
10.0,519.0,1164.0,0.0,1.0,1.0,0.8831615120274914,3.1056701030927836,0.17,0.9759450171821306,0.8479381443298969,71112.36526345935,0.5034364261168385,0.31
10.0,538.0,642.0,0.8535825545171339,1.0,0.8738317757009346,0.9376947040498442,3.825545171339564,0.1,0.9376947040498442,0.9096573208722741,91196.4937694704,0.7554517133956387,0.44
11.0,1.0,1039.0,0.9422521655437921,0.9769008662175168,0.47449470644850816,0.7863330125120308,3.171318575553417,0.07,0.8257940327237728,0.8036573628488932,53639.5319217196,0.368623676612127,0.43
11.0,2.0,783.0,1.0,1.0,0.4240102171136654,0.8888888888888888,2.8607918263090677,0.0,0.8263090676883781,0.6615581098339719,52081.6098339719,0.2707535121328225,0.35
11.0,3.0,296.0,1.0,1.0,0.8952702702702703,1.0,3.10472972972973,0.12,0.8952702702702703,0.8952702702702703,78107.7927927928,0.7094594594594594,0.63
11.0,5.0,837.0,1.0,1.0,0.6248506571087217,0.7419354838709677,3.2389486260454,0.06,0.8554360812425329,0.8793309438470729,66391.703305456,0.26045400238948624,0.25
11.0,10.0,113.0,1.0,0.21238938053097345,0.0,0.21238938053097345,3.6371681415929205,0.0,0.6371681415929203,0.21238938053097345,35316.066371681416,0.21238938053097345,0.79
11.0,12.0,508.0,1.0,1.0,0.6712598425196851,0.9192913385826772,2.893700787401575,0.0,0.9192913385826772,0.8307086614173228,59841.32618110236,0.6476377952755905,0.35
11.0,13.0,289.0,1.0,1.0,0.4463667820069204,0.8858131487889274,2.8927335640138407,0.0,0.7612456747404844,0.45674740484429066,58465.10899653979,0.4290657439446367,0.35
11.0,15.0,492.0,1.0,0.9329268292682927,0.8597560975609756,0.7804878048780488,3.2215447154471546,0.0,0.8292682926829268,0.6565040650406504,54223.56504065041,0.5792682926829268,0.3
11.0,16.0,938.0,0.9530916844349681,1.0,0.7707889125799574,0.9616204690831557,3.3795309168443497,0.09,0.8784648187633263,0.8091684434968017,75729.02025586354,0.4861407249466951,0.33
11.0,17.0,329.0,1.0,1.0,0.8358662613981763,0.8358662613981763,2.9240121580547114,0.0,0.7355623100303952,0.8996960486322189,56079.29787234042,0.182370820668693,0.0
11.0,18.0,701.0,0.4222539229671897,1.0,0.9657631954350927,0.9657631954350927,3.1198288159771757,0.05,0.9158345221112696,0.9258202567760342,89195.6381359962,0.5035663338088445,0.32
11.0,19.0,466.0,0.9527896995708155,1.0,0.6223175965665236,1.0,2.9334763948497855,0.13,1.0,0.796137339055794,92891.22353361947,0.6137339055793991,0.41
11.0,20.0,326.0,1.0,1.0,0.9141104294478528,1.0,3.098159509202454,0.0,1.0,0.7944785276073619,61980.58895705522,0.22085889570552147,0.35
11.0,28.0,270.0,0.4888888888888889,1.0,0.6222222222222222,0.8444444444444444,3.022222222222222,0.0,0.8444444444444444,0.8444444444444444,63731.78765432099,0.5148148148148148,0.24
11.0,31.0,528.0,0.6628787878787878,1.0,0.4166666666666667,0.8371212121212122,3.2670454545454546,0.08,0.8314393939393939,0.8181818181818182,64405.76155303031,0.3352272727272727,0.36
11.0,32.0,523.0,1.0,0.9158699808795411,0.47036328871892924,0.8336520076481836,3.3518164435946463,0.0,0.847036328871893,0.8795411089866156,66232.61281070746,0.5315487571701721,0.33
11.0,59.0,808.0,1.0,1.0,0.7821782178217822,0.9591584158415841,2.996287128712871,0.06,0.9405940594059405,0.8811881188118812,75327.9245049505,0.5173267326732673,0.34
11.0,60.0,808.0,1.0,0.9789603960396039,0.7066831683168316,0.9418316831683168,3.3267326732673266,0.0,0.9467821782178217,0.8094059405940595,68542.60045379538,0.49876237623762376,0.28
11.0,61.0,618.0,1.0,0.8592233009708737,0.5388349514563107,0.6488673139158576,2.6488673139158574,0.0,0.6504854368932039,0.6294498381877023,45060.959816612725,0.16666666666666666,0.28
11.0,62.0,327.0,1.0,1.0,0.7400611620795107,0.8746177370030581,2.9357798165137616,0.0,1.0,0.8899082568807339,63534.17074413863,0.08868501529051988,0.0
11.0,69.0,520.0,0.8538461538461538,0.9230769230769231,0.5961538461538461,0.6423076923076924,2.6346153846153846,0.08,0.9384615384615385,0.7096153846153846,59276.07019230769,0.5980769230769231,0.41
11.0,73.0,457.0,1.0,0.9452954048140044,0.4617067833698031,0.7571115973741794,3.597374179431072,0.0,0.6980306345733042,0.6980306345733042,50493.15207877462,0.17067833698030635,0.23
11.0,76.0,385.0,1.0,1.0,0.5558441558441558,0.8103896103896104,3.516883116883117,0.0,0.8103896103896104,0.8805194805194805,68225.63896103896,0.6363636363636364,0.39
11.0,78.0,809.0,1.0,0.9728059332509271,0.6946847960444994,0.8145859085290482,3.3040791100123608,0.0,0.9456118665018541,0.7354758961681088,56795.51874742481,0.7095179233621756,0.38
11.0,79.0,733.0,1.0,1.0,0.9072305593451568,0.9740791268758526,3.3751705320600274,0.1,0.82537517053206,0.7885402455661664,61112.46111869031,0.29058663028649384,0.22
11.0,90.0,719.0,0.9666203059805285,1.0,0.5438108484005564,0.7969401947148818,3.255910987482615,0.05,0.7955493741307371,0.7121001390820584,65302.5966620306,0.6620305980528511,0.33
11.0,91.0,1570.0,1.0,0.8885350318471338,0.24140127388535032,0.4770700636942675,3.07515923566879,0.04,0.7146496815286624,0.6707006369426751,53170.760934182596,0.2802547770700637,0.35
11.0,92.0,1148.0,1.0,1.0,0.519163763066202,0.5958188153310104,3.166376306620209,0.0,0.8632404181184669,0.6872822299651568,52214.4493321719,0.39372822299651566,0.46
11.0,97.0,616.0,1.0,0.8701298701298701,0.2711038961038961,0.6590909090909091,2.767857142857143,0.06,0.8701298701298701,0.6655844155844156,50524.17711038961,0.39935064935064934,0.34
11.0,99.0,1086.0,1.0,0.9806629834254144,0.5828729281767956,0.7513812154696132,3.005524861878453,0.06,0.7974217311233885,0.6316758747697975,59089.23296500921,0.22191528545119704,0.33
11.0,106.0,341.0,1.0,0.9266862170087976,0.41055718475073316,0.6129032258064516,2.1730205278592374,0.18,0.5601173020527859,0.4310850439882698,36890.62365591398,0.24926686217008798,0.41
11.0,107.0,1137.0,1.0,1.0,0.5778364116094987,0.9656992084432717,3.146877748460862,0.04,0.8970976253298153,0.8328935795954265,61915.68777484608,0.4635004397537379,0.29
11.0,109.0,646.0,1.0,1.0,0.628482972136223,0.934984520123839,3.026315789473684,0.06,0.93343653250774,0.7925696594427245,62279.788957688346,0.43343653250773995,0.24
11.0,111.0,692.0,0.884393063583815,1.0,0.7803468208092486,1.0,3.2167630057803467,0.04,0.8106936416184971,0.9508670520231214,76238.34971098266,0.21098265895953758,0.18
11.0,114.0,305.0,0.6721311475409836,1.0,0.5278688524590164,1.0,2.60327868852459,0.0,0.8688524590163934,0.8655737704918033,51525.759016393444,0.5475409836065573,0.2
11.0,129.0,482.0,1.0,1.0,0.7323651452282157,0.8568464730290456,2.95850622406639,0.17,0.91701244813278,0.8091286307053942,60916.50518672199,0.6431535269709544,0.44
11.0,130.0,687.0,0.6128093158660844,1.0,0.9359534206695779,0.9359534206695779,3.2576419213973797,0.04,0.9417758369723436,0.9621542940320232,70331.19650655022,0.3042212518195051,0.44
11.0,133.0,397.0,1.0,1.0,0.7808564231738035,0.7783375314861462,3.7103274559193955,0.08,0.924433249370277,0.8236775818639799,72995.36272040302,0.28211586901763225,0.12
11.0,134.0,644.0,1.0,1.0,0.33229813664596275,0.65527950310559,2.7158385093167703,0.06,0.8167701863354038,0.7065217391304348,45775.40838509317,0.13819875776397517,0.36
11.0,135.0,1583.0,0.6696146557169931,0.9810486418193304,0.605811749842072,0.8452305748578648,3.6986734049273533,0.06,0.9121920404295641,0.7024636765634871,64220.48073278585,0.29058749210360074,0.39
11.0,136.0,307.0,1.0,1.0,0.7100977198697068,0.8762214983713354,3.175895765472313,0.0,0.7361563517915309,0.7687296416938111,50636.84690553746,0.0,0.22
11.0,138.0,491.0,1.0,1.0,0.6741344195519349,1.0,3.6782077393075356,0.0,1.0,0.8615071283095723,77888.30353021045,0.48268839103869654,0.29
11.0,163.0,585.0,0.8905982905982905,1.0,0.5299145299145299,0.8461538461538461,3.393162393162393,0.0,0.8461538461538461,0.7264957264957265,72727.03527065527,0.6358974358974359,0.38
11.0,168.0,766.0,1.0,1.0,0.8224543080939948,0.9699738903394256,3.4295039164490864,0.06,0.856396866840731,0.8420365535248042,73939.0907310705,0.5352480417754569,0.27
11.0,206.0,932.0,1.0,0.9796137339055794,0.7564377682403434,0.9334763948497854,3.1030042918454934,0.04,0.9034334763948498,0.7875536480686696,52991.58025751073,0.5761802575107297,0.28
11.0,207.0,1083.0,1.0,0.9649122807017544,0.5521698984302862,0.7590027700831025,2.7673130193905817,0.0,0.863342566943675,0.7248384118190212,49404.510218528776,0.36657433056325023,0.3
11.0,209.0,919.0,0.9477693144722524,0.9510337323177367,0.529923830250272,0.6844396082698585,3.136017410228509,0.12,0.7366702937976061,0.6213275299238302,69562.89825897715,0.3057671381936888,0.49
11.0,211.0,344.0,0.5174418604651163,1.0,0.8895348837209303,1.0,3.761627906976744,0.08,1.0,0.875,72898.57945736434,0.7122093023255814,0.68
11.0,229.0,156.0,1.0,1.0,1.0,1.0,2.698717948717949,0.25,1.0,0.7307692307692307,69606.66666666667,0.1794871794871795,0.0
11.0,230.0,494.0,0.9109311740890689,1.0,0.6153846153846154,0.819838056680162,3.2408906882591095,0.21,0.9574898785425101,0.7894736842105263,48780.18016194332,0.04251012145748988,0.21
11.0,233.0,697.0,1.0,1.0,0.6786226685796269,0.8809182209469153,2.9684361549497846,0.0,0.9325681492109039,0.866571018651363,56518.67503586801,0.19799139167862267,0.2
11.0,235.0,217.0,1.0,1.0,0.2073732718894009,0.7926267281105991,3.4055299539170507,0.21,0.5944700460829493,0.3870967741935484,36498.78571428572,0.0,0.39
11.0,237.0,124.0,1.0,1.0,0.6693548387096774,0.6693548387096774,2.588709677419355,0.0,0.7338709677419355,0.4596774193548387,32125.967741935485,0.0,0.27
11.0,238.0,741.0,1.0,1.0,0.766531713900135,0.8744939271255061,2.738191632928475,0.09,0.7651821862348178,0.7489878542510121,58401.80386864597,0.4966261808367072,0.28
11.0,263.0,266.0,0.0,1.0,1.0,1.0,3.6240601503759398,0.0,1.0,0.8045112781954887,70899.77819548872,0.3383458646616541,0.11
11.0,268.0,672.0,0.4806547619047619,1.0,0.9404761904761905,0.9598214285714286,3.4598214285714284,0.04,1.0,0.9017857142857143,87024.89384920635,0.6711309523809523,0.16
11.0,286.0,595.0,1.0,1.0,0.6033613445378151,0.43529411764705883,2.895798319327731,0.0,0.7109243697478992,0.5781512605042017,59656.72268907563,0.3663865546218487,0.34
11.0,287.0,455.0,1.0,1.0,0.5538461538461539,0.8549450549450549,2.6769230769230767,0.12,0.789010989010989,0.7802197802197802,46850.47956043956,0.18681318681318682,0.5
11.0,289.0,1516.0,1.0,0.9729551451187335,0.5692612137203166,0.7486807387862797,3.3515831134564644,0.08,0.7823218997361477,0.7803430079155673,60504.27011873351,0.2895778364116095,0.36
12.0,1.0,588.0,0.5459183673469388,1.0,0.9421768707482994,1.0,4.5187074829931975,0.12,0.9404761904761905,1.0,157893.36394557825,2.0510204081632653,0.47
12.0,2.0,573.0,1.0,1.0,0.9319371727748691,1.0,4.696335078534031,0.18,0.9040139616055847,0.9075043630017452,183435.90750436301,1.830715532286213,0.37
12.0,3.0,718.0,0.8676880222841226,1.0,0.9707520891364902,1.0,3.9080779944289694,0.0,0.9651810584958217,0.8871866295264624,105917.63649025069,0.9540389972144847,0.35
12.0,5.0,655.0,0.5145038167938931,1.0,1.0,1.0,3.5633587786259544,0.0,1.0,1.0,93665.13994910942,0.8396946564885496,0.6
12.0,8.0,480.0,0.7645833333333333,1.0,1.0,1.0,3.15625,0.07,1.0,0.8854166666666666,119034.3826388889,1.1416666666666666,0.55
12.0,9.0,486.0,1.0,1.0,0.7510288065843621,1.0,3.753086419753086,0.08,1.0,0.9279835390946503,93553.55761316873,0.654320987654321,0.16
12.0,10.0,293.0,1.0,1.0,0.590443686006826,1.0,3.89419795221843,0.2,0.8907849829351536,0.8532423208191127,119620.15756541524,0.9146757679180887,0.37
12.0,11.0,483.0,0.6645962732919255,1.0,1.0,1.0,3.3540372670807455,0.0,1.0,0.8322981366459627,87131.51069703243,1.3043478260869565,0.2
12.0,13.0,529.0,0.7693761814744802,1.0,1.0,1.0,3.429111531190926,0.28,1.0,0.8790170132325141,80926.75551354757,0.6748582230623819,0.34
12.0,14.0,175.0,1.0,1.0,1.0,1.0,2.5714285714285716,0.0,1.0,1.0,54584.537142857145,0.4,0.37
12.0,15.0,241.0,0.8381742738589212,1.0,1.0,1.0,3.2863070539419086,0.15,1.0,0.9087136929460581,119919.15352697096,0.44398340248962653,0.35
12.0,18.0,1158.0,0.655440414507772,1.0,0.961139896373057,1.0,3.922279792746114,0.07,1.0,0.8981001727115717,117014.01309729417,0.9447322970639033,0.38
12.0,21.0,669.0,0.8161434977578476,1.0,1.0,0.9417040358744395,3.615844544095665,0.0,1.0,0.905829596412556,115237.78400597908,1.3004484304932735,0.56
12.0,22.0,756.0,0.9153439153439153,1.0,0.8068783068783069,1.0,3.4444444444444446,0.06,1.0,0.7804232804232805,87168.41005291005,1.1177248677248677,0.39
12.0,23.0,608.0,0.662828947368421,1.0,0.8914473684210527,1.0,3.2927631578947367,0.07,1.0,0.9555921052631579,96196.70394736843,0.930921052631579,0.46
12.0,24.0,327.0,0.908256880733945,1.0,1.0,1.0,3.4097859327217126,0.0,1.0,0.8562691131498471,96898.73394495413,0.43730886850152906,0.34
12.0,26.0,741.0,0.5775978407557355,1.0,0.8974358974358975,1.0,3.6639676113360324,0.11,0.9338731443994602,0.8893387314439946,98428.47345928925,0.7058029689608637,0.36
12.0,31.0,461.0,0.8698481561822126,1.0,1.0,1.0,3.7310195227765726,0.0,0.9414316702819957,0.7592190889370932,85360.15979754156,0.5206073752711496,0.23
12.0,33.0,574.0,0.7752613240418118,1.0,1.0,1.0,3.3641114982578397,0.05,1.0,0.8885017421602788,85779.98257839722,0.9425087108013938,0.56
12.0,34.0,823.0,0.6707168894289186,1.0,0.9696233292831106,0.959902794653706,3.4641555285540706,0.12,0.9113001215066828,0.6707168894289186,77056.22235722965,0.370595382746051,0.22
12.0,104.0,451.0,0.8713968957871396,1.0,1.0,1.0,3.2638580931263856,0.0,1.0,0.8891352549889135,75629.60014781966,0.7937915742793792,0.37
12.0,106.0,139.0,0.0,1.0,1.0,1.0,2.8489208633093526,0.0,1.0,1.0,116559.95203836932,0.539568345323741,0.41
12.0,107.0,273.0,0.8827838827838828,1.0,1.0,1.0,3.032967032967033,0.0,1.0,0.8498168498168498,80825.39316239316,0.3772893772893773,0.15
12.0,112.0,602.0,0.7325581395348837,1.0,0.9501661129568106,1.0,3.5730897009966776,0.08,1.0,0.9617940199335548,114451.66594684384,1.1096345514950166,0.38
12.0,116.0,410.0,1.0,1.0,1.0,1.0,2.9853658536585366,0.28,1.0,0.824390243902439,85133.60975609756,0.2804878048780488,0.11
12.0,117.0,647.0,1.0,1.0,0.8361669242658424,1.0,3.641421947449768,0.0,0.9350850077279753,0.8608964451313755,83576.5847501288,0.6646058732612056,0.2
12.0,119.0,270.0,1.0,1.0,0.774074074074074,1.0,3.511111111111111,0.25,1.0,0.8925925925925926,79220.25555555556,0.9222222222222223,0.44
12.0,120.0,612.0,0.45751633986928103,1.0,1.0,1.0,3.834967320261438,0.16,1.0,0.9330065359477124,106441.62799564269,1.1372549019607843,0.3
12.0,125.0,692.0,0.958092485549133,1.0,0.9248554913294798,0.861271676300578,3.48121387283237,0.0,0.9667630057803468,0.9335260115606936,105594.32466281312,0.6719653179190751,0.38
12.0,127.0,377.0,0.6312997347480106,1.0,1.0,1.0,3.787798408488064,0.13,1.0,0.9363395225464191,95931.7338638373,0.9363395225464191,0.32
12.0,128.0,780.0,0.19615384615384615,1.0,0.9461538461538461,0.9769230769230769,3.603846153846154,0.05,1.0,0.9769230769230769,109632.80833333333,0.8435897435897436,0.55
12.0,130.0,518.0,0.7915057915057915,1.0,1.0,1.0,3.4285714285714284,0.0,0.9420849420849421,0.8648648648648649,77406.1776061776,0.22007722007722008,0.23
12.0,135.0,754.0,0.4270557029177719,1.0,1.0,1.0,3.1087533156498672,0.06,0.9456233421750663,0.8262599469496021,98868.80636604775,0.3620689655172414,0.24
12.0,136.0,617.0,0.7990275526742301,1.0,0.8476499189627229,0.9319286871961102,3.1604538087520258,0.04,0.9157212317666127,0.8508914100486223,95187.06158833063,0.8411669367909238,0.39
12.0,204.0,464.0,0.8793103448275862,1.0,0.9504310344827587,1.0,3.1508620689655173,0.0,0.9504310344827587,0.8189655172413793,49843.13002873563,0.38362068965517243,0.43
12.0,206.0,476.0,0.8067226890756303,1.0,1.0,1.0,3.8823529411764706,0.12,1.0,0.8466386554621849,91881.14075630253,1.4222689075630253,0.25
12.0,207.0,278.0,0.8525179856115108,1.0,1.0,1.0,3.3309352517985613,0.0,1.0,1.0,80185.69664268584,0.7158273381294964,0.42
12.0,212.0,891.0,1.0,1.0,0.9764309764309764,1.0,3.3524130190796857,0.14,1.0,0.7665544332210998,77677.33108866442,0.6823793490460157,0.27
12.0,216.0,138.0,0.6956521739130435,1.0,1.0,1.0,3.130434782608696,0.0,1.0,0.5797101449275363,112011.61835748791,0.2753623188405797,0.28
12.0,217.0,366.0,0.8278688524590164,1.0,1.0,1.0,3.3442622950819674,0.06,1.0,0.8032786885245902,112202.27117486339,0.7814207650273224,0.4
12.0,219.0,274.0,0.6532846715328468,1.0,1.0,1.0,3.3905109489051095,0.25,1.0,1.0,93157.43309002434,0.8102189781021898,0.49
12.0,220.0,646.0,0.0,1.0,1.0,1.0,4.232198142414861,0.04,1.0,0.9721362229102167,108540.30108359133,0.9860681114551083,0.48
12.0,227.0,344.0,0.8226744186046512,1.0,1.0,1.0,3.3372093023255816,0.0,1.0,1.0,68579.42732558139,0.0755813953488372,0.1
12.0,228.0,562.0,0.702846975088968,1.0,1.0,1.0,3.3612099644128115,0.0,0.8540925266903915,0.8131672597864769,76493.95670225385,0.39501779359430605,0.43
12.0,229.0,344.0,1.0,1.0,1.0,1.0,4.27906976744186,0.0,0.8895348837209303,0.7703488372093024,133196.43895348837,0.7558139534883721,0.0
12.0,230.0,593.0,0.8853288364249579,1.0,1.0,0.9325463743676222,3.042158516020236,0.0,0.9359190556492412,0.730185497470489,72303.11635750422,0.3811129848229342,0.37
12.0,235.0,936.0,0.8162393162393162,1.0,0.8824786324786325,1.0,3.530982905982906,0.11,1.0,0.9401709401709402,127769.51282051283,1.544871794871795,0.43
12.0,236.0,560.0,0.34464285714285714,1.0,1.0,1.0,3.0482142857142858,0.22,0.9428571428571428,0.8714285714285714,92928.76547619049,0.5642857142857143,0.41
13.0,2.0,148.0,1.0,1.0,0.5945945945945946,1.0,3.4054054054054053,0.0,1.0,1.0,111739.20945945945,0.5945945945945946,0.54
13.0,3.0,559.0,1.0,1.0,0.6636851520572451,0.9230769230769231,3.3577817531305905,0.07,1.0,0.851520572450805,66812.65772212284,0.44543828264758495,0.17
13.0,5.0,567.0,0.41622574955908287,1.0,1.0,1.0,3.710758377425044,0.09,1.0,0.9065255731922398,93836.89094650207,0.36331569664902996,0.36
13.0,7.0,713.0,0.9579242636746143,1.0,0.7475455820476858,0.9242636746143057,3.833099579242637,0.09,0.8190743338008415,0.8948106591865358,98608.72791023843,0.9354838709677419,0.31
13.0,12.0,523.0,1.0,1.0,0.9196940726577438,0.9369024856596558,3.5449330783938815,0.2,0.858508604206501,0.8164435946462715,63011.32504780115,0.7533460803059273,0.28
