seccion,segmento,año,nivel_economico_hogar_prom,porcentaje_casas,porcentaje_pared_ladrillo,porcentaje_techo_hormigon,porcentaje_piso_con_terminacion,cant_habitaciones_prom,porcentaje_cocina_electrica,tiene_calefon_prom,cant_televisores_prom,ingresos_hogar_prom,cant_ac_prom,porcentaje_calefaccio_electrica
20.0,221.0,2017,0.5,1.0,1.0,1.0,1.0,3.918032786885246,0.0,1.0,1.4672131147540983,70722.90163934426,0.26229508196721313,0.55
20.0,222.0,2017,0.5,1.0,0.9680365296803652,0.6438356164383562,0.958904109589041,3.0525114155251143,0.07,0.976027397260274,1.13013698630137,69644.38546423135,0.430365296803653,0.39
20.0,225.0,2017,0.25,1.0,1.0,0.7165178571428571,1.0,3.3035714285714284,0.07,0.9017857142857143,0.9910714285714286,55795.482142857145,0.26339285714285715,0.36
20.0,230.0,2017,0.5,1.0,1.0,0.7238372093023255,0.9084302325581395,3.197674418604651,0.05,0.9520348837209303,1.2223837209302326,60361.03948643411,0.3633720930232558,0.18
20.0,232.0,2017,0.5,1.0,1.0,0.7859973579920739,1.0,3.0528401585204756,0.02,1.0,1.1717305151915456,63026.517569352705,0.5112285336856011,0.34
20.0,238.0,2017,0.5,1.0,1.0,1.0,1.0,4.644927536231884,0.16,1.0,3.079710144927536,106398.87439613526,1.7246376811594204,0.41
21.0,5.0,2017,0.25,0.8500400962309543,1.0,0.5821972734562951,0.7634322373696872,3.013632718524459,0.11,0.8163592622293504,0.8259823576583801,59391.06963378777,0.43544506816359263,0.29
21.0,7.0,2017,0.5,0.3519736842105263,1.0,0.868421052631579,1.0,3.8947368421052633,0.0,0.9358552631578947,2.0822368421052633,78092.36293859649,0.9539473684210527,0.43
21.0,11.0,2017,0.0,1.0,0.875,0.5304878048780488,0.7591463414634146,3.3719512195121952,0.0,0.7682926829268293,0.7987804878048781,48353.42225609756,0.4481707317073171,0.56
21.0,12.0,2017,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7171717171717171,56704.73737373737,0.7070707070707071,0.0
21.0,13.0,2017,0.25,1.0,1.0,0.7302452316076294,0.9237057220708447,3.0544959128065394,0.0,0.9482288828337875,0.9155313351498637,60659.97547683924,0.09264305177111716,0.32
21.0,14.0,2017,0.25,0.9168539325842696,1.0,0.7438202247191011,0.8584269662921349,3.042696629213483,0.04,0.8584269662921349,0.7730337078651686,53413.04082397004,0.060674157303370786,0.16
21.0,16.0,2017,0.5,0.7988505747126436,1.0,0.8103448275862069,1.0,3.5272988505747125,0.09,1.0,1.2198275862068966,72635.72222222222,0.8491379310344828,0.36
21.0,17.0,2017,0.5,1.0,1.0,0.6407506702412868,0.8672922252010724,3.549597855227882,0.0,0.9718498659517426,1.4597855227882037,95768.95084897231,0.7412868632707775,0.42
21.0,18.0,2017,0.5,1.0,1.0,1.0,1.0,3.051851851851852,0.0,1.0,1.7555555555555555,62937.15555555555,0.8814814814814815,0.16
21.0,19.0,2017,0.25,1.0,1.0,0.5126162018592297,0.8247011952191236,3.3426294820717133,0.0,0.8127490039840638,1.3306772908366533,72834.72443559096,0.6175298804780877,0.27
21.0,20.0,2017,0.25,0.9618104667609618,0.9123055162659123,0.8656294200848657,0.9618104667609618,3.500707213578501,0.0,0.9646393210749646,1.4936350777934937,73757.73903818954,0.9306930693069307,0.29
21.0,21.0,2017,0.0,1.0,1.0,0.5160550458715596,0.6846330275229358,3.051605504587156,0.08,0.7947247706422018,0.6364678899082569,52019.34288990826,0.33715596330275227,0.27
21.0,23.0,2017,0.25,1.0,1.0,0.7672209026128266,0.8456057007125891,3.0855106888361044,0.15,0.8479809976247031,1.2256532066508314,55237.61520190024,0.6793349168646081,0.43
21.0,24.0,2017,0.5,1.0,1.0,0.7261538461538461,1.0,2.8215384615384616,0.07,1.0,1.1123076923076922,65327.337948717955,0.29384615384615387,0.3
21.0,26.0,2017,0.5,0.8717948717948718,1.0,1.0,1.0,3.230769230769231,0.0,1.0,1.0320512820512822,79020.03846153847,0.3525641025641026,0.54
21.0,27.0,2017,0.5,1.0,1.0,0.694078947368421,1.0,3.4210526315789473,0.0,0.9342105263157895,1.3157894736842106,73905.24342105263,0.3519736842105263,0.0
21.0,31.0,2017,0.75,1.0,1.0,0.900355871886121,1.0,3.6619217081850532,0.11,1.0,1.7686832740213523,95455.06880189799,0.5693950177935944,0.32
21.0,33.0,2017,0.5,1.0,0.9700854700854701,0.7492877492877493,1.0,3.3347578347578346,0.06,0.9529914529914529,1.2877492877492878,76458.31339031339,0.811965811965812,0.38
21.0,34.0,2017,0.5,0.835632183908046,1.0,0.860919540229885,1.0,3.314942528735632,0.0,1.0,1.1988505747126437,71859.04559386973,0.7241379310344828,0.24
21.0,35.0,2017,0.25,1.0,1.0,0.570446735395189,1.0,3.089347079037801,0.0,1.0,0.8384879725085911,63881.3676975945,0.5017182130584192,0.5
21.0,37.0,2017,0.5,1.0,0.9617486338797814,0.8943533697632058,1.0,3.3406193078324224,0.0,1.0,1.1675774134790529,80081.4896782028,0.5500910746812386,0.31
21.0,39.0,2017,0.75,1.0,1.0,0.8396946564885496,0.9351145038167938,4.013358778625954,0.0,1.0,1.6106870229007633,119137.68829516538,0.9904580152671756,0.26
21.0,40.0,2017,0.75,0.8055045871559633,0.9357798165137615,0.7559633027522936,1.0,3.548623853211009,0.14,1.0,1.3321100917431192,89927.56651376147,0.8036697247706422,0.26
21.0,43.0,2017,0.25,1.0,0.9231950844854071,0.5023041474654378,0.9293394777265745,2.7757296466973886,0.0,0.967741935483871,1.1935483870967742,60580.21454173068,0.5499231950844854,0.28
21.0,45.0,2017,0.25,0.8416230366492147,0.9031413612565445,0.6413612565445026,0.7630890052356021,3.3769633507853403,0.05,0.8821989528795812,1.3520942408376964,57720.81535776615,0.6308900523560209,0.31
21.0,47.0,2017,0.0,0.3213429256594724,1.0,0.8585131894484412,0.8585131894484412,3.2206235011990407,0.0,1.0,1.6882494004796162,50563.87529976019,0.3645083932853717,0.45
21.0,48.0,2017,0.25,1.0,0.9262472885032538,0.4880694143167028,0.8915401301518439,3.3297180043383947,0.11,0.8644251626898047,1.1420824295010845,61712.805495300076,0.5422993492407809,0.27
21.0,104.0,2017,0.25,0.9485500467726847,1.0,0.6782039289055192,0.9092609915809168,3.5350795135640785,0.05,0.9653882132834425,1.2684752104770813,71735.78141565325,0.6847521047708138,0.33
21.0,115.0,2017,0.5,0.3712984054669704,1.0,1.0,1.0,4.072892938496583,0.08,1.0,1.8792710706150342,81294.55049354593,0.6036446469248291,0.08
21.0,122.0,2017,0.25,0.3466424682395644,1.0,1.0,1.0,3.2958257713248638,0.0,0.9546279491833031,1.2268602540834845,65891.01905626134,0.41742286751361163,0.34
21.0,125.0,2017,0.75,1.0,1.0,1.0,1.0,4.261146496815287,0.0,1.0,1.8598726114649682,84748.16878980891,0.7707006369426752,0.44
21.0,128.0,2017,0.25,1.0,0.8401084010840109,0.3875338753387534,0.8590785907859079,3.1084010840108403,0.04,0.9525745257452575,1.2750677506775068,63673.124435411024,0.46476964769647694,0.33
21.0,129.0,2017,0.5,0.1562189054726368,1.0,0.9651741293532339,1.0,3.719402985074627,0.0,1.0,1.7233830845771145,82106.33018242124,0.7044776119402985,0.21
21.0,130.0,2017,0.5,0.543757292882147,1.0,0.9358226371061844,1.0,4.359393232205368,0.07,1.0,1.9883313885647609,94646.25126409958,1.0093348891481915,0.44
21.0,132.0,2017,0.5,0.42971246006389774,0.9680511182108626,0.9680511182108626,1.0,3.6166134185303513,0.05,0.8945686900958466,1.4984025559105432,66090.69488817891,0.6198083067092651,0.3
21.0,136.0,2017,0.75,0.5876106194690266,1.0,1.0,1.0,4.207079646017699,0.08,0.9610619469026549,1.6,104161.33451327433,0.6513274336283186,0.19
21.0,141.0,2017,0.5,1.0,1.0,0.7647058823529411,1.0,3.9583333333333335,0.0,1.0,1.3014705882352942,91285.74019607843,0.5906862745098039,0.3
21.0,144.0,2017,0.5,0.8604060913705583,1.0,0.6802030456852792,1.0,3.6142131979695433,0.0,1.0,1.6116751269035532,63917.00423011844,0.6522842639593909,0.21
21.0,146.0,2017,0.25,0.7564102564102564,1.0,0.823076923076923,1.0,3.4128205128205127,0.0,0.9461538461538461,1.8461538461538463,63874.32564102564,0.6230769230769231,0.34
21.0,204.0,2017,0.5,0.37822014051522246,1.0,0.8255269320843092,0.955503512880562,3.791569086651054,0.03,0.955503512880562,1.4531615925058547,76449.77459016393,1.0245901639344261,0.25
21.0,208.0,2017,0.25,1.0,0.978021978021978,0.6717032967032966,0.9574175824175825,3.489010989010989,0.2,0.8928571428571429,1.293956043956044,57010.99473443224,0.4684065934065934,0.18
21.0,209.0,2017,0.5,1.0,1.0,0.9227373068432672,0.9227373068432672,3.622516556291391,0.0,0.9227373068432672,1.3995584988962473,76131.33480500367,0.6909492273730684,0.2
21.0,215.0,2017,0.5,1.0,1.0,0.6649076517150396,1.0,4.08179419525066,0.16,1.0,1.5593667546174141,67457.80958663148,0.575197889182058,0.12
21.0,222.0,2017,0.0,0.2235722964763062,0.9562575941676792,0.8845686512758202,0.905224787363305,3.707168894289186,0.0,0.8626974483596598,1.3268529769137303,75816.56468205752,0.543134872417983,0.46
21.0,225.0,2017,0.5,0.22146507666098808,1.0,0.9080068143100511,1.0,3.7206132879045994,0.05,1.0,2.073253833049404,83279.44690516753,0.5775127768313458,0.34
21.0,228.0,2017,0.25,1.0,1.0,0.6564659427443238,0.8400789733464955,3.1500493583415596,0.09,0.8894373149062191,1.0463968410661402,60647.097400460676,0.456071076011846,0.49
21.0,229.0,2017,0.25,0.14597970335675253,1.0,1.0,1.0,3.399687743950039,0.0,0.9383294301327089,1.2864949258391882,71673.00780640125,0.28415300546448086,0.33
21.0,230.0,2017,0.5,0.42769857433808556,1.0,0.8533604887983707,1.0,3.580448065173116,0.0,1.0,1.6578411405295315,82534.67820773931,0.8635437881873728,0.56
21.0,232.0,2017,0.5,0.0,1.0,1.0,1.0,3.253731343283582,0.16,1.0,1.6940298507462686,83637.60199004975,0.9701492537313433,0.62
21.0,236.0,2017,0.75,0.5845864661654135,0.9586466165413534,0.9586466165413534,1.0,3.8815789473684212,0.15,0.9624060150375939,1.8233082706766917,107298.33020050124,1.419172932330827,0.59
21.0,241.0,2017,0.5,0.7448680351906158,1.0,0.9032258064516129,1.0,3.812316715542522,0.08,0.8973607038123167,1.5249266862170088,100478.44183773217,1.5249266862170088,0.45
21.0,244.0,2017,0.5,0.8159057437407953,1.0,0.7172312223858616,0.96759941089838,3.459499263622975,0.04,0.9513991163475699,1.589101620029455,79557.88193421699,0.572901325478645,0.4
21.0,246.0,2017,0.25,0.8633093525179856,1.0,0.8653648509763617,0.9085303186022611,3.437821171634121,0.03,0.9804727646454265,1.1757451181911613,65844.53100376842,0.6505652620760535,0.25
21.0,304.0,2017,0.5,1.0,0.8034682080924855,0.41040462427745666,1.0,3.2023121387283235,0.0,0.7976878612716763,1.0,61462.06936416185,0.2138728323699422,0.0
22.0,6.0,2017,0.25,0.9224489795918367,1.0,1.0,1.0,3.3469387755102042,0.22,1.0,1.8938775510204082,89483.50476190475,0.6285714285714286,0.16
22.0,7.0,2017,0.25,0.8906497622820919,1.0,0.8446909667194928,1.0,2.7543581616481774,0.0,0.9477020602218701,1.381933438985737,61328.07765451664,0.6196513470681458,0.35
22.0,8.0,2017,0.25,1.0,1.0,0.8905660377358491,1.0,3.4641509433962265,0.0,1.0,1.5735849056603775,56987.44905660377,0.38113207547169814,0.25
22.0,9.0,2017,0.5,1.0,1.0,0.7552155771905424,0.9095966620305981,3.376912378303199,0.05,0.9068150208623088,1.3713490959666204,84765.01784886415,0.8456189151599444,0.34
22.0,10.0,2017,0.5,1.0,0.9695121951219512,0.4951219512195122,0.8780487804878049,3.0890243902439023,0.04,0.9182926829268293,0.8134146341463414,60162.93577235773,0.15853658536585366,0.11
22.0,11.0,2017,0.25,1.0,1.0,0.8189655172413793,1.0,3.146551724137931,0.18,1.0,1.7672413793103448,50192.66379310345,0.0,0.31
22.0,13.0,2017,0.25,1.0,1.0,0.8047808764940239,1.0,3.3346613545816735,0.0,0.8645418326693227,1.3824701195219125,53495.10756972111,0.08366533864541832,0.23
22.0,15.0,2017,0.5,1.0,1.0,0.8233695652173914,1.0,3.546195652173913,0.22,0.842391304347826,1.2201086956521738,61583.940217391304,0.4673913043478261,0.22
22.0,16.0,2017,0.25,0.04610951008645533,1.0,1.0,1.0,2.0,0.0,1.0,0.590778097982709,32293.118155619595,0.2276657060518732,0.22
22.0,17.0,2017,0.5,0.7296551724137931,1.0,0.9613793103448276,1.0,3.703448275862069,0.0,0.9337931034482758,1.6841379310344828,89970.62137931034,1.0593103448275862,0.32
22.0,21.0,2017,0.5,1.0,1.0,0.9368104312938816,1.0,3.3199598796389167,0.0,0.9027081243731193,1.316950852557673,65907.66298896691,0.4864593781344032,0.25
22.0,22.0,2017,0.5,0.932061978545888,1.0,0.6185935637663885,0.9499404052443385,2.928486293206198,0.02,0.9344457687723481,1.1799761620977354,64142.74413984903,0.48152562574493446,0.19
22.0,24.0,2017,0.5,0.3459915611814346,1.0,0.8874824191279888,1.0,3.722925457102672,0.16,0.9254571026722925,1.7088607594936709,83140.35700890765,0.869198312236287,0.22
22.0,26.0,2017,0.75,0.5347394540942928,1.0,1.0,1.0,3.5173697270471465,0.07,0.9578163771712159,1.5583126550868487,98516.7241521919,1.2741935483870968,0.32
22.0,27.0,2017,0.5,0.75,1.0,0.9666666666666667,1.0,2.9756410256410257,0.1,0.9551282051282052,1.391025641025641,87763.76581196583,0.5012820512820513,0.38
22.0,29.0,2017,0.5,0.16044776119402984,1.0,0.9589552238805971,1.0,3.421641791044776,0.1,1.0,1.8152985074626866,73478.25559701493,0.625,0.28
22.0,31.0,2017,0.5,1.0,1.0,0.23722627737226276,1.0,3.7445255474452557,0.0,1.0,1.5255474452554745,77697.47931873478,0.9817518248175182,0.39
22.0,33.0,2017,0.5,0.9724612736660929,1.0,0.8089500860585198,1.0,3.53184165232358,0.06,1.0,1.2598967297762478,79665.91236374067,0.7452667814113597,0.34
22.0,102.0,2017,0.25,1.0,1.0,0.9373433583959899,1.0,3.4611528822055138,0.09,1.0,1.0852130325814537,67409.65363408522,0.5413533834586466,0.21
22.0,105.0,2017,0.5,0.6710526315789473,0.9539473684210527,0.9194078947368421,1.0,3.2220394736842106,0.13,1.0,1.2828947368421053,76261.93475877194,0.5789473684210527,0.24
22.0,114.0,2017,0.25,0.7641509433962265,1.0,0.9009433962264151,1.0,3.009433962264151,0.0,1.0,0.8867924528301887,63633.88679245283,0.3490566037735849,0.2
22.0,119.0,2017,0.5,0.7790055248618785,1.0,0.958011049723757,1.0,3.5933701657458563,0.0,1.0,1.7116022099447514,72382.33038674033,0.5889502762430939,0.17
22.0,120.0,2017,0.5,0.660377358490566,1.0,0.7610062893081762,1.0,3.710691823899371,0.0,1.0,1.6352201257861636,70464.94339622642,0.7169811320754716,0.13
22.0,123.0,2017,0.5,0.0,1.0,1.0,1.0,3.3419506462984723,0.08,1.0,1.5205640423031728,66210.25146886017,0.5205640423031728,0.4
22.0,128.0,2017,0.5,0.816,0.866,0.778,0.882,3.49,0.06,0.944,0.842,73080.09,0.668,0.29
22.0,130.0,2017,0.25,1.0,1.0,0.7706766917293233,1.0,3.0977443609022557,0.0,0.8909774436090225,1.3045112781954886,61817.37844611529,0.3383458646616541,0.2
22.0,134.0,2017,0.75,0.6348733233979136,1.0,1.0,1.0,3.171385991058122,0.04,1.0,1.4530551415797317,83929.92151018379,0.7660208643815202,0.21
22.0,201.0,2017,0.0,1.0,0.9663250366032211,0.575402635431918,0.9121522693997072,2.8023426061493413,0.15,0.7613469985358712,1.0014641288433381,54800.92264519278,0.4465592972181552,0.25
22.0,202.0,2017,0.5,1.0,1.0,0.5225806451612903,1.0,3.206451612903226,0.0,1.0,1.5483870967741935,61168.10322580645,0.6645161290322581,0.17
22.0,204.0,2017,0.75,0.8896103896103896,0.8961038961038961,0.8961038961038961,1.0,3.6915584415584415,0.0,1.0,1.8863636363636365,86998.33766233767,0.9837662337662337,0.41
22.0,205.0,2017,0.75,0.0,1.0,1.0,1.0,1.5905172413793103,0.0,1.0,0.5991379310344828,28536.422413793105,0.0,0.0
22.0,214.0,2017,0.5,0.9308072487644151,1.0,0.8912685337726524,1.0,3.6309719934102143,0.07,0.85667215815486,1.441515650741351,72040.63728720484,0.7199341021416804,0.24
22.0,218.0,2017,0.75,1.0,1.0,1.0,1.0,2.9331983805668016,0.0,1.0,1.2449392712550607,62090.22672064777,0.9757085020242915,0.4
22.0,219.0,2017,0.75,0.5397412199630314,1.0,0.9500924214417745,1.0,3.7153419593345656,0.21,1.0,1.798521256931608,88090.5742452249,1.033271719038817,0.5
22.0,220.0,2017,0.5,1.0,1.0,0.726027397260274,1.0,3.776255707762557,0.0,1.0,1.3881278538812785,75587.57534246576,0.9908675799086758,0.43
22.0,223.0,2017,0.25,1.0,0.9611510791366906,0.5280575539568345,0.8575539568345324,2.984172661870504,0.0,0.9179856115107914,0.9568345323741008,52636.39976019185,0.31366906474820144,0.18
22.0,225.0,2017,0.75,0.9148936170212766,1.0,1.0,1.0,3.8893617021276596,0.0,0.8553191489361702,2.1659574468085108,129083.71063829787,1.127659574468085,0.37
22.0,228.0,2017,0.5,0.9376026272577996,1.0,0.8669950738916257,1.0,3.7471264367816093,0.06,0.9655172413793104,1.70935960591133,90145.14723590585,0.9885057471264368,0.44
22.0,230.0,2017,0.25,0.8651685393258427,1.0,1.0,1.0,3.348314606741573,0.26,0.8614232209737828,1.554307116104869,71678.23595505618,0.3895131086142322,0.4
22.0,234.0,2017,0.75,0.4888888888888889,1.0,1.0,1.0,3.546666666666667,0.27,0.7377777777777778,2.6,115150.79407407406,1.1244444444444444,0.5
23.0,3.0,2017,0.75,0.9106699751861043,1.0,1.0,1.0,4.4044665012406945,0.0,1.0,1.7667493796526055,122470.66666666669,1.1141439205955335,0.31
23.0,4.0,2017,0.75,0.39162929745889385,1.0,1.0,1.0,3.0523168908819134,0.17,1.0,1.304932735426009,94871.02267065272,0.4693572496263079,0.39
23.0,101.0,2017,0.75,0.23167848699763594,1.0,0.9539007092198581,1.0,3.450354609929078,0.16,0.9810874704491725,1.544917257683215,74254.16903073287,0.44208037825059104,0.43
23.0,105.0,2017,0.75,0.4898336414048059,1.0,1.0,1.0,3.2846580406654344,0.04,1.0,1.6358595194085028,81397.99507085644,0.38632162661737524,0.32
23.0,106.0,2017,0.75,0.787518573551263,1.0,1.0,1.0,3.524517087667162,0.05,1.0,1.2526002971768202,67901.02426944033,0.6716196136701337,0.39
23.0,107.0,2017,0.75,0.8308823529411765,1.0,1.0,1.0,3.599264705882353,0.04,1.0,1.75,129432.69087009803,1.4264705882352942,0.35
23.0,108.0,2017,0.75,0.6605981794538361,1.0,1.0,1.0,3.631989596879064,0.05,1.0,1.566970091027308,120515.15301257044,0.8595578673602081,0.36
23.0,109.0,2017,0.75,0.5737373737373738,1.0,1.0,1.0,3.8,0.15,1.0,1.9212121212121211,106541.04579124581,0.9737373737373738,0.45
23.0,110.0,2017,0.75,0.5097087378640777,0.8640776699029126,0.8640776699029126,0.8640776699029126,3.0388349514563107,0.08,0.8640776699029126,1.1067961165048543,63557.04854368932,0.4174757281553398,0.44
23.0,111.0,2017,0.75,0.0,1.0,1.0,1.0,4.6900369003690034,0.21,1.0,1.4870848708487086,119456.71217712176,0.8929889298892989,0.3
23.0,112.0,2017,0.75,0.8064516129032258,1.0,0.9247311827956989,1.0,3.3333333333333335,0.11,1.0,0.8548387096774194,56135.55913978495,0.0,0.3
23.0,201.0,2017,0.75,0.0726159230096238,1.0,1.0,1.0,2.8118985126859144,0.15,1.0,1.4610673665791776,87798.13735783027,0.7777777777777778,0.5
23.0,202.0,2017,0.5,0.7265625,1.0,1.0,1.0,2.734375,0.0,1.0,0.78125,52402.49479166667,0.7890625,0.52
23.0,205.0,2017,1.0,0.390625,1.0,1.0,1.0,4.0390625,0.1,1.0,1.5680803571428572,120133.68303571429,0.7622767857142857,0.46
23.0,206.0,2017,0.5,0.8051575931232091,1.0,1.0,1.0,3.4541547277936964,0.15,1.0,1.326647564469914,76735.81423113657,0.6747851002865329,0.34
23.0,207.0,2017,0.75,0.0,1.0,1.0,1.0,3.484375,0.56,1.0,1.5625,81457.4375,0.609375,1.0
23.0,209.0,2017,0.75,0.5939086294416244,1.0,1.0,1.0,3.269035532994924,0.24,1.0,1.7563451776649746,118218.47208121828,1.0710659898477157,0.45
23.0,211.0,2017,0.5,0.6814903846153846,1.0,1.0,1.0,3.6189903846153846,0.08,1.0,1.8629807692307692,114001.84495192308,1.0733173076923077,0.3
23.0,212.0,2017,0.75,0.0,1.0,1.0,1.0,3.3494208494208495,0.14,1.0,0.9478764478764479,80406.54890604889,0.584942084942085,0.34
24.0,3.0,2017,1.0,0.4939870490286771,1.0,1.0,1.0,3.942645698427382,0.13,0.9121184088806661,1.7483811285846438,154667.27536231885,1.4505087881591119,0.43
24.0,4.0,2017,1.0,0.0,1.0,1.0,1.0,5.350877192982456,0.3,1.0,2.2842105263157895,255556.05964912282,1.1649122807017545,0.35
24.0,5.0,2017,1.0,0.11505507955936352,1.0,1.0,1.0,4.5458996328029375,0.14,1.0,1.9277845777233782,199272.17951856388,1.0709914320685434,0.38
24.0,27.0,2017,0.5,0.8705722070844687,1.0,0.9713896457765667,0.952316076294278,3.354223433242507,0.11,0.9073569482288828,1.3514986376021798,106514.41689373297,1.1498637602179838,0.48
24.0,101.0,2017,1.0,0.022613065326633167,1.0,1.0,1.0,3.494137353433836,0.18,0.9849246231155779,1.7922948073701843,133153.4229480737,0.9053601340033501,0.29
24.0,102.0,2017,1.0,0.20889894419306185,1.0,1.0,1.0,3.444193061840121,0.15,0.9328808446455505,1.8076923076923077,126889.34766214178,0.7903469079939668,0.4
24.0,106.0,2017,0.75,0.3850658857979502,1.0,0.9516837481698389,1.0,3.616398243045388,0.14,1.0,1.3103953147877012,94290.31820400195,0.8594436310395315,0.55
24.0,107.0,2017,1.0,0.0995850622406639,1.0,1.0,1.0,3.2655601659751037,0.2,0.8962655601659751,1.5684647302904564,79967.98063623789,0.4315352697095436,0.5
24.0,108.0,2017,1.0,0.5151175811870101,1.0,1.0,1.0,3.753639417693169,0.13,0.9574468085106383,1.7782754759238522,125068.95931317656,1.3594624860022397,0.56
24.0,109.0,2017,0.75,0.5047923322683706,1.0,1.0,1.0,3.2348242811501597,0.07,1.0,1.4105431309904153,96982.04898828542,1.0207667731629393,0.58
24.0,110.0,2017,0.75,0.46600741656365885,1.0,0.8689740420271941,1.0,3.185414091470952,0.22,0.9641532756489494,1.4511742892459827,87769.85496497735,0.8294190358467244,0.67
24.0,111.0,2017,1.0,0.13320079522862824,1.0,1.0,1.0,3.4652087475149105,0.09,0.9711729622266402,1.5924453280318092,127790.76308813783,0.9035785288270378,0.4
24.0,112.0,2017,0.75,0.26371951219512196,1.0,1.0,1.0,3.6753048780487805,0.05,1.0,1.7149390243902438,117628.82774390244,1.0564024390243902,0.55
24.0,113.0,2017,1.0,0.5766423357664233,1.0,1.0,1.0,3.7627737226277373,0.0,1.0,2.0693430656934306,145524.3917274939,1.7408759124087592,0.49
24.0,114.0,2017,1.0,0.6870748299319728,1.0,1.0,1.0,3.9360544217687075,0.07,0.9605442176870749,1.7442176870748298,125005.81224489796,1.3551020408163266,0.27
24.0,115.0,2017,0.75,0.6894049346879536,1.0,0.8476052249637155,1.0,2.957910014513788,0.05,1.0,1.3526850507982584,74995.16932752782,0.7547169811320755,0.29
24.0,116.0,2017,0.75,0.654126213592233,1.0,1.0,1.0,3.0024271844660193,0.1,0.9538834951456311,1.6189320388349515,102207.89067556633,0.8604368932038835,0.3
24.0,117.0,2017,0.75,0.8674033149171271,1.0,1.0,1.0,3.5193370165745854,0.1,1.0,1.132596685082873,97744.82872928177,0.56353591160221,0.39
24.0,118.0,2017,0.75,0.4176334106728538,1.0,1.0,1.0,3.679814385150812,0.19,0.9234338747099768,1.568445475638051,72558.83526682135,1.0046403712296983,0.58
24.0,119.0,2017,0.75,0.5087719298245614,1.0,0.8796992481203008,1.0,3.31203007518797,0.12,1.0,1.4774436090225564,90828.68045112782,0.6228070175438597,0.47
24.0,120.0,2017,0.75,0.8643410852713178,1.0,0.7984496124031008,0.875968992248062,3.4689922480620154,0.0,1.0,1.693798449612403,86124.69444444444,0.44573643410852715,0.23
24.0,121.0,2017,0.75,0.3964757709251101,0.9383259911894273,1.0,1.0,2.951541850220264,0.0,0.8766519823788547,1.5638766519823788,106525.51835535977,1.158590308370044,0.65
24.0,123.0,2017,0.75,1.0,1.0,1.0,1.0,4.08034188034188,0.09,1.0,1.87008547008547,138447.38518518518,1.6717948717948719,0.51
24.0,124.0,2017,0.5,0.8158783783783784,0.9391891891891891,1.0,1.0,3.1570945945945947,0.0,0.9358108108108109,0.8783783783783784,73538.2668918919,0.22128378378378377,0.3
24.0,125.0,2017,0.75,0.6339144215530903,1.0,0.96513470681458,1.0,3.329635499207607,0.05,1.0,1.421553090332805,109511.53565768621,0.7448494453248812,0.36
24.0,126.0,2017,0.75,0.4746268656716418,1.0,0.9671641791044776,1.0,3.265671641791045,0.11,1.0,1.7,112689.67263681593,1.0641791044776119,0.5
24.0,201.0,2017,1.0,0.025892857142857145,1.0,1.0,1.0,3.8401785714285714,0.24,0.9241071428571429,1.6607142857142858,161628.5148809524,0.91875,0.48
24.0,202.0,2017,1.0,0.03421633554083885,1.0,1.0,1.0,3.5242825607064017,0.11,0.8741721854304636,1.7924944812362031,141288.63355408388,0.9161147902869757,0.37
24.0,206.0,2017,1.0,0.21243523316062177,1.0,1.0,1.0,4.360103626943006,0.35,1.0,2.126943005181347,287054.12802245247,1.494818652849741,0.38
24.0,207.0,2017,0.75,0.351213282247765,1.0,0.9514687100893997,1.0,3.315453384418902,0.31,1.0,1.9067688378033205,115642.94465730096,1.127713920817369,0.57
24.0,208.0,2017,0.75,0.3525046382189239,1.0,1.0,1.0,3.0222634508348794,0.13,1.0,1.5435992578849722,109204.81230674089,0.8571428571428571,0.45
24.0,209.0,2017,0.75,0.3460559796437659,1.0,1.0,1.0,3.840966921119593,0.16,0.950381679389313,1.7442748091603053,145430.7652671756,0.9249363867684478,0.49
24.0,210.0,2017,0.75,0.07239819004524888,1.0,1.0,1.0,3.776018099547511,0.12,1.0,1.9457013574660633,122076.71983408749,0.752262443438914,0.55
24.0,211.0,2017,1.0,0.23083403538331929,1.0,1.0,1.0,3.245155855096883,0.06,0.9730412805391744,1.6057287278854255,107795.04352709913,0.962089300758214,0.56
24.0,212.0,2017,0.75,0.3157162726008345,1.0,0.9541029207232267,1.0,3.222531293463143,0.12,1.0,1.4965229485396383,86238.71372276309,0.4561891515994437,0.48
24.0,213.0,2017,0.75,0.5059880239520959,1.0,1.0,1.0,3.3862275449101795,0.0,1.0,1.7904191616766467,110422.06162674651,0.8532934131736527,0.28
24.0,214.0,2017,1.0,0.0,1.0,1.0,1.0,2.7593984962406015,0.14,1.0,1.6165413533834587,94608.47994987469,0.6541353383458647,0.59
24.0,215.0,2017,0.5,0.5170731707317073,1.0,1.0,1.0,3.367479674796748,0.14,1.0,1.310569105691057,110856.92953929541,0.9040650406504065,0.59
24.0,216.0,2017,0.75,0.6117274167987322,1.0,0.9461172741679873,1.0,3.0950871632329635,0.14,0.9461172741679873,1.4247226624405704,83633.26465927101,0.561014263074485,0.25
24.0,217.0,2017,0.75,1.0,1.0,0.8928571428571429,1.0,3.9444444444444446,0.0,0.8928571428571429,2.1904761904761907,137846.32539682538,2.257936507936508,0.51
24.0,218.0,2017,0.75,0.0,1.0,1.0,1.0,3.6147757255936677,0.15,1.0,1.1767810026385224,82581.12049252419,0.7150395778364116,0.51
