secc,segm,pesoano,estred13,c1%Casas,c2%Ladrillo,c3%Hormigon,c4%PisoConTerminacion,c5_4,c5_5,c5_7,c5_8,c5_9,d8_4,d9,d10,d14,d20%Electrica,d21_1,d21_2,d21_3,d21_4_1,d21_5_1,d21_9,d21_10,d21_11,d21_12,d21_13,d21_15_2,d21_15_4,d21_16,d23,d24,ht11,YHOG,pobre06,d21_14_1,d260,d260%Electrica
11.0,1.0,1056.0,Montevideo Bajo,1.0,0.96875,0.5265151515151515,0.7064393939393939,0.2395833333333333,0.0321969696969696,0.0890151515151515,0.0615530303030303,0.0899621212121212,0.0,3.0984848484848486,2.0359848484848486,1.027462121212121,0.0,0.7803030303030303,0.0852272727272727,0.9696969696969696,1.5634469696969695,0.1240530303030303,0.3551136363636363,0.709280303030303,0.0,0.0284090909090909,0.3778409090909091,0.2282196969696969,0.4782196969696969,0.2982954545454545,2.75,0.7888257575757576,37674.95148810753,2921.1550315656564,0.2130681818181818,0.1026528258362168,,0.26
11.0,2.0,532.0,Montevideo Medio Bajo,1.0,1.0,0.693609022556391,0.9605263157894736,0.1804511278195488,0.0545112781954887,0.0469924812030075,0.0394736842105263,0.0,0.0,3.31203007518797,2.112781954887218,1.093984962406015,0.06,0.9454887218045112,0.0,1.0,1.7781954887218046,0.4304511278195488,0.5075187969924813,0.8214285714285714,0.1052631578947368,0.0,0.6334586466165414,0.4191729323308271,0.5469924812030075,0.4191729323308271,2.2650375939849625,0.8157894736842105,45062.64160072424,3871.378696741855,0.0545112781954887,0.2522202486678508,,0.34
11.0,3.0,375.0,Montevideo Medio Bajo,1.0,1.0,0.7786666666666666,0.8426666666666667,0.2053333333333333,0.0773333333333333,0.0,0.432,0.1573333333333333,0.0853333333333333,2.498666666666667,1.328,0.9226666666666666,0.14,0.856,0.0666666666666666,1.0,1.0826666666666669,0.4106666666666667,0.4373333333333333,0.736,0.072,0.0,0.768,0.5066666666666667,0.5786666666666667,0.416,1.768,0.6,28812.19109233904,3225.028142222222,0.1626666666666666,0.0,,0.1
11.0,5.0,266.0,Montevideo Medio Bajo,1.0,1.0,0.424812030075188,0.6466165413533834,0.2481203007518796,0.2481203007518796,0.0,0.1165413533834586,0.0,0.1052631578947368,3.357142857142857,2.454887218045113,1.0,0.25,0.5676691729323309,0.3308270676691729,1.0,1.236842105263158,0.0,0.3571428571428571,0.5676691729323309,0.0,0.0,0.3496240601503759,0.5789473684210527,0.2218045112781954,0.2218045112781954,3.0413533834586466,0.7969924812030075,42245.47340576085,3192.286804511278,0.4548872180451128,0.1020408163265306,,0.43
11.0,10.0,151.0,Montevideo Bajo,1.0,1.0,0.0,0.4370860927152318,0.3576158940397351,0.0,0.0,0.0,0.0,0.7682119205298014,2.655629139072848,1.423841059602649,1.0,0.0,0.2052980132450331,0.3576158940397351,1.0,1.205298013245033,0.0,0.4503311258278146,0.6556291390728477,0.0,0.0,0.3443708609271523,0.6291390728476821,0.0,0.0,3.596026490066225,1.9536423841059605,20841.251023520865,2941.6419205298007,0.8741721854304636,0.0625,,0.38
11.0,12.0,713.0,Montevideo Bajo,1.0,1.0,0.5806451612903226,0.8863955119214586,0.1683029453015427,0.0,0.0448807854137447,0.1640953716690042,0.0743338008415147,0.0,3.311360448807854,1.9228611500701265,1.0434782608695652,0.04,0.8863955119214586,0.0743338008415147,1.0,1.523141654978962,0.4978962131837307,0.4095371669004207,0.7657784011220197,0.0883590462833099,0.0,0.5960729312762973,0.2061711079943899,0.6535764375876578,0.520336605890603,2.3927068723702667,0.6549789621318373,44094.74274274676,2700.1337353903696,0.1949509116409537,0.2247557003257329,,0.22
11.0,15.0,147.0,Montevideo Medio Bajo,1.0,1.0,1.0,0.8027210884353742,0.1972789115646258,0.0,0.0,0.0,0.0,0.0,2.6122448979591835,2.0,1.0,0.0,0.782312925170068,0.2176870748299319,1.0,1.9931972789115648,0.0,0.5850340136054422,1.0,0.1972789115646258,0.0,0.6122448979591837,0.1972789115646258,0.8027210884353742,0.3877551020408163,2.197278911564626,1.0068027210884354,32588.273233822147,2442.963265306122,0.0,0.1282722513089005,,0.07
11.0,16.0,376.0,Montevideo Medio,0.8803191489361702,1.0,0.8457446808510638,0.9148936170212766,0.2101063829787234,0.0,0.0,0.2978723404255319,0.202127659574468,0.0,3.2074468085106385,2.098404255319149,1.0851063829787233,0.06,0.7154255319148937,0.0851063829787234,0.9308510638297872,1.550531914893617,0.3085106382978723,0.3856382978723404,0.7340425531914894,0.0,0.0,0.5398936170212766,0.3138297872340425,0.4601063829787234,0.4601063829787234,2.4122340425531914,0.5398936170212766,41256.33015957446,2884.844680851064,0.1436170212765957,0.4151436031331593,,0.32
11.0,20.0,117.0,Montevideo Medio,1.0,1.0,0.5213675213675214,0.7435897435897436,0.2564102564102564,0.2564102564102564,0.0,0.1196581196581196,0.0,0.0,3.726495726495727,2.102564102564102,1.0,0.0,0.7435897435897436,0.2564102564102564,1.0,1.6581196581196582,0.4786324786324786,0.4017094017094017,0.8803418803418803,0.1794871794871795,0.0,0.5982905982905983,0.7692307692307693,0.7435897435897436,0.7777777777777778,2.5811965811965814,0.7692307692307693,50593.7969350655,4393.153846153846,0.2564102564102564,0.1950464396284829,,0.29
11.0,59.0,136.0,Montevideo Medio Bajo,1.0,1.0,0.1985294117647058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0808823529411766,1.8602941176470589,1.2205882352941178,0.0,1.0,0.0,1.0,1.6029411764705883,0.0,0.4191176470588235,0.5808823529411765,0.0,0.0,0.4411764705882353,0.4411764705882353,0.4411764705882353,0.4411764705882353,1.4411764705882353,0.4191176470588235,38098.38575980392,1417.6810539215687,0.0,0.3576642335766423,,0.11
11.0,61.0,551.0,Montevideo Bajo,1.0,1.0,0.1415607985480943,0.3194192377495463,0.3847549909255898,0.1778584392014519,0.0562613430127041,0.2232304900181488,0.1578947368421052,0.6370235934664247,2.41923774954628,1.691470054446461,1.061705989110708,0.09,0.5335753176043557,0.1451905626134301,0.943738656987296,1.219600725952813,0.4500907441016334,0.5408348457350273,0.73502722323049,0.0617059891107078,0.0,0.2558983666061706,0.8039927404718693,0.3829401088929219,0.2740471869328493,2.513611615245009,1.0163339382940109,28738.411020553496,2777.476061705989,0.4156079854809437,0.1978260869565217,,0.58
11.0,69.0,1008.0,Montevideo Bajo,0.9593253968253967,1.0,0.439484126984127,0.6646825396825397,0.1200396825396825,0.0317460317460317,0.0,0.1765873015873016,0.0853174603174603,0.117063492063492,3.3640873015873014,2.0972222222222223,1.0,0.0,0.8392857142857143,0.0654761904761904,0.9692460317460316,1.617063492063492,0.1686507936507936,0.4434523809523809,0.8234126984126984,0.0674603174603174,0.0,0.6567460317460317,0.6150793650793651,0.4890873015873015,0.2817460317460317,2.577380952380953,0.9950396825396826,37847.899570297,2895.128697089947,0.2926587301587302,0.1950757575757575,,0.37
11.0,73.0,557.0,Montevideo Medio Bajo,0.9533213644524235,0.9515260323159784,0.4236983842010772,0.8240574506283662,0.2244165170556553,0.0574506283662477,0.0807899461400359,0.0,0.0951526032315978,0.0807899461400359,3.059245960502693,2.0843806104129263,1.1526032315978456,0.05,0.7199281867145422,0.1346499102333931,1.0,1.2118491921005383,0.3913824057450628,0.4344703770197486,0.7127468581687613,0.0574506283662477,0.0574506283662477,0.518850987432675,0.4434470377019748,0.7271095152603232,0.393177737881508,2.4093357271095157,0.7307001795332136,43119.57259465125,3116.7195870736086,0.1436265709156194,0.2190082644628099,,0.2
11.0,78.0,627.0,Montevideo Bajo,1.0,1.0,0.5933014354066986,0.6427432216905901,0.2615629984051036,0.138755980861244,0.0446570972886762,0.0510366826156299,0.0510366826156299,0.390749601275917,2.9074960127591707,1.9665071770334928,1.0,0.05,0.7671451355661882,0.0940988835725677,0.8755980861244019,1.3221690590111643,0.2376395534290271,0.4960127591706539,0.7942583732057417,0.0,0.0,0.4768740031897927,0.7192982456140351,0.4035087719298245,0.3237639553429027,2.405103668261563,0.7799043062200957,29950.61776759,3404.050340244551,0.3987240829346092,0.0325318246110325,,0.22
11.0,91.0,1677.0,Montevideo Bajo,1.0,0.9612403100775194,0.5348837209302325,0.5551580202742994,0.3106738223017293,0.0948121645796064,0.0375670840787119,0.1818723911747167,0.0966010733452593,0.813953488372093,3.0518783542039354,1.94335122242099,1.0685748360166964,0.08,0.7304710793082886,0.1431127012522361,0.9463327370304114,1.4818127608825282,0.1848539057841383,0.40608228980322,0.6833631484794276,0.1019677996422182,0.0166964818127608,0.4728682170542636,0.7370304114490162,0.4907573047107931,0.396541443053071,2.4168157423971377,1.1592128801431127,32832.48238131698,4111.343653349235,0.2898032200357782,0.0797962648556876,,0.16
11.0,92.0,1616.0,Montevideo Bajo,1.0,0.9808168316831684,0.5829207920792079,0.588490099009901,0.2295792079207921,0.1472772277227722,0.0198019801980198,0.0915841584158415,0.0340346534653465,0.5594059405940595,3.103341584158416,1.931930693069307,1.0222772277227723,0.05,0.8991336633663366,0.0340346534653465,0.9653465346534652,1.3366336633663367,0.2555693069306931,0.4919554455445544,0.7710396039603961,0.021039603960396,0.036509900990099,0.594059405940594,0.469059405940594,0.5668316831683168,0.4746287128712871,2.4504950495049505,0.8706683168316832,36699.85877188208,3758.391433580858,0.1986386138613861,0.2433890987587695,,0.24
11.0,97.0,987.0,Montevideo Bajo,1.0,0.6838905775075987,0.3748733535967578,0.4599797365754812,0.3404255319148936,0.2462006079027355,0.0,0.4042553191489361,0.2826747720364742,0.5116514690982776,2.519756838905775,1.6778115501519757,0.900709219858156,0.12,0.563323201621074,0.0618034447821681,0.7477203647416414,1.1418439716312057,0.2178318135764944,0.4072948328267477,0.5815602836879432,0.0303951367781155,0.0,0.3495440729483283,0.6666666666666666,0.3596757852077001,0.3019250253292806,2.2796352583586628,1.0516717325227964,31454.07756466407,3051.648020938872,0.387031408308004,0.0909090909090909,,0.27
11.0,99.0,943.0,Montevideo Medio Bajo,1.0,0.975609756097561,0.6850477200424178,0.8165429480381761,0.2036055143160127,0.0,0.0615058324496288,0.2195121951219512,0.0890774125132555,0.0,3.048780487804878,1.8738069989395547,1.0349946977730646,0.04,0.855779427359491,0.0296924708377518,0.9300106044538706,1.2523860021208908,0.542948038176034,0.4485683987274655,0.7910922587486744,0.0668080593849416,0.0678685047720042,0.432661717921527,0.4623541887592789,0.6521739130434783,0.4146341463414634,2.222693531283139,0.7264050901378579,35980.63915293507,4226.390307529162,0.2120890774125132,0.1694058154235145,,0.26
11.0,106.0,275.0,Montevideo Medio Bajo,1.0,1.0,0.610909090909091,0.6981818181818182,0.2,0.1890909090909091,0.0,0.2181818181818181,0.109090909090909,0.0,3.9527272727272726,2.461818181818182,0.9090909090909092,0.09,0.6,0.0981818181818181,0.8981818181818182,1.8363636363636364,0.3381818181818182,0.4218181818181818,0.5272727272727272,0.0,0.0,0.5818181818181818,0.9054545454545454,0.8290909090909091,0.4,2.9345454545454546,0.5163636363636364,40117.49096967628,2842.4641333333334,0.3018181818181818,0.220873786407767,,0.25
11.0,109.0,655.0,Montevideo Medio,1.0,1.0,0.5129770992366413,0.9404580152671757,0.1877862595419847,0.1221374045801526,0.1282442748091603,0.265648854961832,0.1374045801526717,0.0,3.383206106870229,1.8213740458015264,1.0412213740458016,0.05,0.8351145038167939,0.1053435114503816,0.9435114503816794,1.299236641221374,0.4778625954198473,0.4030534351145038,0.7816793893129771,0.0473282442748091,0.0412213740458015,0.5328244274809161,0.3389312977099236,0.6519083969465649,0.3816793893129771,2.151145038167939,0.4717557251908397,37701.83068300284,2996.272636132316,0.2274809160305343,0.4227188081936685,,0.33
11.0,111.0,642.0,Montevideo Medio Bajo,0.912772585669782,1.0,0.8130841121495327,0.9517133956386292,0.2211838006230529,0.0,0.0887850467289719,0.1323987538940809,0.0747663551401869,0.0,3.3489096573208723,2.003115264797508,1.088785046728972,0.04,0.9579439252336448,0.0420560747663551,1.0,1.9003115264797508,0.2258566978193146,0.4906542056074766,0.8691588785046729,0.0763239875389408,0.0,0.7414330218068536,0.3442367601246106,0.914330218068536,0.6993769470404985,2.542056074766355,0.5529595015576324,41443.98731568016,4012.957097611631,0.0451713395638629,0.3723916532905297,,0.17
11.0,114.0,264.0,Montevideo Medio Bajo,1.0,1.0,0.6401515151515151,1.0,0.0,0.1136363636363636,0.0,0.231060606060606,0.1287878787878787,0.0,3.136363636363636,1.7954545454545454,1.0,0.11,0.8712121212121212,0.0,1.0,1.9053030303030305,0.231060606060606,0.3484848484848485,0.7992424242424242,0.0,0.0,0.5265151515151515,0.0,0.9242424242424242,0.5946969696969697,2.132575757575758,0.3712121212121212,42044.43547979798,2192.025025252525,0.1287878787878787,0.2250922509225092,,0.34
11.0,130.0,252.0,Montevideo Medio,0.7420634920634921,0.9484126984126984,0.5952380952380952,0.6865079365079365,0.0515873015873015,0.0515873015873015,0.0,0.0,0.0,0.3134920634920635,4.813492063492063,2.9007936507936507,1.0,0.0,0.7261904761904762,0.2222222222222222,0.9484126984126984,2.3373015873015874,0.3809523809523809,0.5992063492063492,0.7222222222222222,0.119047619047619,0.0,0.7103174603174603,0.8412698412698413,1.4246031746031746,0.7063492063492064,3.265873015873016,0.9087301587301588,54748.19493405414,2965.81619047619,0.1825396825396825,0.0618181818181818,,0.32
11.0,135.0,1822.0,Montevideo Bajo,0.5965971459934138,1.0,0.6953896816684961,0.8150384193194292,0.2381997804610318,0.0433589462129528,0.035675082327113,0.1141602634467618,0.0477497255762897,0.0,3.1355653128430294,2.0773874862788144,1.0,0.08,0.7864983534577388,0.1300768386388584,0.9928649835345774,1.4687156970362238,0.1877058177826564,0.4945115257958287,0.7848518111964874,0.0340285400658616,0.0,0.5093304061470911,0.5214050493962679,0.6004390779363337,0.4967069154774972,2.570252469813392,0.7189901207464325,38194.9351824269,3461.623336992316,0.2530186608122942,0.2297297297297297,,0.48
11.0,168.0,275.0,Montevideo Medio Bajo,1.0,0.9090909090909092,0.4981818181818181,0.7927272727272727,0.2036363636363636,0.0,0.0,0.1018181818181818,0.1018181818181818,0.0,3.0,1.9272727272727272,1.0,0.0,0.8072727272727273,0.1018181818181818,0.9090909090909092,1.3163636363636364,0.2,0.4145454545454545,0.6036363636363636,0.109090909090909,0.0,0.7018181818181818,0.509090909090909,0.8254545454545454,0.5127272727272727,2.116363636363636,0.4109090909090909,29341.47199994481,3365.484327272728,0.2072727272727272,0.1774193548387097,,0.18
11.0,206.0,575.0,Montevideo Bajo,1.0,1.0,0.6382608695652174,0.7721739130434783,0.1130434782608695,0.0521739130434782,0.0608695652173913,0.0,0.0,0.0,3.368695652173913,1.9617391304347829,1.045217391304348,0.09,0.7008695652173913,0.1321739130434782,0.942608695652174,1.36,0.2904347826086956,0.3495652173913043,0.7617391304347826,0.0,0.0,0.5078260869565218,0.4347826086956521,0.5982608695652174,0.4939130434782608,2.650434782608696,1.1008695652173912,34491.41050640542,2755.409252173913,0.3860869565217391,0.1626591230551626,,0.27
11.0,230.0,86.0,Montevideo Medio Bajo,1.0,1.0,0.0,0.3372093023255814,0.6511627906976745,0.0,0.0,0.6627906976744186,0.3488372093023256,0.6627906976744186,2.3372093023255816,1.686046511627907,1.0,0.31,0.3372093023255814,0.3488372093023256,1.0,1.6511627906976745,0.0,0.6627906976744186,1.0,0.0,0.0,0.6511627906976745,0.0,0.3488372093023256,0.3488372093023256,2.697674418604651,0.0,34941.80872093023,0.0,0.0,0.0,,0.14
11.0,263.0,244.0,Montevideo Medio,0.1967213114754098,1.0,0.930327868852459,0.930327868852459,0.1844262295081967,0.0,0.0,0.0,0.0,0.0,3.75,1.8729508196721312,1.0901639344262295,0.09,0.8401639344262295,0.0901639344262295,1.0,1.7418032786885247,0.1188524590163934,0.4016393442622951,0.6844262295081968,0.0,0.0,0.7172131147540983,0.3524590163934426,0.2418032786885245,0.2418032786885245,1.5655737704918034,0.4836065573770491,29659.72098501028,1624.674344262295,0.0,0.1632270168855534,,0.29
11.0,268.0,390.0,Montevideo Medio,0.0,1.0,1.0,1.0,0.0,0.0692307692307692,0.0,0.0,0.0717948717948717,0.0,3.441025641025641,2.135897435897436,1.0,0.07,1.0,0.0,1.0,1.7256410256410255,0.5461538461538461,0.6384615384615384,0.8692307692307693,0.0769230769230769,0.0,0.7538461538461538,0.141025641025641,0.9794871794871794,0.5256410256410257,2.3743589743589744,0.541025641025641,45507.20054281728,2132.876264957265,0.0641025641025641,0.3010920436817472,,0.24
11.0,286.0,139.0,Montevideo Bajo,1.0,1.0,0.762589928057554,0.8345323741007195,0.1942446043165467,0.1654676258992805,0.0,0.4028776978417266,0.237410071942446,0.5755395683453237,3.841726618705036,2.050359712230216,1.0,0.0,1.0,0.0,1.0,1.6115107913669064,0.1942446043165467,0.1870503597122302,1.0,0.0,0.0,0.5467625899280576,0.6187050359712231,0.3597122302158273,0.5755395683453237,2.1870503597122304,0.6690647482014388,38099.19791366907,2171.619280575539,0.0,0.0822873082287308,,0.26
11.0,289.0,1324.0,Montevideo Bajo,1.0,0.9826283987915408,0.5302114803625377,0.6080060422960725,0.3074018126888218,0.1253776435045317,0.0,0.052870090634441,0.0830815709969788,0.141238670694864,3.168429003021148,1.9176737160120847,0.9395770392749244,0.09,0.6329305135951662,0.1102719033232628,0.9222054380664652,1.2696374622356494,0.25,0.3889728096676737,0.7545317220543807,0.0445619335347432,0.0226586102719033,0.5045317220543807,0.3882175226586102,0.4848942598187311,0.4161631419939577,2.141238670694864,0.6608761329305136,34276.232281526114,2778.994330312185,0.2016616314199395,0.1623169955442393,,0.31
12.0,2.0,368.0,Montevideo Medio Alto,0.7907608695652174,1.0,1.0,1.0,0.0896739130434782,0.0,0.0,0.0,0.0,0.0,4.529891304347826,1.8858695652173916,1.8940217391304348,0.0,0.9103260869565216,0.0,1.0,1.1983695652173914,0.75,0.5163043478260869,0.8532608695652174,0.2228260869565217,0.1521739130434782,0.7228260869565217,0.0896739130434782,1.233695652173913,0.7961956521739131,2.032608695652174,0.4157608695652174,70824.99061594204,6092.646005434783,0.0,0.9405940594059404,,0.39
12.0,3.0,801.0,Montevideo Medio Alto,0.8164794007490637,0.965043695380774,0.965043695380774,0.965043695380774,0.0,0.0,0.0,0.097378277153558,0.0362047440699126,0.0,3.621722846441948,1.9837702871410736,1.2559300873907615,0.03,0.965043695380774,0.0,1.0,1.247191011235955,0.7278401997503121,0.6404494382022472,0.8801498127340824,0.0699126092384519,0.0337078651685393,0.7952559300873908,0.1048689138576779,1.247191011235955,0.7815230961298377,2.3820224719101124,0.4257178526841448,68043.68506835656,3441.885176862256,0.0674157303370786,0.8461538461538461,,0.35
12.0,9.0,238.0,Montevideo Medio,1.0,1.0,1.0,1.0,0.1050420168067226,0.0,0.0,0.0,0.0,0.0,3.2058823529411766,1.8739495798319328,1.2226890756302522,0.13,0.8949579831932774,0.0,1.0,0.9033613445378152,0.6554621848739496,0.3235294117647059,0.8949579831932774,0.1008403361344537,0.0,0.8949579831932774,0.1134453781512605,0.9957983193277312,0.7815126050420168,2.201680672268908,0.226890756302521,56398.09979135508,2370.0246638655462,0.0,0.5658536585365853,,0.24
12.0,11.0,391.0,Montevideo Medio Alto,0.7340153452685422,1.0,0.9207161125319692,1.0,0.0,0.0,0.0,0.4833759590792839,0.1739130434782608,0.0,2.8312020460358056,1.4578005115089514,1.0,0.0,1.0,0.0,1.0,1.1508951406649617,0.4552429667519181,0.5370843989769821,0.8567774936061381,0.0613810741687979,0.0639386189258312,0.8158567774936062,0.278772378516624,0.9667519181585678,0.5319693094629157,1.867007672634271,0.1227621483375959,47140.51764705882,2230.8561636828645,0.0,0.8892355694227769,,0.35
12.0,18.0,593.0,Montevideo Medio Alto,0.7234401349072512,1.0,0.9645868465430016,1.0,0.0,0.0,0.0,0.193929173693086,0.0505902192242833,0.0,3.4283305227655987,1.888701517706577,1.2563237774030354,0.03,1.0,0.0,1.0,1.3743676222596966,0.6509274873524452,0.6155143338954469,1.0,0.1146711635750421,0.0843170320404721,0.8684654300168634,0.2428330522765598,1.15177065767285,0.836424957841484,2.0084317032040477,0.2529510961214165,64224.82930676521,6523.951118605958,0.0,0.1377245508982036,,0.14
12.0,21.0,253.0,Montevideo Medio,0.8932806324110671,1.0,0.9090909090909092,1.0,0.0,0.0,0.0,0.0,0.1067193675889328,0.0,2.952569169960474,1.5138339920948616,1.0,0.0,1.0,0.0,1.0,1.6442687747035574,0.3162055335968379,0.4822134387351778,0.9090909090909092,0.0830039525691699,0.0,1.0,0.1067193675889328,0.7351778656126482,0.6442687747035574,1.9051383399209487,0.1225296442687747,56350.22944664032,2878.98533596838,0.0,0.2876984126984127,,0.24
12.0,22.0,711.0,Montevideo Medio,0.8734177215189873,1.0,0.9226441631504922,1.0,0.0,0.0,0.0,0.0618846694796061,0.0618846694796061,0.0,3.19690576652602,1.942334739803094,1.1054852320675106,0.0,1.0,0.0,1.0,1.4936708860759491,0.4388185654008439,0.5372714486638537,0.9057665260196904,0.0,0.0731364275668073,0.8509142053445851,0.0421940928270042,1.1111111111111112,0.7440225035161744,1.9831223628691983,0.2039381153305204,52851.676877637125,3510.307018284107,0.0,0.6389380530973451,,0.29
12.0,24.0,471.0,Montevideo Medio,0.6878980891719745,1.0,1.0,1.0,0.048832271762208,0.0,0.0,0.1995753715498938,0.1210191082802547,0.0,3.267515923566879,1.7558386411889595,1.0679405520169851,0.03,1.0,0.0,1.0,1.3312101910828025,0.494692144373673,0.4416135881104034,0.881104033970276,0.1061571125265392,0.0679405520169851,0.6666666666666666,0.3503184713375796,0.921443736730361,0.4777070063694267,2.033970276008493,0.5796178343949044,43727.382002830855,2435.544274593065,0.0,0.1772908366533864,,0.28
12.0,26.0,764.0,Montevideo Medio,0.8586387434554974,1.0,1.0,1.0,0.0589005235602094,0.031413612565445,0.0,0.2827225130890052,0.0680628272251308,0.0,3.7905759162303663,2.0654450261780104,1.2146596858638743,0.05,0.9489528795811518,0.0693717277486911,0.9725130890052356,1.2460732984293197,0.6518324607329843,0.574607329842932,0.9136125654450262,0.0327225130890052,0.0,0.7997382198952879,0.2591623036649215,1.024869109947644,0.6413612565445026,2.1164921465968587,0.4869109947643979,61852.19206704995,4009.96952443281,0.0,0.1257575757575757,,0.17
12.0,31.0,457.0,Montevideo Medio Bajo,0.6849015317286652,1.0,0.811816192560175,0.811816192560175,0.2516411378555798,0.1291028446389496,0.0,0.2407002188183807,0.1947483588621444,0.0,3.62363238512035,2.0196936542669586,1.1334792122538293,0.2,0.9321663019693656,0.0678336980306345,1.0,1.0809628008752736,0.7527352297592997,0.5229759299781181,0.9518599562363238,0.0,0.0,0.6936542669584245,0.838074398249453,1.3785557986870898,0.5776805251641138,2.4945295404814005,0.7636761487964989,50409.20549612716,3360.850743982495,0.1400437636761488,0.1835443037974683,,0.11
12.0,33.0,330.0,Montevideo Medio,0.8515151515151516,1.0,1.0,1.0,0.0696969696969697,0.0696969696969697,0.0,0.0,0.0,0.0,3.8696969696969696,2.0636363636363635,1.293939393939394,0.0,1.0,0.0,1.0,1.4787878787878788,0.7,0.4575757575757576,0.8848484848484849,0.0,0.0939393939393939,0.7818181818181819,0.5848484848484848,0.9090909090909092,0.6545454545454545,2.087878787878788,0.6727272727272727,65825.49731313132,3197.5996969696967,0.0,0.3055555555555556,,0.28
12.0,112.0,384.0,Montevideo Medio Alto,0.7473958333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.65625,1.3125,0.05,0.9348958333333334,0.0,1.0,1.1354166666666667,0.8072916666666666,0.421875,0.8802083333333334,0.1380208333333333,0.078125,0.8619791666666666,0.1197916666666666,1.1848958333333333,0.5755208333333334,1.7578125,0.3671875,55295.56736979166,2984.6496354166666,0.0,0.653968253968254,,0.35
12.0,117.0,246.0,Montevideo Medio,0.7804878048780488,1.0,0.8983739837398373,1.0,0.089430894308943,0.0,0.0,0.2195121951219512,0.0,0.0,2.707317073170732,1.6178861788617886,1.2032520325203253,0.0,0.8983739837398373,0.1016260162601626,1.0,1.451219512195122,0.573170731707317,0.4308943089430894,0.9308943089430894,0.1910569105691057,0.0,0.7560975609756098,0.2195121951219512,0.8577235772357723,0.6544715447154471,1.9593495934959348,0.2195121951219512,45130.48623306233,5298.554715447154,0.0,0.2276422764227642,,0.18
12.0,125.0,271.0,Montevideo Medio Alto,0.8339483394833949,1.0,1.0,1.0,0.1033210332103321,0.1033210332103321,0.0,0.2250922509225092,0.2250922509225092,0.0,2.992619926199262,1.6752767527675276,1.1955719557195572,0.12,1.0,0.0,1.0,1.1808118081180812,0.5535055350553506,0.8191881918819188,0.8966789667896679,0.0,0.0,0.8191881918819188,0.0,1.1254612546125462,0.8191881918819188,1.7785977859778597,0.4095940959409594,63529.89373923739,2064.757527675277,0.0,0.319634703196347,,0.36
12.0,128.0,633.0,Montevideo Medio Alto,0.2037914691943128,1.0,0.9510268562401264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8562401263823065,1.9652448657187995,1.0837282780410742,0.04,1.0,0.0,1.0,1.593996840442338,0.4423380726698262,0.6334913112164297,1.0,0.0394944707740916,0.0,1.0,0.2022116903633491,1.221169036334913,0.919431279620853,1.8767772511848344,0.3096366508688783,52494.834444444445,2080.7401263823067,0.0,0.6617647058823529,,0.47
12.0,135.0,640.0,Montevideo Medio Alto,0.8390625,1.0,0.865625,0.9015625,0.13125,0.1421875,0.0,0.121875,0.0875,0.0,3.2359375,1.9203125,1.3984375,0.0,0.95625,0.0,1.0,1.175,0.865625,0.5453125,0.8921875,0.14375,0.0875,0.7375,0.13125,1.2484375,0.765625,2.3625,0.5078125,73800.06602604166,5167.577671875,0.0203125,0.8199643493761141,,0.45
12.0,206.0,107.0,Montevideo Medio Alto,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205607476635514,1.205607476635514,1.0,0.0,1.0,0.0,1.0,1.0,0.7476635514018691,0.7009345794392523,1.0,0.0,0.0,0.7476635514018691,0.0,0.5981308411214953,0.2990654205607476,2.0,0.0,65290.48953271028,1379.1831775700934,0.0,0.3951612903225806,,0.39
12.0,207.0,376.0,Montevideo Medio,0.8138297872340425,1.0,1.0,1.0,0.0,0.0,0.0,0.0585106382978723,0.0,0.0,3.3324468085106385,1.851063829787234,1.1329787234042554,0.08,0.9441489361702128,0.0,0.9441489361702128,1.577127659574468,0.1569148936170212,0.4840425531914893,0.824468085106383,0.0,0.0452127659574468,0.4601063829787234,0.0611702127659574,0.5797872340425532,0.4308510638297872,1.928191489361702,0.351063829787234,56210.7590248227,4997.812234042553,0.0,1.1455223880597014,,1.0
12.0,220.0,843.0,Montevideo Medio Alto,0.199288256227758,1.0,0.963226571767497,0.963226571767497,0.0747330960854092,0.0367734282325029,0.0,0.0367734282325029,0.0379596678529062,0.0,3.4780545670225385,2.0652431791221826,1.1352313167259789,0.11,1.0,0.0,1.0,1.2775800711743772,1.0118623962040332,0.6144721233689205,0.8612099644128114,0.2028469750889679,0.029655990510083,0.922894424673784,0.066429418742586,1.6856465005931198,0.926453143534994,2.2419928825622777,0.5207591933570581,72332.67906682483,3311.586990905496,0.0,0.568755846585594,,0.33
12.0,227.0,256.0,Montevideo Medio,0.79296875,1.0,0.85546875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02734375,2.1484375,1.296875,0.08,1.0,0.0,1.0,1.1640625,0.65234375,0.40625,0.8359375,0.0,0.0,1.0,0.34375,1.59375,0.8671875,2.41796875,0.34765625,72648.47832031251,6289.1738671875,0.0,0.2322097378277153,,0.33
