secc,segm,pesoano,estred13,c1%Casas,c2%Ladrillo,c3%Hormigon,c4%PisoConTerminacion,c5_4,c5_5,c5_7,c5_8,c5_9,d8_4,d9,d10,d14,d20%Electrica,d21_1,d21_2,d21_3,d21_4_1,d21_5_1,d21_9,d21_10,d21_11,d21_12,d21_13,d21_15_2,d21_15_4,d21_16,d23,d24,ht11,YHOG,pobre06,d21_14_1,d260%Electrica
17.0,42.0,400.0,Montevideo Bajo,1.0,1.0,0.3075,0.525,0.285,0.0,0.075,0.14,0.2,0.4275,2.48,1.44,1.0675,0.0,0.705,0.16,0.94,1.485,0.2375,0.295,0.7875,0.0,0.0,0.2575,0.6675,0.6,0.465,2.4625,0.675,37322.86762413972,4459.35625,0.2825,0.135,0.5
17.0,43.0,399.0,Montevideo Medio Bajo,1.0,1.0,0.6466165413533834,0.849624060150376,0.2807017543859649,0.06015037593984962,0.0,0.12280701754385964,0.06015037593984962,0.0,3.0325814536340854,1.7919799498746867,1.1829573934837092,0.0,1.0,0.0,1.0,1.456140350877193,0.38345864661654133,0.5363408521303258,0.8596491228070176,0.0,0.0,0.3308270676691729,0.06265664160401002,0.631578947368421,0.45864661654135336,2.3759398496240602,0.3007518796992481,39843.332080200504,2715.1077694235587,0.08020050125313283,0.19548872180451127,0.22
17.0,102.0,744.0,Montevideo Bajo,1.0,0.9717741935483871,0.571236559139785,0.8077956989247311,0.36155913978494625,0.028225806451612902,0.04704301075268817,0.2056451612903226,0.14650537634408603,0.0,3.364247311827957,1.9744623655913978,1.064516129032258,0.04,0.7096774193548387,0.12768817204301075,1.0,1.331989247311828,0.5483870967741935,0.42338709677419356,0.7473118279569892,0.0,0.030913978494623656,0.46639784946236557,0.4032258064516129,0.7701612903225806,0.45564516129032256,2.293010752688172,0.8400537634408602,39697.965102891256,3206.2531362007167,0.2701612903225806,0.14919354838709678,0.24
17.0,103.0,710.0,Montevideo Bajo,1.0,1.0,0.5915492957746479,0.7816901408450704,0.24929577464788732,0.11549295774647887,0.07605633802816901,0.29859154929577464,0.11549295774647887,0.07605633802816901,3.011267605633803,1.776056338028169,1.0380281690140845,0.0,0.7661971830985915,0.061971830985915494,0.9704225352112676,1.2704225352112677,0.5267605633802817,0.6661971830985915,0.6830985915492958,0.0,0.0,0.6450704225352113,0.6084507042253521,0.6605633802816901,0.3788732394366197,2.4014084507042255,0.9014084507042254,41036.622412722165,4496.197887323944,0.19859154929577466,0.2352112676056338,0.26
17.0,111.0,405.0,Montevideo Medio Bajo,1.0,0.9407407407407408,0.6839506172839506,0.8617283950617284,0.15308641975308643,0.0,0.0,0.20493827160493827,0.0,0.0,3.730864197530864,1.7654320987654322,1.0,0.16,0.7679012345679013,0.13333333333333333,1.0,1.1506172839506172,0.7901234567901234,0.454320987654321,0.9259259259259259,0.09876543209876543,0.0,0.6246913580246913,0.23703703703703705,0.5679012345679012,0.5012345679012346,2.5382716049382714,0.45925925925925926,44177.91824868023,1944.2510288065844,0.2222222222222222,0.15308641975308643,0.2
17.0,114.0,730.0,Montevideo Bajo,0.20684931506849316,1.0,0.8205479452054795,1.0,0.13424657534246576,0.0,0.0,0.1643835616438356,0.08493150684931507,0.0,3.626027397260274,2.171232876712329,1.0383561643835617,0.04,0.952054794520548,0.04794520547945205,1.0,1.3383561643835618,0.7109589041095891,0.4520547945205479,0.8904109589041096,0.043835616438356165,0.0,0.6452054794520548,0.1589041095890411,0.7246575342465753,0.5041095890410959,2.328767123287671,0.30547945205479454,44917.02479102219,2574.104109589041,0.13287671232876713,0.19863013698630136,0.37
17.0,116.0,369.0,Montevideo Medio Bajo,1.0,1.0,0.8102981029810298,0.8048780487804879,0.11924119241192412,0.13279132791327913,0.0,0.07046070460704607,0.11924119241192412,0.06233062330623306,2.8672086720867207,1.8753387533875339,1.0785907859078592,0.0,0.9349593495934959,0.06504065040650407,1.0,1.1869918699186992,0.34417344173441733,0.13821138211382114,0.5013550135501355,0.08130081300813008,0.0,0.3089430894308943,0.38482384823848237,0.24119241192411925,0.24119241192411925,2.100271002710027,0.3821138211382114,34380.132303179176,3057.9078590785907,0.13550135501355012,0.2005420054200542,0.14
17.0,122.0,934.0,Montevideo Medio Bajo,0.31798715203426126,1.0,0.4828693790149893,0.8918629550321199,0.13383297644539616,0.042826552462526764,0.02676659528907923,0.02676659528907923,0.058886509635974305,0.0,3.3993576017130622,2.1231263383297643,0.9657387580299786,0.03,0.8683083511777302,0.09850107066381156,1.0,1.3126338329764453,0.7098501070663812,0.588865096359743,0.8329764453961456,0.09635974304068523,0.0,0.5985010706638115,0.3618843683083512,0.5321199143468951,0.5289079229122056,2.4197002141327624,0.38008565310492504,43385.81993900412,2389.8083511777304,0.06316916488222699,0.145610278372591,0.37
17.0,124.0,523.0,Montevideo Medio,1.0,1.0,0.6826003824091779,0.9464627151051626,0.4875717017208413,0.16061185468451242,0.045889101338432124,0.10516252390057361,0.17208413001912046,0.0,2.462715105162524,1.7036328871892925,1.0,0.0,0.8565965583173997,0.04397705544933078,0.8833652007648184,1.118546845124283,0.7437858508604207,0.47609942638623326,0.7858508604206501,0.10707456978967496,0.0,0.6902485659655831,0.33078393881453155,0.8260038240917782,0.627151051625239,2.2351816443594648,0.7170172084130019,41666.055635466066,2682.8419375398344,0.2084130019120459,0.3154875717017208,0.25
17.0,125.0,554.0,Montevideo Medio Bajo,1.0,1.0,1.0,1.0,0.061371841155234655,0.0,0.0,0.061371841155234655,0.061371841155234655,0.0,2.752707581227437,1.5,1.0974729241877257,0.0,0.9025270758122743,0.09747292418772563,1.0,1.3772563176895307,0.4891696750902527,0.35379061371841153,0.7545126353790613,0.0,0.0,0.648014440433213,0.10108303249097472,0.8249097472924187,0.5288808664259927,2.07942238267148,0.27075812274368233,34539.593898916966,4498.4693140794225,0.08664259927797834,0.26353790613718414,0.22
17.0,128.0,1241.0,Montevideo Bajo,0.5310233682514102,0.8670427074939565,0.46414182111200647,0.7348912167606769,0.1724415793714746,0.023368251410153102,0.0249798549556809,0.11522965350523771,0.0,0.0,2.9879129734085415,1.991941982272361,1.0,0.17,0.830781627719581,0.14585012087026591,0.9717969379532635,1.5503626107977437,0.2610797743755036,0.5624496373892023,0.8831587429492345,0.1716357775987107,0.0,0.35213537469782435,0.7832393231265109,0.5543916196615633,0.3714746172441579,2.709911361804996,1.1571313456889605,38747.735977090575,5204.908944399677,0.43190975020145045,0.15471394037066882,0.53
17.0,129.0,1326.0,Montevideo Bajo,0.889894419306184,0.973604826546003,0.4034690799396682,0.7194570135746606,0.1334841628959276,0.043740573152337855,0.01583710407239819,0.2420814479638009,0.07013574660633484,0.1779788838612368,3.060331825037707,1.808446455505279,1.048265460030166,0.06,0.7677224736048266,0.14027149321266968,0.973604826546003,1.154600301659125,0.34238310708898945,0.55052790346908,0.8250377073906485,0.02262443438914027,0.024132730015082957,0.5098039215686274,0.5920060331825038,0.521870286576169,0.4381598793363499,2.3152337858220213,0.9351432880844646,38494.01005133792,2945.4687028657618,0.17043740573152338,0.14404223227752638,0.54
17.0,130.0,421.0,Montevideo Bajo,1.0,1.0,0.3657957244655582,0.3919239904988123,0.3586698337292161,0.0665083135391924,0.0,0.26365795724465557,0.1377672209026128,0.0665083135391924,2.6318289786223277,1.513064133016627,1.0,0.22,0.5961995249406176,0.19477434679334918,0.850356294536817,1.4513064133016627,0.30641330166270786,0.15676959619952494,0.6080760095011877,0.0831353919239905,0.0,0.3182897862232779,0.28741092636579574,0.32066508313539194,0.16864608076009502,2.166270783847981,1.1425178147268409,23334.52239435637,3478.5380047505937,0.5249406175771971,0.0,0.4
17.0,141.0,465.0,Montevideo Bajo,0.9483870967741935,1.0,0.7290322580645161,0.8838709677419355,0.23655913978494625,0.0,0.060215053763440864,0.060215053763440864,0.10967741935483871,0.0,3.1032258064516127,2.0,1.1096774193548387,0.0,0.7526881720430108,0.2021505376344086,1.0,1.167741935483871,0.5634408602150538,0.35268817204301073,0.8408602150537634,0.060215053763440864,0.0,0.44731182795698926,0.18924731182795698,0.7505376344086021,0.5720430107526882,2.066666666666667,0.443010752688172,36903.24372759857,3673.734050179212,0.10752688172043011,0.22795698924731184,0.16
17.0,203.0,232.0,Montevideo Bajo,1.0,1.0,0.7974137931034483,0.8706896551724138,0.33189655172413796,0.33620689655172414,0.10344827586206896,0.3620689655172414,0.3620689655172414,0.0,2.2198275862068964,1.2586206896551724,1.0,0.0,0.7672413793103449,0.0,1.0,1.228448275862069,0.3448275862068966,0.31896551724137934,0.771551724137931,0.125,0.0,0.4224137931034483,0.3879310344827586,0.6939655172413793,0.5689655172413793,2.1336206896551726,0.6508620689655172,36041.403648664054,3383.1163793103447,0.23275862068965517,0.19827586206896552,0.3
17.0,204.0,827.0,Montevideo Medio Bajo,0.5151148730350665,1.0,0.8972188633615478,1.0,0.13663845223700122,0.0,0.0,0.2140266021765417,0.03506650544135429,0.0,3.5683192261185006,2.029020556227328,1.0,0.0,1.0,0.0,1.0,1.071342200725514,0.7690447400241838,0.4788391777509069,0.9310761789600968,0.13663845223700122,0.036275695284159616,0.7122128174123338,0.2998790810157195,0.8500604594921403,0.6892382103990327,2.5912938331318016,0.5550181378476421,52677.86726183783,2490.9282547359935,0.0,0.38814993954050786,0.34
17.0,209.0,851.0,Montevideo Medio Bajo,0.8836662749706228,1.0,0.7696827262044653,0.7661574618096357,0.21269095182138661,0.03290246768507638,0.0681551116333725,0.30317273795534666,0.15746180963572268,0.14218566392479437,2.856639247943596,1.7238542890716804,1.027027027027027,0.07,0.8730904817861339,0.0681551116333725,0.9318448883666275,1.2514688601645123,0.4206815511163337,0.40305522914218567,0.8108108108108109,0.0681551116333725,0.0,0.4007050528789659,0.5675675675675675,0.4864864864864865,0.47591069330199764,2.0587544065804937,0.8378378378378378,38146.058930096515,3386.6374853113984,0.23266745005875442,0.3207990599294947,0.32
17.0,211.0,384.0,Montevideo Medio Bajo,1.0,1.0,0.6458333333333334,0.9270833333333334,0.0,0.07291666666666667,0.0,0.21354166666666666,0.0,0.0,3.2994791666666665,1.9557291666666667,1.0,0.0,1.0,0.06770833333333333,1.0,0.8072916666666666,1.4375,0.4505208333333333,0.9348958333333334,0.20572916666666666,0.0,0.8046875,0.4348958333333333,1.1432291666666667,0.8776041666666666,2.3020833333333335,1.21875,56865.94109327769,5347.890625,0.08072916666666667,0.7057291666666666,0.23
17.0,213.0,643.0,Montevideo Medio,0.9642301710730948,1.0,0.8351477449455676,0.9580093312597201,0.1321928460342146,0.041990668740279936,0.08087091757387248,0.16329704510108864,0.0,0.0,3.3234836702954897,1.911353032659409,1.1290824261275272,0.12,0.9580093312597201,0.041990668740279936,0.9580093312597201,1.0404354587869362,0.7807153965785381,0.3452566096423017,0.8258164852255054,0.04510108864696734,0.04510108864696734,0.6967340590979783,0.39346811819595645,0.8786936236391913,0.6127527216174183,2.3468118195956453,0.6500777604976672,54389.02590845889,2843.580870917574,0.08242612752721618,0.2115085536547434,0.21
17.0,214.0,524.0,Montevideo Medio,0.3473282442748092,1.0,0.4389312977099237,0.8530534351145038,0.09351145038167939,0.05725190839694656,0.05152671755725191,0.2099236641221374,0.05725190839694656,0.03816793893129771,3.185114503816794,1.8625954198473282,1.0,0.0,0.8645038167938931,0.09351145038167939,0.9465648854961832,0.9351145038167938,0.8797709923664122,0.2480916030534351,0.8072519083969466,0.09732824427480916,0.0,0.5629770992366412,0.4351145038167939,0.7576335877862596,0.6717557251908397,2.3282442748091605,0.4751908396946565,43935.573790486866,2919.3078880407124,0.1049618320610687,0.2881679389312977,0.42
17.0,219.0,604.0,Montevideo Medio,0.39403973509933776,1.0,1.0,1.0,0.03642384105960265,0.0,0.0,0.056291390728476824,0.056291390728476824,0.0,3.564569536423841,1.9718543046357615,1.153973509933775,0.04,1.0,0.0,1.0,1.031456953642384,0.6870860927152318,0.3973509933774834,0.9072847682119205,0.0380794701986755,0.05132450331125828,0.793046357615894,0.11258278145695365,0.8013245033112583,0.5529801324503312,1.9701986754966887,0.15894039735099338,53270.700529801325,2562.6225165562914,0.0,0.3079470198675497,0.25
17.0,222.0,371.0,Montevideo Medio Bajo,1.0,0.9380053908355795,0.9380053908355795,1.0,0.06199460916442048,0.0,0.0,0.07547169811320754,0.0,0.0,2.9110512129380055,1.6576819407008085,1.0700808625336926,0.0,0.9380053908355795,0.06199460916442048,1.0,1.0242587601078168,0.692722371967655,0.4528301886792453,0.784366576819407,0.0,0.0,0.6657681940700808,0.14555256064690028,0.5498652291105122,0.4797843665768194,2.188679245283019,0.40161725067385445,44544.45363881402,2812.091644204852,0.07816711590296496,0.3045822102425876,0.36
17.0,223.0,475.0,Montevideo Medio Bajo,1.0,1.0,0.608421052631579,0.7368421052631579,0.19789473684210526,0.14947368421052631,0.0,0.11368421052631579,0.1705263157894737,0.0,3.3789473684210525,1.9915789473684211,1.1073684210526316,0.07,0.8147368421052632,0.10105263157894737,1.0,1.2926315789473684,0.7536842105263157,0.56,0.7494736842105263,0.05894736842105263,0.0,0.6505263157894737,0.25473684210526315,0.8652631578947368,0.7326315789473684,2.2821052631578946,0.5263157894736842,36245.73684210526,1942.7536842105262,0.14736842105263157,0.25473684210526315,0.25
17.0,225.0,390.0,Montevideo Medio Bajo,1.0,1.0,0.841025641025641,0.9179487179487179,0.2153846153846154,0.08205128205128205,0.08205128205128205,0.0,0.0,0.0,2.933333333333333,1.705128205128205,1.058974358974359,0.0,0.8538461538461538,0.08717948717948718,1.0,1.2,0.24871794871794872,0.6307692307692307,0.5641025641025641,0.05897435897435897,0.0,0.3564102564102564,0.2923076923076923,0.2564102564102564,0.33589743589743587,2.2846153846153845,0.4641025641025641,28944.815564102566,2492.5102564102563,0.4461538461538462,0.1717948717948718,0.33
17.0,228.0,552.0,Montevideo Bajo,0.4692028985507246,0.8532608695652174,0.213768115942029,0.5851449275362319,0.26811594202898553,0.1105072463768116,0.0,0.15760869565217392,0.21014492753623187,0.4692028985507246,2.869565217391304,1.8985507246376812,0.8568840579710145,0.12,0.6884057971014492,0.0,0.8605072463768116,1.4221014492753623,0.2210144927536232,0.20652173913043478,0.7644927536231884,0.05253623188405797,0.0,0.4420289855072464,0.5344202898550725,0.4746376811594203,0.5344202898550725,2.5615942028985508,1.056159420289855,34444.50372990641,3427.914855072464,0.39311594202898553,0.13949275362318841,0.49
17.0,229.0,711.0,Montevideo Bajo,0.9578059071729957,0.8481012658227848,0.19549929676511954,0.48241912798874825,0.4641350210970464,0.170182841068917,0.0,0.35161744022503516,0.17721518987341772,0.30239099859353025,2.5583684950773558,1.711673699015471,0.909985935302391,0.34,0.41631504922644164,0.07454289732770746,0.8593530239099859,1.270042194092827,0.1308016877637131,0.2419127988748242,0.5822784810126582,0.035161744022503515,0.0,0.42053445850914206,0.6526019690576652,0.21237693389592124,0.16877637130801687,2.3178621659634318,1.20112517580872,30920.541961712945,3593.274964838256,0.39943741209563993,0.18846694796061886,0.5
17.0,230.0,975.0,Montevideo Bajo,0.9107692307692308,0.9743589743589743,0.49333333333333335,0.7343589743589743,0.3569230769230769,0.1117948717948718,0.028717948717948718,0.1517948717948718,0.09538461538461539,0.5794871794871795,3.083076923076923,2.084102564102564,1.0615384615384615,0.08,0.642051282051282,0.12102564102564102,0.8994871794871795,1.2164102564102564,0.5415384615384615,0.44,0.7712820512820513,0.0,0.02666666666666667,0.40205128205128204,0.6215384615384615,0.25743589743589745,0.25846153846153846,2.398974358974359,0.9723076923076923,34105.02849992824,4075.0911111111113,0.3487179487179487,0.09128205128205129,0.36
17.0,241.0,791.0,Montevideo Bajo,1.0,1.0,0.4854614412136536,0.6548672566371682,0.16561314791403287,0.10366624525916561,0.035398230088495575,0.10745891276864729,0.14285714285714285,0.549936788874842,2.93173198482933,1.8343868520859672,1.0632111251580278,0.0,0.9152970922882427,0.02654867256637168,1.0,1.2503160556257902,0.21744627054361568,0.3034134007585335,0.9140328697850821,0.040455120101137804,0.0,0.4197218710493047,0.7610619469026548,0.4336283185840708,0.36283185840707965,2.0834386852085967,0.649810366624526,29196.977278955204,2954.5735356089344,0.3615676359039191,0.1592920353982301,0.25
17.0,303.0,577.0,Montevideo Bajo,1.0,1.0,0.584055459272097,0.7123050259965338,0.3708838821490468,0.0,0.1975736568457539,0.2045060658578856,0.21143847487001732,0.05545927209705372,2.785095320623917,1.6741767764298094,1.048526863084922,0.0,0.8370883882149047,0.05199306759098787,1.0,1.2859618717504333,0.41074523396880414,0.23743500866551126,0.854419410745234,0.04852686308492201,0.0,0.5597920277296361,0.6065857885615251,0.5823223570190641,0.30155979202772965,2.123050259965338,0.5095320623916811,41134.48642806305,5512.929809358752,0.09185441941074524,0.16984402079722705,0.2
17.0,341.0,594.0,Montevideo Bajo,1.0,1.0,0.7744107744107744,0.7390572390572391,0.08922558922558922,0.0,0.0,0.1835016835016835,0.0,0.25757575757575757,2.9175084175084174,1.9612794612794613,1.0521885521885521,0.0,0.9478114478114478,0.0,1.0,0.9175084175084175,0.8922558922558923,0.36363636363636365,0.9444444444444444,0.05218855218855219,0.0,0.563973063973064,0.5185185185185185,0.5404040404040404,0.563973063973064,2.4545454545454546,0.7710437710437711,42943.56927604471,3575.0743546576887,0.21043771043771045,0.3367003367003367,0.2
18.0,10.0,418.0,Montevideo Alto,0.3492822966507177,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2105263157894735,2.0933014354066986,1.7583732057416268,0.0,0.8971291866028708,0.0,1.0,0.7918660287081339,1.284688995215311,0.5885167464114832,0.937799043062201,0.22248803827751196,0.2799043062200957,0.937799043062201,0.11961722488038277,1.8899521531100478,0.8349282296650717,1.7679425837320575,0.13636363636363635,104834.22129186602,19893.080940988835,0.0,0.9641148325358851,0.29
18.0,31.0,461.0,Montevideo Alto,0.3882863340563991,1.0,1.0,1.0,0.0,0.0,0.06290672451193059,0.0911062906724512,0.08676789587852494,0.0,4.117136659436008,2.0759219088937093,1.8720173535791758,0.0,1.0,0.0,1.0,0.8177874186550976,1.2342733188720174,0.6876355748373102,0.9240780911062907,0.1301518438177874,0.06073752711496746,0.8872017353579176,0.24945770065075923,1.6789587852494576,0.9501084598698482,2.0433839479392626,0.5184381778741866,90264.2227042661,6675.846710050614,0.0,0.8308026030368764,0.47
18.0,103.0,364.0,Montevideo Alto,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.728021978021978,2.076923076923077,3.0824175824175826,0.13,0.6565934065934066,0.25824175824175827,1.0,0.8296703296703297,1.1483516483516483,0.5769230769230769,0.9368131868131868,0.36813186813186816,0.41483516483516486,0.9368131868131868,0.0,1.3434065934065933,0.6868131868131868,2.1016483516483517,0.17582417582417584,124700.23351648351,7292.568681318681,0.0,0.45054945054945056,0.2
18.0,104.0,1030.0,Montevideo Alto,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,3.500970873786408,2.1019417475728157,1.8864077669902912,0.05,1.0,0.0,1.0,0.7728155339805826,1.3679611650485437,0.5844660194174758,0.7728155339805826,0.18737864077669902,0.16019417475728157,0.9553398058252427,0.07378640776699029,1.6349514563106795,0.8737864077669902,1.90873786407767,0.45922330097087377,101993.28252427184,8028.069255663431,0.0,0.9436893203883495,0.57
18.0,106.0,1003.0,Montevideo Alto,0.06779661016949153,1.0,1.0,1.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,3.859421734795613,2.2811565304087735,2.246261216350947,0.15,0.8654037886340977,0.1345962113659023,1.0,0.7108673978065803,1.5114656031904288,0.7956131605184447,0.9541375872382851,0.34097706879361916,0.22233300099700898,0.8963110667996012,0.08275174476570289,1.7417746759720838,0.909272183449651,2.2362911266201397,0.2333000997008973,115293.77666999002,14424.864406779661,0.0,0.707876370887338,0.27
18.0,107.0,912.0,Montevideo Alto,0.0581140350877193,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6315789473684212,1.8640350877192982,1.8585526315789473,0.09,0.8991228070175439,0.13157894736842105,1.0,0.668859649122807,1.406798245614035,0.6644736842105263,0.75,0.2894736842105263,0.11951754385964912,1.0,0.0,1.736842105263158,0.8739035087719298,1.7083333333333333,0.2324561403508772,102292.03947368421,13707.028143274854,0.0,0.506578947368421,0.45
18.0,108.0,657.0,Montevideo Alto,0.4292237442922374,1.0,1.0,1.0,0.0,0.0,0.0,0.0791476407914764,0.0,0.0,3.7838660578386607,2.121765601217656,1.9452054794520548,0.04,0.8462709284627092,0.1902587519025875,1.0,1.156773211567732,1.0380517503805176,0.6879756468797564,0.882800608828006,0.228310502283105,0.1506849315068493,0.882800608828006,0.1339421613394216,1.5464231354642313,0.9649923896499238,2.3181126331811264,0.4642313546423135,101823.80187721968,8118.5540334855405,0.0,0.7777777777777778,0.35
18.0,111.0,710.0,Montevideo Alto,0.15774647887323945,1.0,1.0,1.0,0.0,0.0,0.0323943661971831,0.030985915492957747,0.0,0.0,3.7830985915492956,1.8338028169014085,2.0887323943661973,0.16,0.9577464788732394,0.04225352112676056,1.0,0.8112676056338028,1.111267605633803,0.5126760563380282,0.7436619718309859,0.18450704225352113,0.06619718309859154,0.856338028169014,0.08169014084507042,1.2140845070422535,0.9267605633802817,1.823943661971831,0.08591549295774648,79837.81877934272,7023.320657276996,0.0,0.8816901408450705,0.53
18.0,112.0,706.0,Montevideo Alto,0.3640226628895184,1.0,1.0,1.0,0.0339943342776204,0.0,0.0,0.032577903682719546,0.032577903682719546,0.0,3.4376770538243626,2.011331444759207,1.821529745042493,0.22,1.0,0.0,1.0,0.6019830028328612,1.4192634560906516,0.6487252124645893,0.7521246458923513,0.18980169971671387,0.07932011331444759,0.8512747875354107,0.11473087818696884,1.6671388101983002,0.9490084985835694,2.18271954674221,0.19263456090651557,90990.67044381492,5558.958923512748,0.0,0.8569405099150141,0.46
18.0,113.0,809.0,Montevideo Alto,0.02843016069221261,1.0,1.0,1.0,0.030902348578491966,0.0,0.0,0.0,0.0,0.0,4.053152039555006,2.1409147095179235,2.0865265760197773,0.25,1.0,0.0,1.0,0.9555006180469716,1.1742892459826946,0.6143386897404203,0.8862793572311496,0.2200247218788628,0.2200247218788628,0.9431396786155748,0.0,1.3906056860321385,0.8899876390605687,2.074165636588381,0.07416563658838071,120000.02719406674,11422.301194890812,0.0,0.6872682323856613,0.31
18.0,114.0,829.0,Montevideo Alto,0.08805790108564536,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5331724969843186,2.010856453558504,1.9360675512665861,0.13,0.7961399276236429,0.14837153196622438,1.0,0.9372738238841978,1.3618817852834741,0.5295536791314838,0.9433051869722557,0.19059107358262967,0.29071170084439085,0.9722557297949337,0.03498190591073583,1.3811821471652594,0.7925211097708083,1.8504221954161642,0.13872135102533173,95964.74065138721,7094.304382790511,0.0,0.47165259348612787,0.32
18.0,115.0,506.0,Montevideo Medio Alto,0.4723320158102767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.824110671936759,1.9130434782608696,1.7885375494071147,0.12,1.0,0.0,1.0,1.092885375494071,1.0118577075098814,0.5632411067193676,0.8675889328063241,0.07509881422924901,0.3221343873517787,0.9446640316205533,0.05928853754940711,2.0553359683794468,0.9604743083003953,2.2114624505928853,0.40118577075098816,95934.01251646903,8158.727272727273,0.0,0.7648221343873518,0.26
18.0,116.0,610.0,Montevideo Alto,0.47540983606557374,1.0,1.0,1.0,0.1918032786885246,0.0,0.0,0.0,0.0,0.0,3.598360655737705,2.0147540983606556,1.481967213114754,0.0,1.0,0.0,1.0,1.042622950819672,1.2278688524590164,0.7508196721311475,0.9557377049180328,0.047540983606557376,0.1,0.8737704918032787,0.1360655737704918,2.0508196721311474,0.8704918032786885,2.1672131147540985,0.4459016393442623,88541.68087431694,10953.807650273224,0.0,0.7016393442622951,0.39
18.0,117.0,725.0,Montevideo Alto,0.21241379310344827,1.0,1.0,0.9724137931034482,0.0,0.0,0.0,0.027586206896551724,0.0,0.0,3.503448275862069,1.7682758620689656,1.8179310344827586,0.08,0.92,0.08,1.0,0.6137931034482759,1.2165517241379311,0.4731034482758621,0.7268965517241379,0.10896551724137932,0.09793103448275862,0.8537931034482759,0.11172413793103449,1.3144827586206898,0.8579310344827586,1.7158620689655173,0.24551724137931036,86403.96643678161,8995.090574712644,0.0,0.8924137931034483,0.5
18.0,122.0,808.0,Montevideo Medio Alto,0.1670792079207921,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0915841584158414,1.745049504950495,1.368811881188119,0.16,1.0,0.0,1.0,0.9096534653465347,0.8341584158415841,0.650990099009901,0.8242574257425742,0.08044554455445545,0.09653465346534654,0.8094059405940595,0.03589108910891089,1.4405940594059405,0.8081683168316832,1.5544554455445545,0.30074257425742573,81973.13974834983,7637.39428630363,0.0,0.5482673267326733,0.48
18.0,124.0,547.0,Montevideo Medio Alto,0.3180987202925046,1.0,1.0,1.0,0.10237659963436929,0.0,0.0,0.14442413162705667,0.0,0.0,3.586837294332724,1.9378427787934187,1.4680073126142597,0.04,0.9561243144424132,0.043875685557586835,1.0,1.1517367458866545,0.8994515539305301,0.680073126142596,0.9579524680073126,0.21755027422303475,0.20658135283363802,1.0,0.25411334552102377,1.3948811700182815,0.9634369287020109,2.1590493601462524,0.3162705667276051,82111.69896404631,3628.4850700792203,0.0,0.6087751371115173,0.36
18.0,125.0,879.0,Montevideo Alto,0.2036405005688282,1.0,1.0,1.0,0.0,0.0,0.0,0.053469852104664393,0.05005688282138794,0.0,4.1331058020477816,2.0773606370875997,2.16382252559727,0.04,0.8862343572241184,0.08418657565415244,1.0,0.9465301478953356,1.1672354948805461,0.6052332195676906,0.9738339021615472,0.14789533560864618,0.17292377701934017,0.9226393629124005,0.06143344709897611,1.640500568828214,0.8873720136518771,2.136518771331058,0.3014789533560865,122537.7623208191,10785.324232081912,0.0,0.7189988623435722,0.39
18.0,126.0,676.0,Montevideo Medio Alto,0.35650887573964496,1.0,1.0,1.0,0.10502958579881656,0.0,0.0,0.1834319526627219,0.0,0.0,3.844674556213018,2.010355029585799,1.3417159763313609,0.09,0.9644970414201184,0.03550295857988166,1.0,1.081360946745562,0.7928994082840237,0.6242603550295858,1.0,0.05029585798816568,0.19230769230769232,0.8890532544378699,0.08431952662721894,1.8224852071005917,1.0,2.3698224852071004,0.34763313609467456,94076.98356294983,4340.40976331361,0.0,0.33579881656804733,0.12
18.0,127.0,849.0,Montevideo Medio Alto,0.14958775029446408,1.0,1.0,1.0,0.0,0.0,0.0,0.07773851590106007,0.0,0.0,2.939929328621908,1.6713780918727916,1.2944640753828034,0.12,1.0,0.0,0.9740871613663133,0.7620730270906949,1.1731448763250882,0.5795053003533569,0.6348645465253239,0.0977620730270907,0.03651354534746761,0.8327444051825678,0.0989399293286219,1.3074204946996466,0.7585394581861012,1.9375736160188457,0.17314487632508835,67146.5253239105,5126.4322732626615,0.0,0.3486454652532391,0.31
18.0,128.0,968.0,Montevideo Medio Alto,0.023760330578512397,1.0,1.0,1.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,2.7644628099173554,1.587809917355372,1.4462809917355373,0.1,1.0,0.0,1.0,0.8357438016528925,0.8140495867768595,0.4225206611570248,0.762396694214876,0.023760330578512397,0.027892561983471075,0.8533057851239669,0.0,1.3140495867768596,0.7913223140495868,1.5,0.0,59978.59986225896,8223.11673553719,0.0,0.22417355371900827,0.33
