secc,segm,pesoano,estred13,c1%Casas,c2%Ladrillo,c3%Hormigon,c4%PisoConTerminacion,c5_4,c5_5,c5_7,c5_8,c5_9,d8_4,d9,d10,d14,d20%Electrica,d21_1,d21_2,d21_3,d21_4_1,d21_5_1,d21_9,d21_10,d21_11,d21_12,d21_13,d21_15_2,d21_15_4,d21_16,d23,d24,ht11,YHOG,pobre06,d21_14_1,d260%Electrica
10.0,438.0,780.0,Montevideo Medio,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2435897435897436,1.8551282051282052,1.1423076923076922,0.03,1.0,0.04487179487179487,0.9551282051282052,0.9961538461538462,0.9243589743589744,0.3038461538461538,0.9653846153846154,0.06923076923076923,0.0,0.7846153846153846,0.3576923076923077,0.7294871794871794,0.691025641025641,1.991025641025641,0.16282051282051282,61332.618589743586,2193.8096153846154,0.0,0.26282051282051283,0.0
11.0,1.0,834.0,Montevideo Bajo,1.0,1.0,0.5419664268585132,0.7613908872901679,0.10431654676258993,0.05995203836930456,0.07314148681055156,0.16666666666666666,0.11750599520383694,0.02997601918465228,2.9820143884892087,1.7517985611510791,1.0431654676258992,0.05,0.8189448441247003,0.1498800959232614,1.0,1.1570743405275778,0.658273381294964,0.41007194244604317,0.7122302158273381,0.08872901678657075,0.03477218225419664,0.486810551558753,0.19424460431654678,0.7062350119904077,0.37889688249400477,2.1354916067146283,0.592326139088729,47803.04816147082,3303.2727817745804,0.0,0.23501199040767387,0.0
11.0,2.0,691.0,Montevideo Medio Bajo,1.0,1.0,0.5672937771345875,0.8335745296671491,0.3154848046309696,0.1316931982633864,0.12445730824891461,0.170767004341534,0.16353111432706222,0.03907380607814761,3.130246020260492,2.0260492040520983,1.0,0.0,0.9623733719247467,0.03762662807525326,1.0,1.182344428364689,0.6729377713458755,0.33285094066570187,0.9131693198263386,0.0,0.0,0.6034732272069464,0.6034732272069464,0.7250361794500724,0.678726483357453,2.4934876989869754,0.7727930535455861,40339.20164013507,4307.145682585625,0.22286541244573083,0.35600578871201155,0.0
11.0,3.0,279.0,Montevideo Medio Bajo,1.0,1.0,0.5340501792114696,0.910394265232975,0.20430107526881722,0.11469534050179211,0.0,0.08960573476702509,0.08960573476702509,0.0,3.2652329749103943,1.5376344086021505,1.0,0.0,1.0,0.0,1.0,1.3548387096774193,0.5376344086021505,0.4157706093189964,0.8279569892473119,0.0,0.0,0.7275985663082437,0.0,0.8028673835125448,0.4121863799283154,1.8279569892473118,0.1003584229390681,51139.743130227005,1504.3870967741937,0.0,0.30824372759856633,0.0
11.0,5.0,291.0,Montevideo Medio Bajo,1.0,1.0,0.6838487972508591,0.8934707903780069,0.21305841924398625,0.0,0.0,0.21305841924398625,0.0,0.0,3.3058419243986252,1.9175257731958764,1.0,0.11,0.8041237113402062,0.0,1.0,1.1786941580756014,0.5326460481099656,0.30927835051546393,0.8041237113402062,0.0,0.0,0.697594501718213,0.49140893470790376,0.4020618556701031,0.5292096219931272,2.52233676975945,0.8316151202749141,49636.040435280636,3314.952233676976,0.1958762886597938,0.21649484536082475,0.0
11.0,10.0,378.0,Montevideo Bajo,1.0,1.0,0.5661375661375662,0.917989417989418,0.15608465608465608,0.0,0.082010582010582,0.0,0.0,0.0,2.8465608465608465,1.3597883597883598,1.0,0.0,0.8518518518518519,0.06613756613756613,0.9153439153439153,1.1296296296296295,0.5767195767195767,0.21693121693121692,1.0,0.0,0.0,0.4708994708994709,0.24867724867724866,0.15873015873015872,0.3439153439153439,2.486772486772487,0.4656084656084656,40858.3134920635,3322.1529982363313,0.16666666666666666,0.0,0.0
11.0,12.0,84.0,Montevideo Bajo,1.0,1.0,0.6785714285714286,1.0,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,5.0,1.6785714285714286,1.3333333333333333,0.0,0.6547619047619048,0.0,1.0,2.3452380952380953,0.32142857142857145,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6904761904761905,0.6785714285714286,0.6785714285714286,1.6547619047619047,0.6904761904761905,34764.52380952381,4281.619047619048,0.0,0.0,0.0
11.0,15.0,388.0,Montevideo Medio Bajo,1.0,1.0,0.9458762886597938,0.7963917525773195,0.15463917525773196,0.07731958762886598,0.07731958762886598,0.13402061855670103,0.0,0.0,3.3943298969072164,1.9664948453608246,1.077319587628866,0.0,1.0,0.0,1.0,1.0541237113402062,1.0463917525773196,0.36082474226804123,0.8067010309278351,0.05412371134020619,0.0,0.5979381443298969,0.30670103092783507,0.615979381443299,0.5463917525773195,2.384020618556701,0.37628865979381443,52209.46134020619,2442.1365979381444,0.07731958762886598,0.38917525773195877,0.0
11.0,16.0,137.0,Montevideo Medio,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.21897810218978103,0.21897810218978103,0.0,3.5985401459854014,1.832116788321168,1.0,0.0,1.0,0.39416058394160586,1.0,0.8321167883211679,0.8394160583941606,0.39416058394160586,1.0,0.0,0.0,0.5547445255474452,0.0,0.6277372262773723,0.40875912408759124,1.8759124087591241,0.36496350364963503,51163.19708029197,1848.9197080291972,0.0,0.0,0.0
11.0,20.0,394.0,Montevideo Medio,1.0,1.0,0.850253807106599,1.0,0.06852791878172589,0.0,0.0,0.06852791878172589,0.0,0.0,3.431472081218274,2.015228426395939,1.3959390862944163,0.0,1.0,0.0,1.0,0.9289340101522843,1.101522842639594,0.3883248730964467,0.7639593908629442,0.1700507614213198,0.08629441624365482,0.4796954314720812,0.33248730964467005,0.9365482233502538,0.7817258883248731,2.733502538071066,0.15228426395939088,67749.0304568528,5014.662436548223,0.0,0.3197969543147208,0.0
11.0,59.0,129.0,Montevideo Medio Bajo,1.0,0.7751937984496124,0.7751937984496124,0.7751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,3.201550387596899,2.201550387596899,1.0,0.0,0.8217054263565892,0.0,1.0,0.3953488372093023,0.6046511627906976,0.13953488372093023,0.8217054263565892,0.0,0.0,0.5348837209302325,0.6976744186046512,0.21705426356589147,0.21705426356589147,1.682170542635659,0.9147286821705426,37644.96899224806,6587.31007751938,0.24031007751937986,0.13953488372093023,0.0
11.0,61.0,726.0,Montevideo Bajo,1.0,1.0,0.39669421487603307,0.6735537190082644,0.33884297520661155,0.07988980716253444,0.12258953168044077,0.18181818181818182,0.09641873278236915,0.509641873278237,2.8801652892561984,1.9614325068870524,1.037190082644628,0.0,0.6584022038567493,0.09641873278236915,0.8760330578512396,1.4352617079889807,0.22176308539944903,0.22589531680440772,0.7920110192837465,0.0881542699724518,0.0,0.22589531680440772,0.8622589531680441,0.49173553719008267,0.44490358126721763,2.3732782369146004,1.2837465564738293,42092.33953168044,4584.454545454545,0.31129476584022037,0.19008264462809918,0.0
11.0,69.0,910.0,Montevideo Bajo,0.9010989010989011,1.0,0.5351648351648352,0.6791208791208792,0.2692307692307692,0.14285714285714285,0.0,0.04065934065934066,0.03406593406593406,0.13406593406593406,2.8505494505494506,1.9164835164835166,1.146153846153846,0.0,0.8010989010989011,0.06153846153846154,1.0,1.1076923076923078,0.6131868131868132,0.45714285714285713,0.8098901098901099,0.12527472527472527,0.03076923076923077,0.47912087912087914,0.2703296703296703,0.5604395604395604,0.46703296703296704,2.6021978021978023,0.5494505494505495,49095.72388278388,3099.6665201465207,0.1087912087912088,0.49340659340659343,0.0
11.0,73.0,985.0,Montevideo Medio Bajo,1.0,1.0,0.7939086294416243,0.8538071065989847,0.15228426395939088,0.05380710659898477,0.0,0.0883248730964467,0.0,0.150253807106599,2.9634517766497463,1.8010152284263958,1.0649746192893401,0.0,0.8446700507614213,0.06091370558375635,0.9309644670050762,0.8568527918781725,0.8192893401015229,0.20406091370558377,0.8862944162436548,0.08121827411167512,0.026395939086294416,0.6050761421319797,0.3715736040609137,0.7725888324873097,0.667005076142132,2.3177664974619288,0.42741116751269037,47347.53739424703,2474.0710659898477,0.09441624365482233,0.4720812182741117,0.0
11.0,78.0,420.0,Montevideo Bajo,1.0,1.0,0.6476190476190476,0.7023809523809523,0.29523809523809524,0.21904761904761905,0.14047619047619048,0.22380952380952382,0.07857142857142857,0.32142857142857145,3.1785714285714284,2.0785714285714287,1.0,0.08,0.7738095238095238,0.14285714285714285,1.0,1.4785714285714286,0.3142857142857143,0.5428571428571428,0.8809523809523809,0.23809523809523808,0.07857142857142857,0.43333333333333335,0.2357142857142857,0.6738095238095239,0.6095238095238096,2.1785714285714284,0.6904761904761905,44115.215476190475,3734.7488095238095,0.15714285714285714,0.1880952380952381,0.0
11.0,91.0,2121.0,Montevideo Bajo,0.9594530881659594,0.9391796322489392,0.4681753889674682,0.5676567656765676,0.3493635077793494,0.14238566713814238,0.10561056105610561,0.20697784064120697,0.1753889674681754,0.6393210749646393,2.9820839226779823,1.8882602545968883,1.0014144271570014,0.08,0.6214049976426214,0.09995285242809995,0.9523809523809523,1.0042432814710043,0.7732201791607732,0.44271570014144274,0.6544082979726544,0.0594059405940594,0.013201320132013201,0.5058934464875059,0.6539368222536539,0.5723715228665723,0.45591702027345593,2.7364450730787366,0.9057048561999057,41754.440939808264,3559.9080936665096,0.3055162659123055,0.16973125884016974,0.0
11.0,92.0,1306.0,Montevideo Bajo,1.0,0.9249617151607963,0.5788667687595712,0.5719754977029097,0.2947932618683001,0.11638591117917305,0.02986217457886677,0.1416539050535988,0.166156202143951,0.22741194486983154,2.9808575803981623,1.8085758039816233,1.0474732006125573,0.0,0.7725880551301685,0.02986217457886677,0.9793261868300153,0.9310872894333844,0.5513016845329249,0.4464012251148545,0.7741194486983155,0.0,0.0,0.39663093415007655,0.7052067381316999,0.3238897396630934,0.42572741194486985,2.608728943338438,0.8055130168453293,41407.25765696784,3640.471286370597,0.25114854517611024,0.11408882082695253,0.0
11.0,97.0,379.0,Montevideo Bajo,1.0,0.9050131926121372,0.5857519788918206,0.7493403693931399,0.3562005277044855,0.0,0.0,0.09498680738786279,0.09498680738786279,0.18469656992084432,2.920844327176781,2.015831134564644,0.9050131926121372,0.0,0.9050131926121372,0.0,1.0,1.1556728232189974,0.5224274406332454,0.45118733509234826,0.8284960422163589,0.0,0.0,0.3403693931398417,0.43535620052770446,0.3324538258575198,0.41424802110817943,2.5567282321899736,0.9920844327176781,39118.295514511876,4067.976253298153,0.35356200527704484,0.1741424802110818,0.0
11.0,99.0,983.0,Montevideo Medio Bajo,0.9776195320447609,0.9359104781281791,0.7100712105798576,0.8789420142421159,0.1515768056968464,0.0,0.0,0.08952187182095625,0.04374364191251272,0.0,2.9521871820956256,1.706002034587996,1.0,0.0,0.8809766022380467,0.0935910478128179,0.9237029501525941,1.0264496439471007,0.7527975584944049,0.2695829094608342,0.8016276703967447,0.0,0.0,0.49542217700915564,0.4069175991861648,0.4160732451678535,0.3936927772126144,2.2706002034587995,0.5920651068158698,41312.63614784672,3972.7744998304506,0.1271617497456765,0.08748728382502544,0.0
11.0,106.0,274.0,Montevideo Medio Bajo,1.0,0.8941605839416058,0.30656934306569344,0.6131386861313869,0.4051094890510949,0.19343065693430658,0.11313868613138686,0.19343065693430658,0.19343065693430658,0.0,2.5182481751824817,1.9233576642335766,1.1131386861313868,0.11,0.8284671532846716,0.0,0.8284671532846716,1.5401459854014599,0.2956204379562044,0.2846715328467153,0.6094890510948905,0.0,0.0,0.19343065693430658,0.6094890510948905,0.48905109489051096,0.3978102189781022,2.145985401459854,0.7481751824817519,34106.35097323601,2951.0237226277372,0.38686131386861317,0.10218978102189781,0.0
11.0,109.0,411.0,Montevideo Medio,0.8442822384428224,1.0,0.45255474452554745,1.0,0.22871046228710462,0.0,0.0,0.0681265206812652,0.14841849148418493,0.0,2.895377128953771,1.7737226277372262,1.0,0.0,0.8637469586374696,0.06326034063260341,1.0,0.7128953771289538,0.6909975669099757,0.22384428223844283,0.5304136253041363,0.08029197080291971,0.0,0.5352798053527981,0.0827250608272506,0.8467153284671532,0.3795620437956204,2.4306569343065694,0.45012165450121655,43509.62773722628,2496.583130575831,0.1411192214111922,0.32116788321167883,0.0
11.0,111.0,533.0,Montevideo Medio Bajo,0.9587242026266416,1.0,0.7354596622889306,1.0,0.054409005628517824,0.054409005628517824,0.0,0.16885553470919323,0.11632270168855535,0.0,2.99624765478424,1.7673545966228894,1.0525328330206378,0.0,0.8480300187617261,0.15196998123827393,1.0,0.9849906191369606,0.9136960600375235,0.4727954971857411,0.8367729831144465,0.0,0.0525328330206379,0.6754221388367729,0.2851782363977486,0.6416510318949343,0.41275797373358347,2.2420262664165103,0.17448405253283303,58082.248905565975,6073.323952470295,0.09568480300187618,0.3133208255159475,0.0
11.0,114.0,449.0,Montevideo Medio Bajo,1.0,0.9376391982182628,0.6792873051224945,0.9487750556792873,0.0,0.0,0.0,0.18262806236080179,0.2516703786191537,0.0,3.0957683741648108,1.8440979955456571,1.0734966592427617,0.07,0.7416481069042317,0.0,0.7884187082405345,1.0957683741648108,0.43207126948775054,0.21380846325167038,0.45657015590200445,0.053452115812917596,0.0,0.5634743875278396,0.21603563474387527,0.6013363028953229,0.4610244988864143,2.612472160356347,0.29175946547884185,44833.08908685969,2765.458797327394,0.1358574610244989,0.18262806236080179,0.0
11.0,130.0,746.0,Montevideo Medio,0.48927613941018766,1.0,0.6796246648793566,0.8766756032171582,0.1581769436997319,0.0,0.0,0.0777479892761394,0.08445040214477212,0.16353887399463807,3.1916890080428955,1.888739946380697,1.0750670241286864,0.04,0.8699731903485255,0.04691689008042895,0.9597855227882037,1.0120643431635388,1.1514745308310992,0.4932975871313673,0.8806970509383378,0.1675603217158177,0.0,0.7841823056300268,0.3163538873994638,0.9155495978552279,0.7332439678284183,2.183646112600536,0.5656836461126006,51782.63806970509,2538.6206434316355,0.13136729222520108,0.38873994638069703,0.0
11.0,135.0,1905.0,Montevideo Bajo,0.6934383202099738,0.9821522309711286,0.5417322834645669,0.7858267716535433,0.2194225721784777,0.09343832020997375,0.06666666666666667,0.05879265091863517,0.04146981627296588,0.05879265091863517,3.317060367454068,1.9937007874015749,1.0,0.11,0.8341207349081364,0.10813648293963254,0.9821522309711286,1.226771653543307,0.6477690288713911,0.3916010498687664,0.7595800524934383,0.06299212598425197,0.03464566929133858,0.5622047244094488,0.4923884514435696,0.5769028871391076,0.4335958005249344,2.5706036745406826,0.779002624671916,44386.34960629921,2775.9223097112863,0.28976377952755905,0.26194225721784775,0.0
11.0,168.0,635.0,Montevideo Medio Bajo,1.0,1.0,0.8299212598425196,0.9196850393700787,0.08503937007874016,0.04094488188976378,0.028346456692913385,0.028346456692913385,0.0,0.07244094488188976,3.100787401574803,1.7496062992125985,1.0440944881889764,0.09,1.0,0.03779527559055118,1.0,1.3039370078740158,0.3543307086614173,0.12440944881889764,0.8377952755905512,0.0,0.050393700787401574,0.47244094488188976,0.30708661417322836,0.4015748031496063,0.48346456692913387,2.159055118110236,0.49606299212598426,43922.67322834646,3243.951968503937,0.08976377952755905,0.35590551181102364,0.0
11.0,206.0,615.0,Montevideo Bajo,1.0,1.0,0.6178861788617886,0.9008130081300812,0.16097560975609757,0.0,0.0,0.05365853658536585,0.0,0.0,3.3040650406504066,2.0276422764227644,1.1008130081300813,0.0,0.8991869918699187,0.06016260162601626,1.0,0.8780487804878049,1.0341463414634147,0.46504065040650405,0.8178861788617886,0.05365853658536585,0.0,0.5626016260162602,0.416260162601626,0.3983739837398374,0.4146341463414634,2.2910569105691057,0.7967479674796748,47141.272357723574,3802.79756097561,0.2601626016260163,0.21788617886178863,0.0
11.0,230.0,280.0,Montevideo Medio Bajo,1.0,1.0,0.8785714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442857142857143,1.832142857142857,1.0928571428571427,0.0,1.0,0.0,1.0,0.8392857142857143,0.8107142857142857,0.5321428571428571,0.9071428571428571,0.0,0.0,0.7892857142857143,0.12142857142857143,0.75,0.8285714285714286,2.367857142857143,0.12142857142857143,52914.078571428574,3377.3,0.0,0.5,0.0
11.0,263.0,423.0,Montevideo Medio,0.04491725768321513,1.0,0.8723404255319149,1.0,0.07801418439716312,0.0,0.0,0.0,0.0,0.0,4.028368794326241,1.8628841607565012,1.4728132387706856,0.0,1.0,0.0,1.0,0.8794326241134752,1.1796690307328606,0.41371158392434987,0.8841607565011821,0.12056737588652482,0.0,0.7541371158392435,0.30023640661938533,0.8486997635933806,0.6501182033096927,2.0803782505910164,0.22458628841607564,54006.55200945627,3830.8829787234044,0.0,0.7044917257683215,0.0
11.0,268.0,304.0,Montevideo Medio,0.46710526315789475,1.0,0.7006578947368421,0.881578947368421,0.2993421052631579,0.11842105263157894,0.0,0.18092105263157895,0.18092105263157895,0.0,3.1447368421052633,1.7467105263157894,1.0,0.0,0.819078947368421,0.08552631578947369,0.9243421052631579,1.0953947368421053,0.34210526315789475,0.41776315789473684,0.7467105263157895,0.0,0.0,0.7763157894736842,0.3256578947368421,0.19078947368421054,0.11513157894736842,2.1546052631578947,0.9736842105263158,37616.14144736842,3928.217105263158,0.2993421052631579,0.0,0.0
11.0,286.0,243.0,Montevideo Bajo,1.0,1.0,0.3786008230452675,0.4609053497942387,0.25102880658436216,0.11934156378600823,0.0,0.0,0.1522633744855967,0.5596707818930041,3.242798353909465,1.8806584362139918,1.0,0.0,0.9012345679012346,0.0,1.0,1.5843621399176955,0.1440329218106996,0.43209876543209874,0.8477366255144033,0.0,0.1440329218106996,0.1440329218106996,0.720164609053498,0.2880658436213992,0.4403292181069959,2.9588477366255144,0.720164609053498,33532.70987654321,3527.51646090535,0.4403292181069959,0.1440329218106996,0.0
11.0,289.0,1802.0,Montevideo Bajo,1.0,0.9400665926748057,0.5105438401775805,0.5982241953385128,0.290788013318535,0.11376248612652608,0.03551609322974473,0.10987791342952276,0.05549389567147614,0.6126526082130965,2.821309655937847,1.8546059933407326,1.0338512763596004,0.08,0.767480577136515,0.07935627081021088,0.9245283018867925,1.2241953385127635,0.48335183129855713,0.2785793562708102,0.6997780244173141,0.01997780244173141,0.017758046614872364,0.5804661487236404,0.6548279689234184,0.6908990011098779,0.5588235294117647,2.4622641509433962,0.9517203107658158,45067.16009988901,3673.043932667407,0.2297447280799112,0.2369589345172031,0.0
12.0,2.0,269.0,Montevideo Medio Alto,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382899628252788,2.442379182156134,2.1784386617100373,0.0,1.0,0.0,1.0,0.8847583643122676,1.695167286245353,0.5613382899628253,0.8773234200743495,0.0,0.0,1.0,0.0,1.5724907063197027,0.895910780669145,2.7881040892193307,0.2379182156133829,122564.68897149937,2681.0384138785626,0.0,1.4312267657992566,0.0
12.0,3.0,727.0,Montevideo Medio Alto,0.7702888583218707,1.0,0.9243466299862448,1.0,0.14580467675378267,0.0,0.0,0.2613480055020633,0.09491059147180192,0.0,3.6038514442916094,2.202200825309491,1.233837689133425,0.03,0.9105914718019257,0.039889958734525444,0.9628610729023384,1.0976616231086658,1.0729023383768914,0.11691884456671252,0.828060522696011,0.08665749656121045,0.04676753782668501,0.8872077028885832,0.20907840440165062,1.3507565337001375,0.7634112792297112,2.4415405777166437,0.6368638239339752,67429.19532324621,7112.249885373681,0.04951856946354883,0.6850068775790922,0.0
12.0,9.0,765.0,Montevideo Medio,0.9202614379084967,1.0,0.8,1.0,0.03529411764705882,0.04183006535947712,0.0,0.09019607843137255,0.12549019607843137,0.0,3.049673202614379,1.6888888888888889,1.0248366013071895,0.1,1.0,0.043137254901960784,1.0,0.9294117647058824,0.918954248366013,0.43529411764705883,0.9202614379084967,0.08104575163398693,0.0457516339869281,0.869281045751634,0.5320261437908497,1.011764705882353,0.7947712418300653,2.700653594771242,0.25098039215686274,66793.09586056645,2282.959477124183,0.04183006535947712,0.4065359477124183,0.0
12.0,11.0,536.0,Montevideo Medio Alto,0.7313432835820896,1.0,1.0,1.0,0.06529850746268656,0.054104477611940295,0.0,0.1417910447761194,0.04291044776119403,0.0,3.212686567164179,1.7555970149253732,1.1977611940298507,0.04,1.0,0.0,1.0,0.9626865671641791,0.9869402985074627,0.47574626865671643,0.8283582089552238,0.0,0.04664179104477612,0.7761194029850746,0.10634328358208955,1.251865671641791,0.7518656716417911,1.666044776119403,0.6492537313432836,70790.2077114428,5050.203358208955,0.0,0.3675373134328358,0.0
12.0,18.0,892.0,Montevideo Medio Alto,0.7309417040358744,1.0,0.8329596412556054,1.0,0.1412556053811659,0.03139013452914798,0.0,0.05941704035874439,0.0,0.0,3.5650224215246635,1.7825112107623318,1.3811659192825112,0.1,0.9327354260089686,0.06726457399103139,0.9742152466367713,0.9304932735426009,1.155829596412556,0.41816143497757846,0.8890134529147982,0.1591928251121076,0.05605381165919283,0.8890134529147982,0.1681614349775785,1.1838565022421526,0.8946188340807175,2.0952914798206277,0.14349775784753363,92437.53811659192,10663.040732436471,0.0,0.9394618834080718,0.0
12.0,21.0,743.0,Montevideo Medio,0.9246298788694481,1.0,1.0,1.0,0.0955585464333782,0.0,0.0,0.18842530282637954,0.10228802153432032,0.0,3.6917900403768504,2.0457604306864066,1.2099596231493943,0.12,0.9690444145356663,0.03095558546433378,1.0,0.8384925975773889,1.0619111709286675,0.5585464333781965,0.7254374158815612,0.0740242261103634,0.034993270524899055,0.65814266487214,0.25168236877523553,0.9959623149394348,0.857335127860027,2.271870794078062,0.32705248990578734,58208.4248541947,2991.5991475998208,0.0,0.5235531628532974,0.0
12.0,22.0,242.0,Montevideo Medio,0.8801652892561983,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.487603305785124,1.9504132231404958,1.2272727272727273,0.12,0.9049586776859504,0.0,1.0,1.140495867768595,1.1570247933884297,0.5991735537190083,0.9049586776859504,0.0,0.0,0.7975206611570248,0.12396694214876033,1.1983471074380165,0.8264462809917356,2.3016528925619837,0.0,56748.906336088156,7370.165289256199,0.0,0.371900826446281,0.0
12.0,24.0,252.0,Montevideo Medio,0.5158730158730159,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,1.5674603174603174,1.4841269841269842,0.1,1.0,0.0,1.0,0.6111111111111112,1.7023809523809523,0.376984126984127,1.0,0.12301587301587301,0.10714285714285714,1.0,0.23809523809523808,1.1388888888888888,0.9087301587301587,1.7936507936507937,0.6111111111111112,72612.0066137566,8930.395502645502,0.0,0.40476190476190477,0.0
12.0,26.0,496.0,Montevideo Medio,0.8850806451612904,1.0,0.7963709677419355,1.0,0.11491935483870967,0.0,0.0,0.1592741935483871,0.09274193548387097,0.0,3.8830645161290325,2.058467741935484,1.1108870967741935,0.09,0.8971774193548387,0.046370967741935484,1.0,1.0806451612903225,0.6633064516129032,0.4717741935483871,0.8689516129032258,0.1693548387096774,0.0,0.8528225806451613,0.2963709677419355,1.0060483870967742,0.6370967741935484,2.1088709677419355,0.655241935483871,54026.39448924731,3238.0423387096776,0.0,0.5826612903225806,0.0
12.0,31.0,550.0,Montevideo Medio Bajo,1.0,0.94,0.9490909090909091,1.0,0.3090909090909091,0.09272727272727273,0.04,0.20727272727272728,0.15454545454545454,0.0,3.4054545454545453,1.8218181818181818,1.1527272727272728,0.0,0.94,0.0,0.94,0.9163636363636364,0.8490909090909091,0.5036363636363637,0.8472727272727273,0.1,0.05454545454545454,0.6963636363636364,0.26181818181818184,0.88,0.5654545454545454,2.0672727272727274,0.32,54860.47727272727,4535.026363636363,0.05090909090909091,0.16363636363636364,0.0
12.0,33.0,788.0,Montevideo Medio,0.8718274111675127,1.0,0.8984771573604061,1.0,0.07233502538071065,0.07487309644670051,0.0,0.08756345177664974,0.06979695431472081,0.0,3.450507614213198,1.850253807106599,1.3794416243654823,0.03,1.0,0.02918781725888325,1.0,0.5444162436548223,1.3083756345177664,0.5329949238578681,0.9175126903553299,0.12055837563451777,0.04314720812182741,0.8794416243654822,0.1548223350253807,1.236040609137056,0.8616751269035533,1.9263959390862944,0.3934010152284264,71307.64340101523,3064.543147208122,0.03299492385786802,0.6230964467005076,0.0
12.0,112.0,699.0,Montevideo Medio Alto,0.6523605150214592,1.0,1.0,1.0,0.044349070100143065,0.0,0.0,0.032904148783977114,0.0,0.0,4.05722460658083,2.347639484978541,1.296137339055794,0.08,1.0,0.0,1.0,1.2689556509298998,0.9170243204577968,0.49642346208869814,0.8383404864091559,0.13447782546494993,0.0,0.771101573676681,0.2088698140200286,1.4062947067238913,0.8097281831187411,2.357653791130186,0.17310443490701002,79207.05484024798,5478.98712446352,0.044349070100143065,0.6909871244635193,0.0
12.0,117.0,385.0,Montevideo Medio,0.8545454545454545,1.0,1.0,1.0,0.0,0.0,0.0,0.06753246753246753,0.06753246753246753,0.0,2.9558441558441557,1.283116883116883,1.07012987012987,0.14,0.9194805194805195,0.08051948051948052,1.0,0.9532467532467532,0.9090909090909091,0.4051948051948052,0.8545454545454545,0.21818181818181817,0.0,0.6493506493506493,0.14285714285714285,0.7090909090909091,0.812987012987013,1.5532467532467533,0.5272727272727272,52628.503896103895,2166.7584415584415,0.0,0.5584415584415584,0.0
12.0,125.0,504.0,Montevideo Medio Alto,0.751984126984127,1.0,0.9345238095238095,1.0,0.13293650793650794,0.0,0.0,0.2261904761904762,0.12301587301587301,0.0,3.9484126984126986,2.0674603174603177,1.125,0.05,0.8234126984126984,0.11507936507936507,1.0,0.8591269841269841,1.0734126984126984,0.6468253968253969,0.9384920634920635,0.37103174603174605,0.16666666666666666,0.8273809523809523,0.4166666666666667,1.5674603174603174,0.7222222222222222,2.5218253968253967,0.5416666666666666,76887.38888888889,3014.7083333333335,0.061507936507936505,0.6369047619047619,0.0
12.0,128.0,645.0,Montevideo Medio Alto,0.05271317829457364,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393798449612403,1.675968992248062,1.0,0.12,1.0,0.05581395348837209,1.0,0.7503875968992249,0.9457364341085271,0.4294573643410853,0.9224806201550387,0.09302325581395349,0.0,0.7813953488372093,0.15813953488372093,1.2775193798449613,0.8806201550387597,1.9317829457364342,0.11472868217054263,70745.9881136951,3222.858914728682,0.0,0.5224806201550387,0.0
12.0,135.0,673.0,Montevideo Medio Alto,0.7221396731054978,1.0,0.8632986627043091,1.0,0.2065378900445765,0.07280832095096583,0.0,0.27340267459138184,0.17087667161961367,0.0,3.3387815750371472,1.9569093610698365,1.2184249628528974,0.08,0.9539375928677564,0.04606240713224369,1.0,0.5735512630014858,1.1144130757800892,0.40416047548291234,0.8766716196136701,0.04309063893016345,0.0,0.7191679049034175,0.5289747399702823,1.3595839524517088,0.8380386329866271,2.301634472511144,0.5601783060921248,81293.91728578505,4017.470034670629,0.04011887072808321,0.6270430906389302,0.0
12.0,206.0,579.0,Montevideo Medio Alto,0.34196891191709844,1.0,1.0,1.0,0.0,0.0,0.0,0.02936096718480138,0.02936096718480138,0.0,3.214162348877375,1.8618307426597582,1.0,0.08,1.0,0.0,1.0,0.8808290155440415,1.077720207253886,0.5993091537132987,0.7892918825561313,0.0,0.0,0.8635578583765112,0.31951640759930916,1.2037996545768566,0.7478411053540587,2.1917098445595853,0.2659758203799655,67707.3459988486,11811.93667242372,0.0,0.40932642487046633,0.0
12.0,207.0,114.0,Montevideo Medio,0.2543859649122807,1.0,1.0,1.0,0.2543859649122807,0.0,0.0,0.0,0.0,0.0,3.745614035087719,2.5964912280701755,1.0,0.0,1.0,0.0,1.0,1.4473684210526316,1.4035087719298245,0.7017543859649122,1.0,0.0,0.0,1.0,0.5087719298245614,1.4473684210526316,1.0,3.5964912280701755,0.5087719298245614,87479.75438596492,2649.315789473684,0.0,0.0,0.0
