secc,segm,anio,mes,cantidadPredios,potencia_contratada_punta,tarifa-%TRS,tarifa-%TCB,tarifa-%TRD,energia_facturada
10.0,236.0,2017.0,9.0,407.0,0.0,0.7886977886977887,0.12776412776412777,0.07371007371007371,119488.0
10.0,236.0,2017.0,10.0,419.0,0.0,0.7828162291169452,0.13365155131264916,0.07398568019093078,106931.0
10.0,236.0,2017.0,11.0,415.0,0.0,0.7710843373493976,0.14457831325301204,0.07710843373493977,101380.0
10.0,236.0,2017.0,12.0,419.0,0.0,0.766109785202864,0.15035799522673032,0.07637231503579953,98201.0
10.0,237.0,2017.0,1.0,593.0,0.0,0.7744107744107744,0.07912457912457913,0.13973063973063973,142168.0
10.0,237.0,2017.0,2.0,594.0,0.0,0.7693602693602694,0.07912457912457913,0.1447811447811448,127699.0
10.0,237.0,2017.0,3.0,592.0,0.0,0.768581081081081,0.08277027027027027,0.14189189189189189,157445.0
10.0,237.0,2017.0,4.0,309.0,0.0,0.6537216828478964,0.09385113268608414,0.23948220064724918,67757.0
10.0,237.0,2017.0,5.0,597.0,0.0,0.7671691792294807,0.08710217755443886,0.1390284757118928,207469.0
10.0,237.0,2017.0,6.0,608.0,0.0,0.7713815789473685,0.08223684210526316,0.13980263157894737,171735.0
10.0,237.0,2017.0,7.0,598.0,0.0,0.7709030100334449,0.08528428093645485,0.13712374581939799,174140.0
10.0,237.0,2017.0,8.0,614.0,0.0,0.7638436482084691,0.08794788273615635,0.14169381107491857,186481.0
10.0,237.0,2017.0,9.0,623.0,0.0,0.7656500802568218,0.08186195826645265,0.14606741573033707,163854.0
10.0,237.0,2017.0,10.0,632.0,0.0,0.7677725118483413,0.08688783570300158,0.13902053712480253,153275.0
10.0,237.0,2017.0,11.0,642.0,0.0,0.7585669781931464,0.09345794392523364,0.14174454828660435,138488.0
10.0,237.0,2017.0,12.0,648.0,0.0,0.7561728395061729,0.10030864197530864,0.13734567901234568,142447.0
10.0,238.0,2017.0,1.0,1510.0,0.0,0.7981469225678358,0.15354070152217075,0.03772336201191264,389254.0
10.0,238.0,2017.0,2.0,1505.0,0.0,0.796812749003984,0.1553784860557769,0.03718459495351926,322084.0
10.0,238.0,2017.0,3.0,1529.0,0.0,0.7946370176586004,0.15827338129496402,0.03662524525833878,384197.0
10.0,238.0,2017.0,4.0,1532.0,0.0,0.7963446475195822,0.1566579634464752,0.03655352480417755,346619.0
10.0,238.0,2017.0,5.0,1533.0,0.0,0.7940026075619296,0.15971316818774445,0.03650586701434159,379361.0
10.0,238.0,2017.0,6.0,1543.0,0.0,0.7932598833441348,0.16137394685677253,0.0356448476992871,439549.0
10.0,238.0,2017.0,7.0,1550.0,0.0,0.7898130238555771,0.16376531270148292,0.036105738233397806,413959.0
10.0,238.0,2017.0,8.0,1563.0,0.0,0.7843889955214332,0.16506717850287908,0.04030710172744722,403216.0
10.0,238.0,2017.0,9.0,1580.0,0.0,0.7817836812144212,0.16698292220113853,0.041113219481340925,421833.0
10.0,238.0,2017.0,10.0,1582.0,0.0,0.7789008212255212,0.16993051168667087,0.0410612760581175,363372.0
10.0,238.0,2017.0,11.0,1600.0,0.0,0.7766687461010605,0.17092950717404864,0.042420461634435434,353569.0
10.0,238.0,2017.0,12.0,1608.0,0.0,0.7700435052827843,0.17899316345556246,0.041640770665009326,382684.0
10.0,239.0,2017.0,1.0,522.0,0.0,0.8126195028680688,0.12045889101338432,0.04206500956022945,135759.0
10.0,239.0,2017.0,2.0,518.0,0.0,0.815028901734104,0.1233140655105973,0.036608863198458574,112741.0
10.0,239.0,2017.0,3.0,518.0,0.0,0.8108108108108109,0.12548262548262548,0.03861003861003861,135027.0
10.0,239.0,2017.0,4.0,523.0,0.0,0.8126195028680688,0.12237093690248566,0.040152963671128104,121274.0
10.0,239.0,2017.0,5.0,530.0,0.0,0.809433962264151,0.12641509433962264,0.03962264150943396,128451.0
10.0,239.0,2017.0,6.0,534.0,0.0,0.8014981273408239,0.13295880149812733,0.03932584269662921,163301.0
10.0,239.0,2017.0,7.0,537.0,0.0,0.8063314711359404,0.1303538175046555,0.03910614525139665,154709.0
10.0,239.0,2017.0,8.0,539.0,0.0,0.8,0.13518518518518519,0.04259259259259259,140115.0
10.0,239.0,2017.0,9.0,546.0,0.0,0.7948717948717948,0.14102564102564102,0.04212454212454213,145926.0
10.0,239.0,2017.0,10.0,561.0,0.0,0.7896613190730838,0.1408199643493761,0.0427807486631016,133836.0
10.0,239.0,2017.0,11.0,563.0,0.0,0.7907801418439716,0.14184397163120568,0.040780141843971635,131652.0
10.0,239.0,2017.0,12.0,566.0,0.0,0.7897526501766784,0.14487632508833923,0.038869257950530034,122016.0
10.0,246.0,2017.0,1.0,664.0,0.0,0.8614457831325302,0.0391566265060241,0.0963855421686747,189942.0
10.0,246.0,2017.0,2.0,669.0,0.0,0.8482142857142857,0.047619047619047616,0.09970238095238096,194287.0
10.0,246.0,2017.0,3.0,679.0,0.0,0.8497790868924889,0.048600883652430045,0.09720176730486009,205180.0
10.0,246.0,2017.0,4.0,690.0,0.0,0.8420289855072464,0.050724637681159424,0.10289855072463767,201503.0
10.0,246.0,2017.0,5.0,674.0,0.0,0.841246290801187,0.050445103857566766,0.10534124629080119,205973.0
10.0,246.0,2017.0,6.0,673.0,0.0,0.8647845468053492,0.0475482912332838,0.08469539375928678,241496.0
10.0,246.0,2017.0,7.0,674.0,0.0,0.8545994065281899,0.05341246290801187,0.08753709198813056,253202.0
10.0,246.0,2017.0,8.0,681.0,0.0,0.8489736070381232,0.054252199413489736,0.09090909090909091,244876.0
10.0,246.0,2017.0,9.0,688.0,0.0,0.8463768115942029,0.05652173913043478,0.09130434782608696,238564.0
10.0,246.0,2017.0,10.0,700.0,0.0,0.8357142857142857,0.05857142857142857,0.1,216134.0
10.0,246.0,2017.0,11.0,709.0,0.0,0.8307475317348378,0.05782792665726375,0.10578279266572638,195455.0
10.0,246.0,2017.0,12.0,713.0,0.0,0.8316970546984572,0.061711079943899017,0.10098176718092566,194815.0
10.0,248.0,2017.0,1.0,582.0,0.0,0.7989690721649485,0.12199312714776632,0.07731958762886598,174379.0
10.0,248.0,2017.0,2.0,583.0,0.0,0.7975986277873071,0.1234991423670669,0.07718696397941681,152659.0
10.0,248.0,2017.0,3.0,584.0,0.0,0.8013698630136986,0.12157534246575342,0.07534246575342465,186004.0
10.0,248.0,2017.0,4.0,590.0,0.0,0.8033898305084746,0.12203389830508475,0.07288135593220339,154265.0
10.0,248.0,2017.0,5.0,589.0,0.0,0.8047538200339559,0.12054329371816638,0.0730050933786078,155159.0
10.0,248.0,2017.0,6.0,588.0,0.0,0.8078231292517006,0.12414965986394558,0.0663265306122449,210720.0
10.0,248.0,2017.0,7.0,594.0,0.0,0.803030303030303,0.12626262626262627,0.06902356902356903,204146.0
10.0,248.0,2017.0,8.0,611.0,0.0,0.797716150081566,0.12561174551386622,0.07504078303425775,188070.0
10.0,248.0,2017.0,9.0,617.0,0.0,0.7925445705024311,0.12479740680713128,0.08103727714748785,211612.0
10.0,248.0,2017.0,10.0,620.0,0.0,0.7870967741935484,0.12741935483870967,0.08387096774193549,172361.0
10.0,248.0,2017.0,11.0,624.0,0.0,0.782051282051282,0.13141025641025642,0.08493589743589744,175406.0
10.0,248.0,2017.0,12.0,630.0,0.0,0.780952380952381,0.13333333333333333,0.08412698412698413,161528.0
10.0,249.0,2017.0,1.0,658.0,0.0,0.8130699088145896,0.05623100303951368,0.12613981762917933,202002.0
10.0,249.0,2017.0,2.0,667.0,0.0,0.8146487294469357,0.05829596412556054,0.12257100149476831,202038.0
10.0,249.0,2017.0,3.0,674.0,0.0,0.814540059347181,0.05934718100890208,0.1201780415430267,213061.0
10.0,249.0,2017.0,4.0,473.0,0.0,0.8076109936575053,0.06342494714587738,0.12473572938689217,148519.0
10.0,249.0,2017.0,5.0,673.0,0.0,0.8172362555720654,0.06092124814264487,0.11589895988112928,244966.0
10.0,249.0,2017.0,6.0,662.0,0.0,0.8141993957703928,0.061933534743202415,0.11782477341389729,232914.0
10.0,249.0,2017.0,7.0,668.0,0.0,0.8119402985074626,0.07014925373134329,0.11194029850746269,257869.0
10.0,249.0,2017.0,8.0,674.0,0.0,0.8100890207715133,0.06973293768545995,0.1142433234421365,248850.0
10.0,249.0,2017.0,9.0,682.0,0.0,0.8005865102639296,0.0747800586510264,0.1187683284457478,245947.0
10.0,249.0,2017.0,10.0,691.0,0.0,0.8002894356005789,0.07380607814761216,0.12156295224312591,211993.0
10.0,249.0,2017.0,11.0,691.0,0.0,0.7933526011560693,0.07369942196531792,0.12861271676300579,207653.0
10.0,249.0,2017.0,12.0,663.0,0.0,0.7963800904977375,0.08295625942684766,0.11764705882352941,187533.0
10.0,250.0,2017.0,1.0,366.0,0.0,0.7595628415300546,0.03825136612021858,0.1994535519125683,133717.0
10.0,250.0,2017.0,2.0,367.0,0.0,0.7574931880108992,0.03814713896457766,0.2016348773841962,129977.0
10.0,250.0,2017.0,3.0,367.0,0.0,0.7574931880108992,0.03814713896457766,0.2016348773841962,135263.0
10.0,250.0,2017.0,4.0,376.0,0.0,0.7446808510638298,0.0398936170212766,0.2127659574468085,137445.0
10.0,250.0,2017.0,5.0,372.0,0.0,0.7473118279569892,0.04032258064516129,0.20967741935483872,138855.0
10.0,250.0,2017.0,6.0,365.0,0.0,0.7616438356164383,0.0410958904109589,0.19452054794520549,156702.0
10.0,250.0,2017.0,7.0,356.0,0.0,0.7780898876404494,0.042134831460674156,0.17696629213483145,164990.0
10.0,250.0,2017.0,8.0,362.0,0.0,0.7734806629834254,0.04143646408839779,0.18232044198895028,163448.0
10.0,250.0,2017.0,9.0,366.0,0.0,0.7704918032786885,0.040983606557377046,0.18579234972677597,161386.0
10.0,250.0,2017.0,10.0,382.0,0.0,0.7467362924281984,0.04177545691906005,0.20887728459530025,142054.0
10.0,250.0,2017.0,11.0,382.0,0.0,0.7486910994764397,0.041884816753926704,0.20680628272251309,140448.0
10.0,250.0,2017.0,12.0,386.0,0.0,0.7409326424870466,0.046632124352331605,0.20984455958549222,132985.0
10.0,268.0,2017.0,1.0,449.0,0.0,0.7126948775055679,0.044543429844097995,0.21158129175946547,171199.0
10.0,268.0,2017.0,2.0,453.0,0.0,0.711453744493392,0.048458149779735685,0.2092511013215859,144390.0
10.0,268.0,2017.0,3.0,453.0,0.0,0.7158590308370044,0.05066079295154185,0.2026431718061674,172048.0
10.0,268.0,2017.0,4.0,456.0,0.0,0.706140350877193,0.05043859649122807,0.21271929824561403,134934.0
10.0,268.0,2017.0,5.0,457.0,0.0,0.7133479212253829,0.05032822757111598,0.20568927789934355,156048.0
10.0,268.0,2017.0,6.0,441.0,0.0,0.7278911564625851,0.05668934240362812,0.18594104308390022,187883.0
10.0,268.0,2017.0,7.0,449.0,0.0,0.7238307349665924,0.0556792873051225,0.1915367483296214,184593.0
10.0,268.0,2017.0,8.0,444.0,0.0,0.7319819819819819,0.060810810810810814,0.17792792792792791,180568.0
10.0,268.0,2017.0,9.0,451.0,0.0,0.7117516629711752,0.0598669623059867,0.19955654101995565,189967.0
10.0,268.0,2017.0,10.0,465.0,0.0,0.7032258064516129,0.05591397849462366,0.210752688172043,154891.0
10.0,268.0,2017.0,11.0,473.0,0.0,0.6983122362869199,0.056962025316455694,0.21308016877637131,163857.0
10.0,268.0,2017.0,12.0,475.0,0.0,0.6905263157894737,0.05894736842105263,0.22105263157894736,139904.0
10.0,316.0,2017.0,1.0,379.0,0.0,0.7598944591029023,0.19788918205804748,0.029023746701846966,99855.0
10.0,316.0,2017.0,2.0,369.0,0.0,0.7696476964769647,0.18699186991869918,0.02981029810298103,80488.0
10.0,316.0,2017.0,3.0,376.0,0.0,0.7712765957446809,0.18882978723404256,0.026595744680851064,90831.0
10.0,316.0,2017.0,4.0,378.0,0.0,0.7704485488126649,0.19261213720316622,0.029023746701846966,78204.0
10.0,316.0,2017.0,5.0,383.0,0.0,0.7702349869451697,0.19321148825065274,0.028720626631853787,86517.0
10.0,316.0,2017.0,6.0,390.0,0.0,0.764102564102564,0.19743589743589743,0.02564102564102564,97703.0
10.0,316.0,2017.0,7.0,395.0,0.0,0.7645569620253164,0.1949367088607595,0.02531645569620253,108049.0
10.0,316.0,2017.0,8.0,387.0,0.0,0.7596899224806202,0.19896640826873385,0.025839793281653745,106225.0
10.0,316.0,2017.0,9.0,408.0,0.0,0.75,0.2034313725490196,0.031862745098039214,108776.0
10.0,316.0,2017.0,10.0,411.0,0.0,0.7518248175182481,0.19951338199513383,0.0340632603406326,96366.0
10.0,316.0,2017.0,11.0,416.0,0.0,0.7475961538461539,0.20192307692307693,0.03365384615384615,93315.0
10.0,316.0,2017.0,12.0,422.0,0.0,0.7464454976303317,0.2037914691943128,0.03317535545023697,84113.0
10.0,319.0,2017.0,1.0,860.0,0.0,0.7340301974448316,0.23809523809523808,0.023228803716608595,188659.0
10.0,319.0,2017.0,2.0,863.0,0.0,0.7346465816917729,0.23754345307068367,0.023174971031286212,166131.0
10.0,319.0,2017.0,3.0,867.0,0.0,0.7312572087658593,0.24106113033448673,0.02306805074971165,199526.0
10.0,319.0,2017.0,4.0,860.0,0.0,0.7328687572590011,0.23809523809523808,0.024390243902439025,172651.0
10.0,319.0,2017.0,5.0,867.0,0.0,0.7292626728110599,0.24193548387096775,0.024193548387096774,164649.0
10.0,319.0,2017.0,6.0,879.0,0.0,0.725,0.24659090909090908,0.023863636363636365,220728.0
10.0,319.0,2017.0,7.0,880.0,0.0,0.7261363636363637,0.24772727272727274,0.022727272727272728,216012.0
10.0,319.0,2017.0,8.0,895.0,0.0,0.7220982142857143,0.24888392857142858,0.025669642857142856,188361.0
10.0,319.0,2017.0,9.0,906.0,0.0,0.7111356119073869,0.25689084895259096,0.02866593164277839,211609.0
10.0,319.0,2017.0,10.0,914.0,0.0,0.7089715536105032,0.2592997811816193,0.02735229759299781,186795.0
10.0,319.0,2017.0,11.0,918.0,0.0,0.70620239390642,0.2622415669205658,0.02720348204570185,189659.0
10.0,319.0,2017.0,12.0,927.0,0.0,0.6968716289104638,0.2696871628910464,0.028047464940668825,170986.0
10.0,320.0,2017.0,1.0,622.0,0.0,0.7266881028938906,0.2379421221864952,0.03536977491961415,146976.0
10.0,320.0,2017.0,2.0,624.0,0.0,0.7275641025641025,0.23557692307692307,0.03685897435897436,123268.0
10.0,320.0,2017.0,3.0,621.0,0.0,0.7223113964686998,0.24077046548956663,0.03691813804173355,135820.0
10.0,320.0,2017.0,4.0,628.0,0.0,0.7245222929936306,0.23885350318471338,0.03662420382165605,120003.0
10.0,320.0,2017.0,5.0,632.0,0.0,0.7215189873417721,0.24208860759493672,0.03639240506329114,130008.0
10.0,320.0,2017.0,6.0,628.0,0.0,0.7229299363057324,0.24203821656050956,0.03503184713375796,157322.0
10.0,320.0,2017.0,7.0,631.0,0.0,0.7258320126782885,0.2393026941362916,0.03486529318541997,154379.0
10.0,320.0,2017.0,8.0,632.0,0.0,0.7124802527646129,0.25118483412322273,0.036334913112164295,160383.0
10.0,320.0,2017.0,9.0,635.0,0.0,0.710236220472441,0.2503937007874016,0.03937007874015748,153607.0
10.0,320.0,2017.0,10.0,641.0,0.0,0.7113884555382215,0.24804992199687986,0.0405616224648986,131320.0
10.0,320.0,2017.0,11.0,649.0,0.0,0.711864406779661,0.24807395993836673,0.040061633281972264,141804.0
10.0,320.0,2017.0,12.0,648.0,0.0,0.7087827426810478,0.25115562403698,0.040061633281972264,121086.0
10.0,328.0,2017.0,1.0,264.0,0.0,0.7196969696969697,0.2727272727272727,0.003787878787878788,51481.0
10.0,328.0,2017.0,2.0,260.0,0.0,0.7164750957854407,0.27586206896551724,0.0038314176245210726,45628.0
10.0,328.0,2017.0,3.0,259.0,0.0,0.722007722007722,0.2702702702702703,0.003861003861003861,47392.0
10.0,328.0,2017.0,4.0,260.0,0.0,0.7192307692307692,0.27307692307692305,0.0038461538461538464,46610.0
10.0,328.0,2017.0,5.0,254.0,0.0,0.7125984251968503,0.2795275590551181,0.003937007874015748,46504.0
10.0,328.0,2017.0,6.0,259.0,0.0,0.7142857142857143,0.27413127413127414,0.003861003861003861,53468.0
10.0,328.0,2017.0,7.0,264.0,0.0,0.7094339622641509,0.27547169811320754,0.0037735849056603774,52083.0
10.0,328.0,2017.0,8.0,261.0,0.0,0.7049808429118773,0.2796934865900383,0.0038314176245210726,55799.0
10.0,328.0,2017.0,9.0,268.0,0.0,0.7014925373134329,0.2835820895522388,0.0037313432835820895,53965.0
10.0,328.0,2017.0,10.0,263.0,0.0,0.6958174904942965,0.2889733840304182,0.0038022813688212928,48645.0
10.0,328.0,2017.0,11.0,269.0,0.0,0.7063197026022305,0.2788104089219331,0.0037174721189591076,52615.0
10.0,328.0,2017.0,12.0,262.0,0.0,0.6984732824427481,0.2862595419847328,0.003816793893129771,44575.0
10.0,333.0,2017.0,1.0,1062.0,0.0,0.8210922787193974,0.07250470809792843,0.10263653483992467,244531.0
10.0,333.0,2017.0,2.0,1060.0,0.0,0.8192090395480226,0.07627118644067797,0.1007532956685499,235939.0
10.0,333.0,2017.0,3.0,1068.0,0.0,0.8192883895131086,0.07677902621722846,0.10018726591760299,264690.0
10.0,333.0,2017.0,4.0,1084.0,0.0,0.8210332103321033,0.07564575645756458,0.0996309963099631,262695.0
10.0,333.0,2017.0,5.0,1074.0,0.0,0.8184357541899442,0.0782122905027933,0.09962756052141528,253080.0
10.0,333.0,2017.0,6.0,1070.0,0.0,0.819626168224299,0.08037383177570094,0.09626168224299066,293544.0
10.0,333.0,2017.0,7.0,1084.0,0.0,0.8228782287822878,0.08025830258302583,0.09317343173431734,344015.0
10.0,333.0,2017.0,8.0,1079.0,0.0,0.8202038924930491,0.0778498609823911,0.09823911028730306,320435.0
10.0,333.0,2017.0,9.0,1106.0,0.0,0.8093947606142728,0.08491418247515808,0.1020776874435411,331834.0
10.0,333.0,2017.0,10.0,1116.0,0.0,0.8093106535362579,0.08415398388540735,0.10295434198746643,279202.0
10.0,333.0,2017.0,11.0,1135.0,0.0,0.798237885462555,0.09427312775330396,0.10396475770925111,275256.0
10.0,333.0,2017.0,12.0,1148.0,0.0,0.7921739130434783,0.09913043478260869,0.10521739130434783,257860.0
10.0,338.0,2017.0,1.0,792.0,0.0,0.7515762925598991,0.2257250945775536,0.018915510718789406,198457.0
10.0,338.0,2017.0,2.0,787.0,0.0,0.7522236340533672,0.22617534942820838,0.01905972045743329,155984.0
10.0,338.0,2017.0,3.0,795.0,0.0,0.7509433962264151,0.22641509433962265,0.018867924528301886,197226.0
10.0,338.0,2017.0,4.0,788.0,0.0,0.7538071065989848,0.22588832487309646,0.017766497461928935,167885.0
10.0,338.0,2017.0,5.0,797.0,0.0,0.7503136762860728,0.22835633626097868,0.018820577164366373,179448.0
10.0,338.0,2017.0,6.0,801.0,0.0,0.7515605493133583,0.22846441947565543,0.017478152309612985,206854.0
10.0,338.0,2017.0,7.0,808.0,0.0,0.7462871287128713,0.23267326732673269,0.018564356435643563,211488.0
10.0,338.0,2017.0,8.0,813.0,0.0,0.7453874538745388,0.23247232472324722,0.01968019680196802,186067.0
10.0,338.0,2017.0,9.0,825.0,0.0,0.7418181818181818,0.23272727272727273,0.020606060606060607,200819.0
10.0,338.0,2017.0,10.0,832.0,0.0,0.7367788461538461,0.23798076923076922,0.020432692307692308,187622.0
10.0,338.0,2017.0,11.0,843.0,0.0,0.730723606168446,0.24199288256227758,0.021352313167259787,173704.0
10.0,338.0,2017.0,12.0,846.0,0.0,0.7302709069493521,0.24263839811542992,0.02237926972909305,174803.0
10.0,419.0,2017.0,1.0,415.0,0.0,0.727710843373494,0.22650602409638554,0.043373493975903614,93300.0
10.0,419.0,2017.0,2.0,414.0,0.0,0.727710843373494,0.22650602409638554,0.043373493975903614,85352.0
10.0,419.0,2017.0,3.0,418.0,0.0,0.7248803827751196,0.22966507177033493,0.0430622009569378,93537.0
10.0,419.0,2017.0,4.0,416.0,0.0,0.7307692307692307,0.22355769230769232,0.04326923076923077,91444.0
10.0,419.0,2017.0,5.0,417.0,0.0,0.7296650717703349,0.22488038277511962,0.0430622009569378,87822.0
10.0,419.0,2017.0,6.0,424.0,0.0,0.7311320754716981,0.2240566037735849,0.04245283018867924,108315.0
10.0,419.0,2017.0,7.0,425.0,0.0,0.731764705882353,0.2235294117647059,0.042352941176470586,114243.0
10.0,419.0,2017.0,8.0,422.0,0.0,0.7322274881516587,0.22274881516587677,0.04265402843601896,103574.0
10.0,419.0,2017.0,9.0,430.0,0.0,0.7302325581395349,0.22325581395348837,0.044186046511627906,110779.0
10.0,419.0,2017.0,10.0,440.0,0.0,0.7136363636363636,0.23863636363636365,0.045454545454545456,97465.0
10.0,419.0,2017.0,11.0,439.0,0.0,0.7107061503416856,0.24145785876993167,0.04555808656036447,100419.0
10.0,419.0,2017.0,12.0,445.0,0.0,0.7146067415730337,0.24044943820224718,0.04269662921348315,86644.0
10.0,428.0,2017.0,1.0,674.0,0.0,0.7896296296296297,0.16,0.04,165728.0
10.0,428.0,2017.0,2.0,674.0,0.0,0.7863501483679525,0.16023738872403562,0.04154302670623145,133924.0
10.0,428.0,2017.0,3.0,682.0,0.0,0.7888563049853372,0.1598240469208211,0.04105571847507331,150358.0
10.0,428.0,2017.0,4.0,677.0,0.0,0.7858197932053176,0.16248153618906944,0.0413589364844904,156852.0
10.0,428.0,2017.0,5.0,682.0,0.0,0.7859237536656891,0.16422287390029325,0.039589442815249266,147986.0
10.0,428.0,2017.0,6.0,687.0,0.0,0.784570596797671,0.16448326055312956,0.040756914119359534,182096.0
10.0,428.0,2017.0,7.0,691.0,0.0,0.7771345875542692,0.16931982633863965,0.04341534008683068,192241.0
10.0,428.0,2017.0,8.0,701.0,0.0,0.7717546362339515,0.1754636233951498,0.042796005706134094,186936.0
10.0,428.0,2017.0,9.0,709.0,0.0,0.764456981664316,0.18053596614950634,0.0465444287729196,191187.0
10.0,428.0,2017.0,10.0,715.0,0.0,0.7580419580419581,0.18601398601398603,0.046153846153846156,161635.0
10.0,428.0,2017.0,11.0,723.0,0.0,0.7551867219917012,0.18948824343015214,0.04564315352697095,163407.0
10.0,428.0,2017.0,12.0,733.0,0.0,0.7530695770804912,0.18963165075034105,0.047748976807639835,145041.0
10.0,438.0,2017.0,1.0,576.0,0.0,0.7725694444444444,0.19791666666666666,0.026041666666666668,136815.0
10.0,438.0,2017.0,2.0,573.0,0.0,0.7717770034843205,0.1986062717770035,0.02613240418118467,107480.0
10.0,438.0,2017.0,3.0,582.0,0.0,0.7714776632302406,0.19931271477663232,0.02577319587628866,126562.0
10.0,438.0,2017.0,4.0,576.0,0.0,0.7690972222222222,0.2013888888888889,0.026041666666666668,121616.0
10.0,438.0,2017.0,5.0,579.0,0.0,0.768566493955095,0.20207253886010362,0.025906735751295335,127852.0
10.0,438.0,2017.0,6.0,579.0,0.0,0.7668393782383419,0.20379965457685664,0.025906735751295335,145453.0
10.0,438.0,2017.0,7.0,589.0,0.0,0.7606112054329371,0.2071307300509338,0.027164685908319185,137626.0
10.0,438.0,2017.0,8.0,596.0,0.0,0.7571189279731994,0.21105527638190955,0.02847571189279732,136588.0
10.0,438.0,2017.0,9.0,598.0,0.0,0.7558528428093646,0.21237458193979933,0.028428093645484948,137175.0
10.0,438.0,2017.0,10.0,602.0,0.0,0.7491694352159468,0.21760797342192692,0.02823920265780731,121968.0
10.0,438.0,2017.0,11.0,608.0,0.0,0.7422003284072249,0.22660098522167488,0.027914614121510674,117590.0
10.0,438.0,2017.0,12.0,611.0,0.0,0.738562091503268,0.22875816993464052,0.027777777777777776,131225.0
10.0,519.0,2017.0,1.0,582.0,0.0,0.6185567010309279,0.3694158075601375,0.006872852233676976,117785.0
10.0,519.0,2017.0,2.0,584.0,0.0,0.6147260273972602,0.3715753424657534,0.00684931506849315,101828.0
10.0,519.0,2017.0,3.0,581.0,0.0,0.6110154905335629,0.37521514629948366,0.0068846815834767644,110149.0
10.0,519.0,2017.0,4.0,593.0,0.0,0.6138279932546374,0.37268128161888703,0.006745362563237774,112474.0
10.0,519.0,2017.0,5.0,597.0,0.0,0.6147403685092128,0.37185929648241206,0.006700167504187605,99739.0
10.0,519.0,2017.0,6.0,597.0,0.0,0.6180904522613065,0.3685092127303183,0.006700167504187605,126465.0
10.0,519.0,2017.0,7.0,608.0,0.0,0.6200657894736842,0.3667763157894737,0.006578947368421052,135636.0
10.0,519.0,2017.0,8.0,610.0,0.0,0.6131147540983607,0.3737704918032787,0.006557377049180328,122976.0
10.0,519.0,2017.0,9.0,625.0,0.0,0.6070287539936102,0.3801916932907348,0.006389776357827476,130744.0
10.0,519.0,2017.0,10.0,632.0,0.0,0.6091772151898734,0.379746835443038,0.006329113924050633,108800.0
10.0,519.0,2017.0,11.0,639.0,0.0,0.6056338028169014,0.38184663536776214,0.006259780907668232,120743.0
10.0,519.0,2017.0,12.0,651.0,0.0,0.5944700460829493,0.39477726574500765,0.006144393241167435,105758.0
10.0,538.0,2017.0,1.0,636.0,0.0,0.8349056603773585,0.10062893081761007,0.05188679245283019,190414.0
10.0,538.0,2017.0,2.0,643.0,0.0,0.8367029548989113,0.09797822706065319,0.05287713841368585,174093.0
10.0,538.0,2017.0,3.0,645.0,0.0,0.8356589147286821,0.09767441860465116,0.05271317829457364,188891.0
10.0,538.0,2017.0,4.0,647.0,0.0,0.839258114374034,0.09428129829984544,0.05255023183925812,175794.0
10.0,538.0,2017.0,5.0,649.0,0.0,0.8428351309707242,0.09090909090909091,0.05238828967642527,189172.0
10.0,538.0,2017.0,6.0,644.0,0.0,0.8385093167701864,0.09316770186335403,0.05434782608695652,201283.0
10.0,538.0,2017.0,7.0,647.0,0.0,0.8377125193199382,0.09582689335394126,0.05255023183925812,213290.0
10.0,538.0,2017.0,8.0,653.0,0.0,0.8330781010719756,0.0995405819295559,0.05359877488514548,219559.0
10.0,538.0,2017.0,9.0,662.0,0.0,0.8293051359516617,0.10120845921450151,0.055891238670694864,212310.0
10.0,538.0,2017.0,10.0,670.0,0.0,0.826865671641791,0.10597014925373134,0.05522388059701493,194022.0
10.0,538.0,2017.0,11.0,677.0,0.0,0.8227474150664698,0.10930576070901034,0.05760709010339734,180746.0
10.0,538.0,2017.0,12.0,692.0,0.0,0.8222543352601156,0.11127167630057803,0.05635838150289017,173733.0
11.0,1.0,2017.0,1.0,448.0,0.0,0.7834821428571429,0.17857142857142858,0.015625,106964.0
11.0,1.0,2017.0,2.0,447.0,0.0,0.7834821428571429,0.17633928571428573,0.017857142857142856,94871.0
11.0,1.0,2017.0,3.0,448.0,0.0,0.7834821428571429,0.17857142857142858,0.015625,98504.0
11.0,1.0,2017.0,4.0,448.0,0.0,0.7857142857142857,0.17633928571428573,0.015625,99077.0
11.0,1.0,2017.0,5.0,451.0,0.0,0.7893569844789357,0.17516629711751663,0.015521064301552107,98446.0
11.0,1.0,2017.0,6.0,461.0,0.0,0.7830802603036876,0.18004338394793926,0.01735357917570499,106355.0
11.0,1.0,2017.0,7.0,467.0,0.0,0.7858672376873662,0.17558886509635974,0.017130620985010708,116264.0
11.0,1.0,2017.0,8.0,471.0,0.0,0.7876857749469215,0.1740976645435244,0.016985138004246284,110544.0
11.0,1.0,2017.0,9.0,481.0,0.0,0.7842323651452282,0.17219917012448133,0.02074688796680498,114613.0
11.0,1.0,2017.0,10.0,484.0,0.0,0.7892561983471075,0.16735537190082644,0.022727272727272728,102604.0
11.0,1.0,2017.0,11.0,484.0,0.0,0.7896907216494845,0.16494845360824742,0.02268041237113402,104077.0
11.0,1.0,2017.0,12.0,490.0,0.0,0.7857142857142857,0.1673469387755102,0.022448979591836733,98087.0
11.0,2.0,2017.0,1.0,382.0,0.0,0.7931937172774869,0.17801047120418848,0.020942408376963352,103190.0
